minutes,1_pyaes_2000-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,5_pyaes_250-0-0.0.1
827,3.242069085484334,2.5401945765655802,1.7423940148078043,1.0473077042330001
828,3.642561346714185,2.844450135788646,1.7749734834971747,1.1159098611838951
829,3.463017838641932,2.6233796625111188,1.7768037165132047,1.20834697769538
830,3.1203452475079962,2.807000983089149,1.5900522107841,0.9131400942767997
831,3.588407299863417,2.2455616066064934,1.8766747642940014,1.010612008115638
