timestamp,energy_pkg,unit,event_name,counter_runtime,pct_time_counter_running,energy_ram,retired_instructions
2023-08-28 17:55:48.008006,21.38,Joules,power/energy-pkg/,1007763938,100.0,9.53,128908477.0
2023-08-28 17:55:49.014921,21.23,Joules,power/energy-pkg/,1006840942,100.0,10.83,228035061.0
2023-08-28 17:55:50.019275,30.4,Joules,power/energy-pkg/,1004483178,100.0,21.78,2432061075.0
2023-08-28 17:55:51.026161,24.79,Joules,power/energy-pkg/,1006776084,100.0,17.18,1793878493.0
2023-08-28 17:55:52.033242,21.81,Joules,power/energy-pkg/,1007142457,100.0,11.77,433213161.0
2023-08-28 17:55:53.040499,21.03,Joules,power/energy-pkg/,1007324648,100.0,10.34,244526840.0
2023-08-28 17:55:54.047757,20.37,Joules,power/energy-pkg/,1007212126,100.0,8.16,134552288.0
2023-08-28 17:55:55.054789,20.7,Joules,power/energy-pkg/,1006924464,100.0,9.51,191686103.0
2023-08-28 17:55:56.062171,20.47,Joules,power/energy-pkg/,1007408646,100.0,8.51,190427709.0
2023-08-28 17:55:57.069308,19.98,Joules,power/energy-pkg/,1007164480,100.0,7.34,120656316.0
2023-08-28 17:55:58.076072,20.74,Joules,power/energy-pkg/,1006822762,100.0,9.53,287284232.0
2023-08-28 17:55:59.083291,20.24,Joules,power/energy-pkg/,1007097808,100.0,8.34,181769507.0
2023-08-28 17:56:00.090303,20.4,Joules,power/energy-pkg/,1006939670,100.0,8.24,166964917.0
2023-08-28 17:56:01.097625,20.62,Joules,power/energy-pkg/,1007478364,100.0,8.99,191832092.0
2023-08-28 17:56:02.104840,20.0,Joules,power/energy-pkg/,1007230592,100.0,7.21,123700370.0
2023-08-28 17:56:03.112136,20.4,Joules,power/energy-pkg/,1007219758,100.0,8.34,189802108.0
2023-08-28 17:56:04.119310,20.48,Joules,power/energy-pkg/,1007108727,100.0,8.65,197159585.0
2023-08-28 17:56:05.126446,20.46,Joules,power/energy-pkg/,1007187700,100.0,8.3,128537465.0
2023-08-28 17:56:06.133811,20.61,Joules,power/energy-pkg/,1007398944,100.0,8.76,194771443.0
2023-08-28 17:56:07.141237,20.36,Joules,power/energy-pkg/,1007422422,100.0,8.34,189121775.0
2023-08-28 17:56:08.148050,20.02,Joules,power/energy-pkg/,1006758204,100.0,7.88,123808402.0
2023-08-28 17:56:09.155213,20.5,Joules,power/energy-pkg/,1007096909,100.0,9.27,200185865.0
2023-08-28 17:56:10.162314,20.28,Joules,power/energy-pkg/,1007105065,100.0,8.14,190023053.0
2023-08-28 17:56:11.169749,20.11,Joules,power/energy-pkg/,1007393171,100.0,7.1,121434914.0
2023-08-28 17:56:12.177286,20.56,Joules,power/energy-pkg/,1007592145,100.0,8.77,191859976.0
2023-08-28 17:56:13.184392,20.45,Joules,power/energy-pkg/,1007140679,100.0,8.46,188962032.0
2023-08-28 17:56:14.191535,20.24,Joules,power/energy-pkg/,1007145907,100.0,8.39,124635077.0
2023-08-28 17:56:15.198847,20.18,Joules,power/energy-pkg/,1007264846,100.0,7.67,189154145.0
2023-08-28 17:56:16.206320,20.46,Joules,power/energy-pkg/,1007412958,100.0,8.4,190156115.0
2023-08-28 17:56:17.213397,20.08,Joules,power/energy-pkg/,1007062160,100.0,7.35,122795715.0
2023-08-28 17:56:18.220560,20.42,Joules,power/energy-pkg/,1007207080,100.0,8.35,190723152.0
2023-08-28 17:56:19.227634,20.22,Joules,power/energy-pkg/,1006954260,100.0,8.25,170721710.0
2023-08-28 17:56:20.234364,20.14,Joules,power/energy-pkg/,1006770680,100.0,8.11,150636179.0
2023-08-28 17:56:21.241374,20.35,Joules,power/energy-pkg/,1007063616,100.0,8.63,190125601.0
2023-08-28 17:56:22.248555,19.92,Joules,power/energy-pkg/,1007124275,100.0,6.71,123054245.0
2023-08-28 17:56:23.255670,20.44,Joules,power/energy-pkg/,1007163900,100.0,8.41,189626952.0
2023-08-28 17:56:24.263075,20.55,Joules,power/energy-pkg/,1007430015,100.0,8.93,193529701.0
2023-08-28 17:56:25.270266,19.91,Joules,power/energy-pkg/,1007066325,100.0,7.61,121661738.0
2023-08-28 17:56:26.276921,20.38,Joules,power/energy-pkg/,1006742735,100.0,8.47,191753825.0
2023-08-28 17:56:27.284099,20.21,Joules,power/energy-pkg/,1007160105,100.0,7.88,188563405.0
2023-08-28 17:56:28.291184,20.06,Joules,power/energy-pkg/,1007088139,100.0,7.14,133019868.0
2023-08-28 17:56:29.298394,20.38,Joules,power/energy-pkg/,1007206851,100.0,8.46,188779829.0
2023-08-28 17:56:30.305724,20.33,Joules,power/energy-pkg/,1007366376,100.0,8.26,191401923.0
2023-08-28 17:56:31.312979,20.01,Joules,power/energy-pkg/,1007266060,100.0,7.31,121730712.0
2023-08-28 17:56:32.320135,20.08,Joules,power/energy-pkg/,1007101176,100.0,7.64,189475449.0
2023-08-28 17:56:33.327112,20.39,Joules,power/energy-pkg/,1006865453,100.0,8.05,189537232.0
2023-08-28 17:56:34.334115,20.2,Joules,power/energy-pkg/,1007163019,100.0,8.24,123233262.0
2023-08-28 17:56:35.341481,20.35,Joules,power/energy-pkg/,1007212536,100.0,8.24,189635692.0
2023-08-28 17:56:36.348702,20.21,Joules,power/energy-pkg/,1007192032,100.0,8.07,189206416.0
2023-08-28 17:56:37.355727,19.9,Joules,power/energy-pkg/,1007131690,100.0,7.73,121783120.0
2023-08-28 17:56:38.362918,20.39,Joules,power/energy-pkg/,1007084160,100.0,8.66,200724747.0
2023-08-28 17:56:39.370381,20.03,Joules,power/energy-pkg/,1007468948,100.0,7.79,168476936.0
2023-08-28 17:56:40.377148,19.9,Joules,power/energy-pkg/,1006762296,100.0,7.45,142714637.0
2023-08-28 17:56:41.384133,20.42,Joules,power/energy-pkg/,1007020945,100.0,8.52,189329401.0
2023-08-28 17:56:42.391271,19.85,Joules,power/energy-pkg/,1007132259,100.0,7.21,123365469.0
2023-08-28 17:56:43.398390,20.2,Joules,power/energy-pkg/,1007066212,100.0,8.2,189365667.0
2023-08-28 17:56:44.405432,20.38,Joules,power/energy-pkg/,1007034138,100.0,8.45,190396065.0
2023-08-28 17:56:45.412287,19.76,Joules,power/energy-pkg/,1006888500,100.0,6.69,121495517.0
2023-08-28 17:56:46.419484,20.36,Joules,power/energy-pkg/,1007236424,100.0,8.0,190364641.0
2023-08-28 17:56:47.426775,20.2,Joules,power/energy-pkg/,1007165346,100.0,7.94,189416664.0
2023-08-28 17:56:48.433917,19.76,Joules,power/energy-pkg/,1007207241,100.0,7.12,132149992.0
2023-08-28 17:56:49.441123,20.0,Joules,power/energy-pkg/,1007204589,100.0,8.09,188758585.0
2023-08-28 17:56:50.448063,21.19,Joules,power/energy-pkg/,1006922790,100.0,10.17,383508320.0
2023-08-28 17:56:51.455290,19.92,Joules,power/energy-pkg/,1007224287,100.0,7.08,121772268.0
2023-08-28 17:56:52.462477,22.8,Joules,power/energy-pkg/,1007038720,100.0,12.76,637909190.0
2023-08-28 17:56:53.468331,25.92,Joules,power/energy-pkg/,1005928587,100.0,19.9,454358886.0
2023-08-28 17:56:54.474771,24.86,Joules,power/energy-pkg/,1006484419,100.0,18.92,278798861.0
2023-08-28 17:56:55.481464,24.6,Joules,power/energy-pkg/,1006753442,100.0,17.75,330099444.0
2023-08-28 17:56:56.488565,25.16,Joules,power/energy-pkg/,1006856622,100.0,18.71,941847642.0
2023-08-28 17:56:57.495252,49.16,Joules,power/energy-pkg/,1006168103,100.0,29.93,3475864970.0
2023-08-28 17:56:58.496554,55.54,Joules,power/energy-pkg/,1001755220,100.0,30.62,5182730754.0
2023-08-28 17:56:59.498529,66.73,Joules,power/energy-pkg/,1001018833,100.0,33.48,9929532577.0
2023-08-28 17:57:00.499495,75.19,Joules,power/energy-pkg/,1001709098,100.0,35.56,17853391077.0
2023-08-28 17:57:01.501241,76.44,Joules,power/energy-pkg/,1001560705,100.0,34.74,20927307539.0
2023-08-28 17:57:02.502730,82.49,Joules,power/energy-pkg/,1000902881,100.0,35.82,23458695093.0
2023-08-28 17:57:03.503712,95.36,Joules,power/energy-pkg/,1001520124,100.0,36.94,29576576055.0
2023-08-28 17:57:04.505172,96.31,Joules,power/energy-pkg/,1000946802,100.0,37.89,31408281850.0
2023-08-28 17:57:05.505986,108.65,Joules,power/energy-pkg/,1000952683,100.0,38.55,43331386740.0
2023-08-28 17:57:06.507010,99.95,Joules,power/energy-pkg/,1001450336,100.0,35.61,45008140306.0
2023-08-28 17:57:07.508569,99.7,Joules,power/energy-pkg/,1001749222,100.0,36.03,37678852430.0
2023-08-28 17:57:08.510319,91.13,Joules,power/energy-pkg/,1001432073,100.0,36.14,28929244805.0
2023-08-28 17:57:09.511843,79.2,Joules,power/energy-pkg/,1001853720,100.0,34.57,27044011284.0
2023-08-28 17:57:10.513704,93.12,Joules,power/energy-pkg/,1001508316,100.0,36.56,42471648003.0
2023-08-28 17:57:11.515216,82.39,Joules,power/energy-pkg/,1001860444,100.0,34.98,35505256732.0
2023-08-28 17:57:12.518673,73.77,Joules,power/energy-pkg/,1003340138,100.0,35.15,15075091739.0
2023-08-28 17:57:13.520458,59.08,Joules,power/energy-pkg/,1001860518,100.0,33.49,10066202144.0
2023-08-28 17:57:14.522304,84.06,Joules,power/energy-pkg/,1001449627,100.0,36.04,29917528710.0
2023-08-28 17:57:15.523679,86.21,Joules,power/energy-pkg/,1001937768,100.0,35.91,31075924626.0
2023-08-28 17:57:16.527012,71.74,Joules,power/energy-pkg/,1003031066,100.0,35.2,18713745805.0
2023-08-28 17:57:17.528756,87.4,Joules,power/energy-pkg/,1001915830,100.0,36.79,33515181983.0
2023-08-28 17:57:18.530699,73.26,Joules,power/energy-pkg/,1001911830,100.0,34.39,27230419697.0
2023-08-28 17:57:19.532602,62.69,Joules,power/energy-pkg/,1001892742,100.0,33.11,14616210114.0
2023-08-28 17:57:20.534450,71.72,Joules,power/energy-pkg/,1001620138,100.0,34.76,23370718049.0
2023-08-28 17:57:21.536113,100.0,Joules,power/energy-pkg/,1001557978,100.0,35.23,50946850900.0
2023-08-28 17:57:22.537642,93.55,Joules,power/energy-pkg/,1001719891,100.0,36.39,37092391399.0
2023-08-28 17:57:23.539308,93.63,Joules,power/energy-pkg/,1001711689,100.0,36.48,43897227316.0
2023-08-28 17:57:24.541092,103.68,Joules,power/energy-pkg/,1001746564,100.0,37.83,45615033505.0
2023-08-28 17:57:25.542895,74.18,Joules,power/energy-pkg/,1001962156,100.0,35.14,23277635824.0
2023-08-28 17:57:26.547009,57.38,Joules,power/energy-pkg/,1004016750,100.0,33.17,8965189583.0
2023-08-28 17:57:27.551177,70.69,Joules,power/energy-pkg/,1004016710,100.0,34.91,17502806160.0
2023-08-28 17:57:28.552919,81.18,Joules,power/energy-pkg/,1001578873,100.0,36.07,26415244401.0
2023-08-28 17:57:29.554441,107.43,Joules,power/energy-pkg/,1001208820,100.0,36.46,53029371948.0
2023-08-28 17:57:30.555674,82.17,Joules,power/energy-pkg/,1001946722,100.0,35.0,29969579818.0
2023-08-28 17:57:31.561911,81.4,Joules,power/energy-pkg/,1005880176,100.0,35.2,29890682831.0
2023-08-28 17:57:32.563482,93.83,Joules,power/energy-pkg/,1001676960,100.0,37.25,35403215493.0
2023-08-28 17:57:33.565232,82.49,Joules,power/energy-pkg/,1001869275,100.0,35.71,26371086149.0
2023-08-28 17:57:34.567055,76.17,Joules,power/energy-pkg/,1001547369,100.0,35.51,21819727375.0
2023-08-28 17:57:35.568627,91.04,Joules,power/energy-pkg/,1001551776,100.0,36.92,32118021807.0
2023-08-28 17:57:36.570140,80.91,Joules,power/energy-pkg/,1001683630,100.0,35.26,32099544105.0
2023-08-28 17:57:37.571902,72.22,Joules,power/energy-pkg/,1001969645,100.0,34.91,22949765002.0
2023-08-28 17:57:38.575020,75.14,Joules,power/energy-pkg/,1002926689,100.0,35.19,23819056404.0
