minutes,image_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1027,1.8666666666666667,1.1333333333333333,2.533333333333333
1028,1.5166666666666666,1.0333333333333334,2.6333333333333333
1029,1.45,0.9333333333333333,3.05
1030,1.7666666666666666,0.9,2.7666666666666666
1031,1.7,1.3166666666666667,2.55
1032,1.45,0.9333333333333333,3.033333333333333
1033,1.5666666666666667,0.7,2.6333333333333333
1034,1.8333333333333333,1.1,2.6166666666666667
1035,1.5666666666666667,1.15,1.7666666666666666
1036,1.8333333333333333,1.1833333333333333,2.55
1037,1.45,0.9,2.4833333333333334
