minutes,1_pyaes_2000-0-0.0.1,2_pyaes_1500-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,5_pyaes_250-0-0.0.1
808,57.558681804362955,46.82357639950795,38.144957229053496,66.50995181762099,68.70357686857601
809,30.709462237694922,18.706065446130633,27.905835659748874,70.79415964182657,69.14062464156542
810,39.43221413376176,58.320884141629904,44.37716905422178,66.06171051088724,69.92289445746232
811,39.45326858817834,27.135128554435102,41.519040653132876,67.9680423529615,68.03493952624133
812,48.497109266203516,14.610158582199256,54.661865756379115,65.69358616584805,63.54520378543588
813,1000.0,1000.0,1000.0,1000.0,1000.0
