minutes,1_pyaes_2000-0-0.0.1,2_pyaes_1500-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,5_pyaes_250-0-0.0.1
808,5.791541352569588,3.5009784503036214,0.5178145278900373,0.24802667317075464,0.060593016650874916
809,6.275020835048163,3.301709671967454,0.8781237266961215,0.2636372182366355,0.06033326073088773
810,6.768905815040945,2.7000512406520865,1.0103456189051958,0.343399961750439,0.07887748629726374
