minutes,1_pyaes_2000-0-0.0.1,2_pyaes_1500-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,5_pyaes_250-0-0.0.1
808,8.212506977423763,5.206883814792515,5.1159145234128065,1.9775283480778671,0.6979800177031676
809,16.908305498964662,9.971039614940743,5.974626564556368,1.6603701509941684,0.6999370894375648
810,16.643124704096028,5.152536200658481,4.578812719919215,2.281394165123287,0.7617719725268688
811,,,,,
