minutes,1_pyaes_2000-0-0.0.1,5_pyaes_250-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,2_pyaes_1500-0-0.0.1
808,5.050715182069669,3.2537201990653215,6.227462808558453,4.764608945610535,4.394074741381383
809,10.398656040287749,3.262843331062971,7.272749487022244,4.000455660795425,8.414532544946013
810,10.235569096152638,3.5510942881270076,5.573663475055374,5.496735891637431,4.348210941263113
811,,,,,
