minutes,1_pyaes_2000-0-0.0.1,5_pyaes_250-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,2_pyaes_1500-0-0.0.1
808,13.479142891070214,0.759970170326401,3.980595451734867,2.1775026268837547,14.324179019106323
809,15.733057713671473,0.8315828602202242,5.651804714413769,2.045468701730348,12.70140914201642
810,16.593925086785696,1.142393974610849,6.156443663831104,2.6970061902774596,10.614223205746276
