minutes,1_pyaes_2000-0-0.0.1,2_pyaes_1500-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,5_pyaes_250-0-0.0.1
808,21.917204010154595,16.973843251316172,3.270093569306335,0.9037621391034999,0.1630269231787904
809,25.582089187771476,15.050895940343503,4.643006423454737,0.8489620846017771,0.17838910047179204
810,26.9818670515947,12.577625613901345,5.057571682175493,1.1193796294927087,0.24506353276840706
