minutes,1_pyaes_2000-0-0.0.1,2_pyaes_1500-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,5_pyaes_250-0-0.0.1
808,57.55868180294058,46.82357639859485,38.14495722787902,66.5099518179211,68.70357686955931
809,30.709462237841617,18.706065446317684,27.905835659823,70.79415964179373,69.14062464149
810,39.43221413377164,58.32088414167236,44.377169054216,66.06171051093175,69.92289445745745
811,39.45326858822842,27.135128554432065,41.51904065316561,67.9680423529964,68.03493952629208
812,48.49710926619932,14.610158582257288,54.661865756375306,65.6935861658375,63.54520378545121
813,1000.0,1000.0,1000.0,1000.0,1000.0
