timestamp,ipmi
2023-08-28 19:26:52.302483601,140.0
2023-08-28 19:26:53.310390326,131.0
2023-08-28 19:26:54.304791382,107.0
2023-08-28 19:26:55.305638147,90.0
2023-08-28 19:26:56.307060979,117.0
2023-08-28 19:26:57.307991538,115.0
2023-08-28 19:26:58.307101376,101.0
2023-08-28 19:26:59.308607179,101.0
2023-08-28 19:27:00.310880747,109.0
2023-08-28 19:27:01.308997736,108.0
2023-08-28 19:27:02.309925514,92.0
2023-08-28 19:27:03.315732964,86.0
2023-08-28 19:27:04.313048195,94.0
2023-08-28 19:27:05.314206431,92.0
2023-08-28 19:27:06.312827225,103.0
2023-08-28 19:27:07.320586610,108.0
2023-08-28 19:27:08.313695268,111.0
2023-08-28 19:27:09.315339216,106.0
2023-08-28 19:27:10.315893842,94.0
2023-08-28 19:27:11.316217115,95.0
2023-08-28 19:27:12.318076911,93.0
2023-08-28 19:27:13.317606780,96.0
2023-08-28 19:27:14.318809272,96.0
2023-08-28 19:27:15.318555670,94.0
2023-08-28 19:27:16.319378279,107.0
2023-08-28 19:27:17.319897483,105.0
2023-08-28 19:27:18.320526427,98.0
2023-08-28 19:27:19.322173038,97.0
2023-08-28 19:27:20.321671100,97.0
2023-08-28 19:27:21.322542630,103.0
2023-08-28 19:27:22.331588296,89.0
2023-08-28 19:27:23.323832596,90.0
2023-08-28 19:27:24.326387608,90.0
2023-08-28 19:27:25.325493553,108.0
2023-08-28 19:27:26.326309324,109.0
2023-08-28 19:27:27.328526917,106.0
2023-08-28 19:27:28.327637125,101.0
2023-08-28 19:27:29.328779261,94.0
2023-08-28 19:27:30.329857755,93.0
2023-08-28 19:27:31.334130920,95.0
2023-08-28 19:27:32.331734708,90.0
2023-08-28 19:27:33.330545562,104.0
2023-08-28 19:27:34.331260003,94.0
2023-08-28 19:27:35.331647712,95.0
2023-08-28 19:27:36.333450158,97.0
2023-08-28 19:27:37.332675791,97.0
2023-08-28 19:27:38.333997063,96.0
2023-08-28 19:27:39.333701247,95.0
2023-08-28 19:27:40.340500738,94.0
2023-08-28 19:27:41.351365367,101.0
2023-08-28 19:27:42.343523537,95.0
2023-08-28 19:27:43.344078046,100.0
2023-08-28 19:27:44.343822533,103.0
2023-08-28 19:27:45.343820439,105.0
2023-08-28 19:27:46.344099667,101.0
2023-08-28 19:27:47.343978888,94.0
2023-08-28 19:27:49.342967342,103.0
2023-08-28 19:27:50.347363609,94.0
2023-08-28 19:27:51.343111132,90.0
2023-08-28 19:27:52.343956902,92.0
2023-08-28 19:27:53.344598586,88.0
2023-08-28 19:27:54.344645906,98.0
2023-08-28 19:27:55.345842887,99.0
2023-08-28 19:27:56.345645601,102.0
2023-08-28 19:27:57.353436352,103.0
2023-08-28 19:27:58.347442847,103.0
2023-08-28 19:27:59.348704214,125.0
2023-08-28 19:28:00.348460566,131.0
2023-08-28 19:28:01.356378342,135.0
2023-08-28 19:28:02.351517013,140.0
2023-08-28 19:28:03.351789648,139.0
