,0
0,2.335775829427757
1,4.0473449695589
2,6.21677756382755
3,7.235411862306373
4,7.548676279329576
5,8.05051418695701
6,8.474614891427116
7,13.44670030891847
8,13.657896909486917
9,16.19480225915858
10,28.67276707631844
11,53.62197058608269
12,15.94625897722418
13,16.092788118472782
14,33.624846177978505
15,42.28913306995639
16,51.870414939793065
17,58.591509773383244
18,98.19559361660777
19,11.605980906866805
20,17.8792649013667
21,77.31111999341344
22,29.135324189921413
23,81.69676867981201
24,0.48366102424225005
25,0.7631695032799457
26,1.0078286911754624
27,1.3577927082175933
28,1.7804375166171356
29,4.801789418001603
30,5.381292447182378
31,5.51885549028327
32,5.892466770811546
33,6.829847956718877
34,8.437613792644878
35,10.090604999536314
36,13.789353329299134
37,14.217670089778439
38,19.364588579551214
39,23.224147516922717
40,55.95941328557965
41,78.11738366788911
42,16.981474958384478
43,21.162919837854332
44,48.20692482060252
45,66.23753184427744
46,81.9944054812908
47,102.61897259832216
