minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1
1210,7.4505262187881725,3.6461176346400612,3.2081945448729403,12.15455208929011
1211,9.155368371100788,3.6848374164092856,5.531569224950806,18.077010709450423
1212,7.813678909051207,3.3038122411275,4.84392598591158,16.895224590570884
1213,6.427620167681126,2.6455655574181978,4.90569568506476,9.953252572389863
1214,7.007143830330487,4.564849335278996,8.867969305453501,17.313111162669188
1215,8.453169019577969,5.989773429638391,10.002055942582093,20.12924577052108
1216,7.1466513388305435,4.580622990700307,8.208218751768786,18.27742127228194
1217,6.779666249780117,4.540610122766154,7.139903989869069,18.093618111657726
1218,8.152918392125867,4.501932704826977,6.3907822601451665,20.169044754265506
1219,9.767663468197266,5.041108736857142,9.88848662019974,29.052021293199946
1220,8.626313982570807,4.531297801084475,8.487501351485477,30.183246000296972
1221,8.775540507526078,4.016232999989012,9.983547223105935,39.997732890945635
