seconds,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,igpm,voltage,current,power_factor,discard,load_avg_1minute,cpu_pct,cpu_pct_process
69869,4.759,2.378,4.22,1.105,12.375316834772603,16.91361849496361,121.12,0.31754,0.7098,0.0,3.12,8.0,0.0
69870,4.759,2.377,4.313,1.103,12.428331941040161,14.780168900640762,121.19,0.14962,0.8095,0.0,3.12,8.0,0.0
69871,4.757,1.981,4.213,1.003,12.286013272818119,16.438814353043846,121.16,0.3173,0.5918,0.0,3.0975,,0.0
69872,4.757,2.377,4.213,1.103,12.335213909672795,13.662591326165826,121.23,0.19868,0.5064,0.0,3.075,,0.0
69873,4.757,2.377,4.414,1.003,12.399953990994637,13.632262577412416,121.2,0.23521,0.593,0.0,3.0524999999999998,,0.0
69874,4.757,2.377,4.327,1.107,12.450370112769969,13.837396544836722,121.22,0.18157,0.4878,0.0,3.03,8.0,0.0
69875,4.757,2.377,4.32,1.105,12.482960128306765,13.337411610415298,121.18,0.23157,0.5836,0.0,3.03,8.0,0.0
69876,4.757,2.377,4.313,1.103,12.503072543135296,12.649448757660716,121.2,0.23261,0.5266,0.0,3.01,,0.0
69877,4.757,2.377,4.313,1.103,12.517151002318133,11.096119946714337,121.19,0.16195,0.4108,0.0,2.99,,0.0
69878,4.757,2.377,4.313,1.103,12.52700581046192,13.654255099206113,121.2,0.13548,0.7801,0.0,2.97,,0.0
69879,4.757,2.377,4.22,1.105,12.506603909596377,13.772930849319387,121.18,0.14177,0.7929,0.0,2.95,8.0,0.0
69881,4.759,2.377,4.327,1.107,12.525622839642125,11.601057715920874,121.2,0.17401,0.4345,0.0,2.93,,0.0
69882,4.759,2.378,4.421,1.105,12.566836143873187,13.4610708575926,121.12,0.24318,0.5963,0.0,2.91,,0.0
69883,4.759,2.378,4.313,1.103,12.562685289704284,11.727494822907982,121.17,0.19104,0.4563,0.0,2.89,,0.0
69884,4.759,2.378,4.313,1.103,12.559779697399605,11.697043206980206,121.16,0.16963,0.4091,0.0,2.87,9.0,0.0
69885,4.759,2.377,4.213,1.103,12.527445746166665,15.17611727399595,121.11,0.2545,0.6907,0.0,2.87,9.0,0.0
69886,4.757,2.377,4.22,1.105,12.506912003640329,14.339498257486426,121.16,0.13979,0.7888,0.0,2.8925,,0.0
69887,4.757,2.377,4.226,1.107,12.494938394924867,15.639365531622492,121.15,0.21828,0.5632,0.0,2.915,,0.0
69888,4.757,2.774,4.32,1.103,12.632656937825313,23.966326004142566,120.99,0.41962,0.8221,0.0,2.9375,,0.0
69889,5.154,3.566,4.514,1.203,13.17396002534993,24.197250773594632,121.17,0.14669,0.8048,0.0,2.96,12.0,0.0
69890,5.154,3.17,4.313,1.103,13.343772054828746,19.62028781074007,121.15,0.15385,0.8256,0.0,2.96,12.0,0.0
69891,5.154,2.774,4.622,1.103,13.43654045256135,16.85833930335869,121.17,0.16077,0.837,0.0,2.96,,0.0
69892,4.757,2.377,4.73,1.105,13.296278301783927,15.23481386673642,121.15,0.1589,0.8207,0.0,2.96,,0.0
69893,4.757,2.774,4.629,1.107,13.287494810590822,15.166689409403412,121.11,0.15266,0.8231,0.0,2.96,,0.0
69894,4.757,2.377,4.622,1.105,13.159546360704805,17.80515392719776,121.13,0.16228,0.8271,0.0,2.96,12.0,0.0
69895,4.757,2.774,4.622,1.103,13.188482453555416,18.95447495792018,121.13,0.15279,0.8239,0.0,2.96,12.0,0.0
69896,4.757,2.774,4.622,1.103,13.208737718009196,15.318310837396634,121.17,0.13975,0.7923,0.0,3.0025,,0.0
69897,4.757,2.377,4.622,1.103,13.103816400719463,13.891971532058932,121.15,0.23813,0.586,0.0,3.045,,0.0
69898,5.154,4.753,4.73,1.207,13.925871490852685,14.505755664847351,121.16,0.24818,0.5563,0.0,3.0875,,0.0
69899,5.154,7.133,4.823,1.406,15.302910055732003,14.505155035129848,121.16,0.21301,0.479,0.0,3.13,22.0,0.0
69900,5.154,5.548,4.923,1.306,15.79133704202538,16.174188923934675,121.04,0.26186,0.5954,0.0,3.13,22.0,0.0
69901,5.156,5.55,4.823,1.306,16.104435930769764,15.038350660636716,121.07,0.14762,0.8149,0.0,3.1875,,0.0
69902,4.757,2.774,4.722,1.103,15.279905149046543,15.365280993618876,121.07,0.15235,0.821,0.0,3.245,,0.0
69903,4.757,2.774,4.622,1.103,14.672733603047881,17.336186266567893,121.09,0.18521,0.8502,0.0,3.3024999999999998,,0.0
69904,4.757,2.774,4.629,1.107,14.251013521508902,16.51779262260295,121.12,0.17901,0.8147,0.0,3.36,48.0,0.0
69905,4.757,1.188,4.119,0.803,13.235809464003689,17.893749608686967,121.07,0.20158,0.8803,0.0,3.36,48.0,0.0
69906,4.759,0.792,4.012,0.702,12.344566624155767,17.885973681045744,121.09,0.22214,0.8998,0.0,3.51,,0.0
69908,5.156,4.755,4.722,1.203,13.391996637441155,19.031574163844663,121.12,0.20101,0.8532,0.0,3.66,,0.0
69909,4.757,1.981,4.414,0.902,12.990597646066064,18.731016356739104,121.13,0.15905,0.833,0.0,3.81,58.0,0.0
69910,4.757,0.792,3.918,0.704,12.14471835203568,26.66154262725306,121.12,0.184,0.8043,0.0,3.81,58.0,0.0
69912,4.361,0.792,3.912,0.702,11.43140284630068,16.821980294811308,121.18,0.1485,0.8181,0.0,3.896666666666667,,0.0
69913,4.361,0.792,3.812,0.702,10.90208199234591,15.590512368784196,121.19,0.14507,0.8065,0.0,3.9833333333333334,,0.0
69914,4.361,0.792,3.912,0.702,10.56155739461306,19.678657119745086,121.06,0.2991,0.789,0.0,4.07,31.0,0.0
69915,4.757,0.792,3.912,0.702,10.441990176221994,17.36301439207256,121.17,0.15505,0.8259,0.0,4.07,31.0,0.0
69916,5.152,5.15,4.622,1.207,12.148693123426801,17.92098935553662,121.2,0.1514,0.8171,0.0,4.1875,,0.0
69917,5.154,4.755,4.722,1.306,13.285185186432045,15.10739314426434,121.14,0.14623,0.8111,0.0,4.305,,0.0
69918,5.154,3.963,4.514,1.203,13.749829630511957,17.76758529393787,121.14,0.17051,0.8335,0.0,4.4225,,0.0
69919,5.154,5.548,4.722,1.304,14.64328074137119,19.706225929074485,121.09,0.20495,0.8787,0.0,4.54,33.0,0.0
69920,5.154,6.737,4.722,1.404,15.65539651897,17.798272945570787,121.13,0.15886,0.827,0.0,4.54,33.0,0.0
69921,5.154,6.737,4.514,1.304,16.271477563283334,21.61789353423155,121.1,0.21452,0.8946,0.0,4.53,,0.0
69922,5.152,5.942,4.83,1.408,16.589634294299902,25.477248837568997,121.08,0.2567,0.7463,0.0,4.52,,0.0
69923,5.154,6.341,4.622,1.306,16.839644006010793,18.920669545900314,121.13,0.14729,0.8114,0.0,4.51,,0.0
69924,5.154,6.737,4.722,1.304,17.162850804208333,16.911965257970664,121.15,0.15458,0.8288,0.0,4.5,38.0,0.0
69925,5.154,6.737,5.024,1.406,17.510295562946418,13.219973858438754,121.17,0.17277,0.4643,0.0,4.5,38.0,0.0
69926,5.154,3.566,4.823,1.205,16.681606894061513,14.021999323411142,121.14,0.14776,0.783,0.0,4.61,,0.0
69927,5.154,5.548,4.923,1.306,16.756424825843123,15.688843637551013,121.17,0.13537,0.7823,0.0,4.720000000000001,,0.0
69928,5.156,5.947,4.939,1.308,16.934497378090292,13.894755157375997,121.18,0.14509,0.795,0.0,4.83,,0.0
69930,5.154,6.737,4.923,1.306,17.290148164663346,16.832048001629964,121.13,0.20815,0.8914,0.0,4.94,39.0,0.0
69931,5.154,5.548,4.823,1.205,17.122103715264295,16.691694925191353,121.18,0.14272,0.801,0.0,4.96,,0.0
69932,5.154,3.566,4.722,1.203,16.37897260068486,15.869010251538443,121.2,0.14401,0.7927,0.0,4.98,,0.0
69933,5.154,2.774,4.414,1.103,15.498780820479281,13.962087561394378,121.23,0.13462,0.7711,0.0,5.0,,0.0
69934,4.757,1.981,4.32,1.004,14.467746574335397,14.20120292349079,121.21,0.15141,0.816,0.0,5.02,17.0,0.0
69935,5.154,2.774,4.428,1.006,14.136022602034757,16.943489121930135,121.17,0.27265,0.6241,0.0,5.02,17.0,0.0
69936,5.154,3.963,4.622,1.205,14.378415821424342,16.957187738175428,121.17,0.16654,0.8406,0.0,4.9799999999999995,,0.0
69937,5.154,4.359,4.514,1.203,14.633891074997049,23.72263697593592,121.08,0.33029,0.8265,0.0,4.9399999999999995,,0.0
69938,5.154,4.755,4.514,1.203,14.93152375249794,23.383153537922215,121.09,0.26798,0.9104,0.0,4.9,,0.0
69939,5.154,3.963,4.414,1.103,14.842266626748556,22.813444264455125,121.16,0.17795,0.8653,0.0,4.86,21.0,0.0
69940,5.154,3.963,4.722,1.205,14.902786638723992,22.776457167895675,121.15,0.17061,0.8159,0.0,4.86,21.0,0.0
69941,5.154,3.963,4.73,1.107,14.918150647106794,16.47815606601175,121.16,0.1386,0.7862,0.0,4.8225,,0.0
69942,5.152,3.961,4.823,1.205,14.985005452974756,14.94501497144942,121.18,0.14128,0.7955,0.0,4.785,,0.0
69943,5.152,4.753,4.815,1.205,15.267003817082331,18.575712194645003,121.15,0.17179,0.7985,0.0,4.7475000000000005,,0.0
69944,5.152,5.546,4.815,1.205,15.702302671957634,18.269498597934266,121.13,0.14549,0.7971,0.0,4.71,25.0,0.0
69945,5.152,4.753,4.815,1.203,15.768511870370345,17.31109371336402,121.16,0.16797,0.8344,0.0,4.71,25.0,0.0
69946,5.154,4.755,4.83,1.205,15.821158309259243,16.5862567005787,121.21,0.15843,0.8036,0.0,4.7375,,0.0
69947,5.154,4.755,4.629,1.207,15.79831081648147,16.280027733808943,121.15,0.1411,0.7935,0.0,4.765000000000001,,0.0
69948,5.152,5.15,4.715,1.205,15.92541757153703,18.047633358887527,121.15,0.17576,0.83,0.0,4.7925,,0.0
69949,5.152,3.961,4.514,1.103,15.56679230007592,15.958394809468894,121.14,0.2815,0.4696,0.0,4.82,24.0,0.0
69950,5.154,3.566,4.614,1.103,15.227854610053143,37.81507179375348,121.03,0.34229,0.7985,0.0,4.82,24.0,0.0
69951,5.152,3.169,4.614,1.103,14.8708982270372,29.259981437680207,121.13,0.19363,0.8705,0.0,4.8025,,0.0
69952,5.154,3.566,4.73,1.107,14.776728758926042,27.02356874318702,121.12,0.21975,0.9016,0.0,4.785,,0.0
69953,5.154,5.152,4.823,1.205,15.24391013124823,25.0836317552392,121.14,0.19125,0.8808,0.0,4.7675,,0.0
69954,5.152,5.15,4.815,1.205,15.56733709187376,22.725935884432932,121.13,0.1971,0.8866,0.0,4.75,27.0,0.0
69955,5.152,5.546,4.915,1.205,15.942535964311633,20.820912605852346,121.14,0.17231,0.7826,0.0,4.75,27.0,0.0
69956,5.152,5.546,4.815,1.203,16.174575175018145,21.80119901666515,121.13,0.23889,0.7569,0.0,4.8149999999999995,,0.0
69957,5.152,5.942,4.815,1.304,16.4861026225127,22.53416858390131,121.14,0.19107,0.8632,0.0,4.88,,0.0
69958,5.154,5.548,4.83,1.308,16.59227183575889,22.288241476994703,121.16,0.1899,0.844,0.0,4.945,,0.0
69959,5.154,5.548,4.823,1.306,16.663890285031222,22.51628087862643,121.14,0.20369,0.8866,0.0,5.01,39.0,0.0
69960,5.154,5.548,4.923,1.306,16.744023199521855,22.2731298389582,121.15,0.195,0.8679,0.0,5.01,39.0,0.0
69961,5.154,4.359,4.722,1.203,16.3522162396653,22.561387274333864,121.16,0.20318,0.8694,0.0,5.01,,0.0
69962,5.154,4.755,4.823,1.203,16.22705136776571,22.494769884567557,121.16,0.19628,0.8805,0.0,5.01,,0.0
69963,5.156,4.757,4.722,1.203,16.110335957435996,22.43441434928467,121.15,0.20119,0.8904,0.0,5.01,,0.0
69964,5.154,5.152,4.931,1.308,16.2407351702052,22.48438788526325,121.18,0.19243,0.8682,0.0,5.01,26.0,0.0
69966,5.156,5.154,4.622,1.205,16.20961461914364,22.465966159353535,121.21,0.20282,0.8905,0.0,5.01,,0.0
69967,5.154,5.944,4.622,1.304,16.45393023340055,22.28241797486078,121.22,0.19993,0.884,0.0,5.01,,0.0
69968,5.154,5.548,4.414,1.203,16.413451163380383,21.687608055764073,121.25,0.19358,0.8803,0.0,5.01,,0.0
69969,5.156,5.154,4.823,1.203,16.390215814366268,23.385761294188956,121.23,0.23939,0.8772,0.0,5.01,30.0,0.0
69970,5.154,3.963,4.722,1.103,15.955751070056387,23.77892018673477,121.25,0.21377,0.889,0.0,5.01,30.0,0.0
69971,5.154,3.963,4.83,1.207,15.715225749039472,23.131740136835017,121.27,0.19385,0.879,0.0,5.109999999999999,,0.0
69977,5.154,5.944,4.73,1.308,16.141458024327633,23.414002741366936,121.25,0.21912,0.8387,0.0,5.21,,0.0
69978,5.156,5.947,4.622,1.306,16.408320617029343,26.037084558202206,121.29,0.21081,0.7294,0.0,5.3100000000000005,,0.0
69979,5.156,5.947,4.622,1.304,16.59452443192054,23.21437010242435,121.24,0.20153,0.8874,0.0,5.41,40.0,0.0
69980,5.154,3.963,4.421,1.103,16.00846710234438,22.580524261592082,121.25,0.20004,0.8893,0.0,5.41,40.0,0.0
69981,5.154,4.755,4.622,1.304,15.956426971641065,22.55029147520826,121.25,0.20179,0.8799,0.0,5.3625,,0.0
69982,5.154,5.152,4.421,1.205,15.949098880148746,21.912151783197505,121.21,0.19308,0.8722,0.0,5.3149999999999995,,0.0
69983,5.154,5.152,4.629,1.308,16.037269216104125,22.71293594314572,121.19,0.20589,0.887,0.0,5.2675,,0.0
69984,5.156,3.568,4.421,1.103,15.500488451272886,23.194641819949286,121.22,0.19168,0.8674,0.0,5.22,21.0,0.0
69985,5.156,5.55,4.722,1.304,15.86994191589102,24.208686000969827,121.2,0.20288,0.8626,0.0,5.22,21.0,0.0
69986,5.156,5.154,4.722,1.103,15.949459341123717,24.081725808832857,121.2,0.19863,0.8462,0.0,5.215,,0.0
69987,5.156,4.757,4.823,1.203,15.946321538786602,23.83163126670077,121.21,0.19307,0.8702,0.0,5.21,,0.0
69988,5.156,3.566,4.629,1.105,15.499225077150623,25.812814767134856,121.19,0.22896,0.909,0.0,5.205,,0.0
69989,5.156,3.171,4.629,1.006,15.038057554005436,27.47790992558908,121.11,0.34658,0.8259,0.0,5.2,23.0,0.0
69990,5.156,2.775,4.521,1.004,14.563440287803802,19.18287967313394,121.21,0.25419,0.5933,0.0,5.2,23.0,0.0
69991,4.757,1.188,4.119,0.802,13.45420820146266,18.302645709519457,121.13,0.30599,0.672,0.0,5.1775,,0.0
69992,4.759,0.792,4.019,0.702,12.499545741023862,22.81306423485562,121.13,0.28582,0.9112,0.0,5.155,,0.0
69993,4.759,1.982,4.32,0.902,12.338582018716703,21.541197222788835,121.23,0.1665,0.8194,0.0,5.1325,,0.0
69994,5.156,4.755,4.73,1.205,13.390807413101692,17.7256062531916,121.24,0.14814,0.8095,0.0,5.11,26.0,0.0
69995,5.156,4.755,4.83,1.205,14.157365189171184,19.634680061391304,121.17,0.24615,0.7895,0.0,5.11,26.0,0.0
69996,5.156,3.963,4.823,1.205,14.454255632419828,18.69930988274005,121.14,0.20133,0.8821,0.0,5.0875,,0.0
69997,5.154,4.755,4.923,1.304,14.958778942693877,17.957469302845883,121.2,0.17215,0.8208,0.0,5.0649999999999995,,0.0
69998,5.156,6.343,4.923,1.306,15.789545259885712,17.525459479613293,121.24,0.15786,0.83,0.0,5.0424999999999995,,0.0
69999,5.154,6.341,4.923,1.304,16.369281681919997,17.73523332105515,121.23,0.14437,0.7916,0.0,5.02,28.0,0.0
70000,5.154,5.152,4.931,1.308,16.421997177344,17.871353520385345,121.23,0.14988,0.7894,0.0,5.02,28.0,0.0
70001,5.156,6.343,4.931,1.306,16.8161980241408,17.84788768024452,121.22,0.15122,0.797,0.0,5.02,,0.0
70002,5.156,6.343,4.923,1.306,17.08973861689856,18.64338883202671,121.2,0.17312,0.8161,0.0,5.02,,0.0
70003,5.154,5.152,4.923,1.304,16.922717031828995,23.76288075856961,121.16,0.27481,0.7647,0.0,5.02,,0.0
70004,5.154,5.548,4.923,1.304,16.924601922280296,29.169407870132563,121.04,0.43296,0.853,0.0,5.02,34.0,0.0
70006,5.156,4.361,4.722,1.103,16.449821345596206,34.27122186463148,121.02,0.36632,0.9025,0.0,5.0375,,0.0
70007,5.154,3.566,4.73,1.207,15.911974941917347,37.289797569698024,121.18,0.1833,0.8111,0.0,5.055,,0.0
70008,5.156,2.378,4.722,1.105,15.146682459342141,25.435853396484497,121.12,0.32471,0.7665,0.0,5.0725,,0.0
70009,5.156,3.568,4.521,1.103,14.907077721539498,21.956942500495927,121.14,0.22482,0.8852,0.0,5.09,20.0,0.0
70010,5.154,3.963,4.421,1.103,14.827254405077648,18.522287994369073,121.17,0.16392,0.8455,0.0,5.09,20.0,0.0
70011,5.154,2.774,4.32,1.103,14.384378083554353,17.12516384744801,121.17,0.16223,0.8358,0.0,5.05,,0.0
70012,4.757,2.377,4.32,1.103,13.836164658488048,18.184522339772265,121.13,0.16185,0.8322,0.0,5.01,,0.0
70013,5.154,4.359,4.528,1.207,14.259715260941633,17.72511071377932,121.16,0.154,0.828,0.0,4.97,,0.0
70014,5.154,5.548,4.521,1.205,14.910200682659143,19.189373982378417,121.16,0.18134,0.8652,0.0,4.93,20.0,0.0
70015,5.154,5.152,4.622,1.203,15.2764404778614,17.946398593169057,121.17,0.16848,0.8288,0.0,4.93,20.0,0.0
70016,5.156,5.944,4.722,1.404,15.86130833450298,22.97156010221989,121.19,0.17706,0.7557,0.0,4.91,,0.0
70017,5.154,6.737,4.622,1.304,16.448015834152088,39.361009880543,120.88,0.49303,0.9669,0.0,4.89,,0.0
70018,5.154,6.341,4.622,1.306,16.740511083906462,36.50906617231838,121.14,0.18203,0.8205,0.0,4.869999999999999,,0.0
70019,5.154,6.341,4.629,1.308,16.947957758734525,22.87659498797364,121.14,0.19397,0.75,0.0,4.85,36.0,0.0
70020,5.154,7.133,4.622,1.304,17.32747043111417,19.340844456612473,121.17,0.16663,0.8357,0.0,4.85,36.0,0.0
70021,5.154,5.944,4.722,1.404,17.29642930177992,17.69362905403265,121.2,0.15411,0.8022,0.0,4.8725,,0.0
70022,5.154,6.737,4.622,1.304,17.452600511245944,13.345524635873238,121.16,0.21441,0.4799,0.0,4.895,,0.0
70023,5.154,5.944,4.622,1.304,17.32402035787216,14.320081265073165,121.13,0.24701,0.5482,0.0,4.9175,,0.0
70024,5.154,5.152,4.622,1.306,16.997014250510514,12.079805721744068,121.17,0.17854,0.4203,0.0,4.94,34.0,0.0
70025,5.154,5.152,4.528,1.207,16.71020997535736,11.81622815379075,121.22,0.16638,0.4106,0.0,4.94,34.0,0.0
70026,5.154,4.755,4.521,1.203,16.38704698275015,13.55371897972516,121.16,0.22641,0.5606,0.0,4.9225,,0.0
70027,5.154,3.963,4.421,1.203,15.893232887925103,13.011945627032013,121.19,0.23197,0.5188,0.0,4.905,,0.0
70028,5.154,3.963,4.521,1.203,15.577563021547574,15.291508445050384,121.19,0.15167,0.7794,0.0,4.8875,,0.0
70029,5.154,3.566,4.421,1.203,15.207494115083302,15.243527977656596,121.2,0.13446,0.7642,0.0,4.87,20.0,0.0
70030,5.154,3.17,4.428,1.105,14.802345880558311,15.243976367435346,121.16,0.14551,0.7933,0.0,4.87,20.0,0.0
70031,5.154,3.17,4.528,1.207,14.579342116390821,10.034194025821224,121.2,0.0,inf,0.0,4.8325,,0.0
70032,5.154,3.963,4.521,1.203,14.657839481473575,12.471557685599675,121.14,0.22215,0.5691,0.0,4.795,,0.0
70033,5.156,5.55,4.521,1.203,15.189487637031503,12.784157980312484,121.19,0.1643,0.4188,0.0,4.7575,,0.0
70034,5.154,6.341,4.722,1.404,15.918941345922052,14.215075431073029,121.1,0.26437,0.5728,0.0,4.72,22.0,0.0
70035,5.154,5.152,4.521,1.203,15.952258942145438,14.25566987285805,121.14,0.13955,0.7836,0.0,4.72,22.0,0.0
70036,5.154,5.152,4.528,1.205,15.978281259501808,14.922393116473218,121.1,0.24234,0.7529,0.0,4.725,,0.0
70037,5.154,5.152,4.73,1.306,16.087396881651266,13.43760048726522,121.21,0.13489,0.7795,0.0,4.73,,0.0
70038,5.154,4.755,4.521,1.203,15.951077817155888,13.51091447699238,121.26,0.14103,0.7851,0.0,4.735,,0.0
70039,5.154,4.359,4.521,1.203,15.736854472009123,17.400846665925872,121.17,0.20725,0.8891,0.0,4.74,26.0,0.0
70040,5.154,5.152,4.622,1.304,15.885398130406386,17.9175229844888,121.24,0.16005,0.8228,0.0,4.74,26.0,0.0
70041,5.154,6.737,4.622,1.304,16.46487869128447,20.93400776857576,121.25,0.16019,0.8221,0.0,4.725,,0.0
70042,5.154,6.737,4.73,1.406,16.933515083899128,19.970425865235043,121.2,0.18228,0.868,0.0,4.71,,0.0
70043,5.154,5.548,4.521,1.205,16.781860558729388,15.743963850242933,121.23,0.18808,0.415,0.0,4.695,,0.0
70044,5.156,5.55,4.622,1.304,16.736902391110572,16.74072662044333,121.21,0.14537,0.7653,0.0,4.68,32.0,0.0
70045,5.154,6.341,4.722,1.304,16.9721316737774,14.453662361568442,121.22,0.13406,0.7744,0.0,4.68,32.0,0.0
70047,5.154,5.944,4.622,1.203,16.95739217164418,16.64366184293632,121.16,0.24275,0.5919,0.0,4.716666666666667,,0.0
70048,5.154,5.548,4.722,1.404,16.918574520150926,19.80934690848901,121.16,0.21802,0.7826,0.0,4.753333333333333,,0.0
70049,5.154,5.548,4.528,1.207,16.77410216410565,16.06667509272821,121.17,0.15042,0.78,0.0,4.79,34.0,0.0
70050,5.154,5.548,4.622,1.306,16.730871514873954,20.669319789764046,121.11,0.30588,0.7657,0.0,4.79,34.0,0.0
70051,5.154,6.737,4.622,1.304,17.05671006041177,20.471491681522348,121.13,0.21322,0.8041,0.0,4.7725,,0.0
70052,5.154,6.737,4.622,1.304,17.28479704228824,17.192787352733514,121.21,0.15542,0.8258,0.0,4.755,,0.0
70053,5.154,5.152,4.722,1.304,16.998957929601765,17.07200124339132,121.17,0.17838,0.8606,0.0,4.7375,,0.0
70054,5.156,5.548,4.521,1.203,16.827670550721233,18.43636339853826,121.14,0.20059,0.8878,0.0,4.72,35.0,0.0
70055,5.156,5.944,4.73,1.308,16.920769385504865,18.01616165198903,121.21,0.15219,0.8201,0.0,4.72,35.0,0.0
70056,5.156,5.55,4.622,1.306,16.834738569853407,16.329887312642565,121.19,0.16336,0.8383,0.0,4.7275,,0.0
70057,5.156,5.944,4.622,1.304,16.892116998897382,18.87247894376548,121.13,0.24433,0.8921,0.0,4.734999999999999,,0.0
70058,5.156,4.757,4.421,1.203,16.485581899228166,20.072377494398093,121.19,0.18497,0.8654,0.0,4.7425,,0.0
70059,5.154,4.755,4.622,1.304,16.290407329459715,17.41914863640498,121.2,0.16694,0.8221,0.0,4.75,28.0,0.0
70060,5.154,4.755,4.421,1.203,16.063185130621797,23.65675298760084,121.09,0.2602,0.8764,0.0,4.75,28.0,0.0
70061,5.156,5.944,4.73,1.308,16.385629591435258,30.623026792322964,121.17,0.15735,0.8043,0.0,4.735,,0.0
70062,5.154,4.755,4.421,1.203,16.12984071400468,23.160507032836744,121.18,0.21071,0.8849,0.0,4.720000000000001,,0.0
70063,5.156,3.963,4.521,1.103,15.713788499803275,16.0313354385841,121.25,0.1345,0.7682,0.0,4.705,,0.0
70064,5.154,2.377,4.521,1.103,14.946151949862294,19.399111838804046,121.13,0.23067,0.888,0.0,4.69,20.0,0.0
70065,5.156,3.17,4.823,1.203,14.767906364903608,24.33539155249685,121.08,0.39434,0.8165,0.0,4.69,20.0,0.0
70066,5.154,3.963,4.823,1.205,14.881034455432525,19.022675111754495,121.21,0.17681,0.8612,0.0,4.655,,0.0
70067,5.154,4.755,4.931,1.308,15.261124118802769,16.50364799433225,121.23,0.17522,0.8023,0.0,4.62,,0.0
70068,5.154,5.944,4.923,1.306,15.880886883161939,16.766655483439173,121.22,0.15121,0.7987,0.0,4.585,,0.0
70069,5.154,5.944,4.923,1.306,16.314720818213356,21.060927381573745,121.23,0.14965,0.8055,0.0,4.55,25.0,0.0
70070,5.154,3.963,4.722,1.203,15.932904572749349,16.058645464315855,121.24,0.13481,0.7696,0.0,4.55,25.0,0.0
70071,5.154,3.17,4.421,1.103,15.307433200924544,13.718676675982238,121.25,0.15384,0.688,0.0,4.54,,0.0
70072,5.154,2.377,4.521,1.105,14.662303240647182,14.806747869903335,121.19,0.1441,0.7867,0.0,4.529999999999999,,0.0
70073,5.156,3.17,4.428,1.006,14.391612268453025,23.088487763563798,121.23,0.16878,0.7379,0.0,4.52,,0.0
70074,5.154,3.566,4.421,1.103,14.347328587917119,16.090366912031666,121.25,0.13219,0.7548,0.0,4.51,14.0,0.0
