,image_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
0,54.090665,20.467191999999994,44.75156199999999
1,49.712351000000005,24.380019999999995,31.892269000000002
2,49.16447000000001,19.761741999999998,30.901894999999993
