seconds,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
62663,133.82,37.99,99666772644.0,270.0,383670471024.0,203596752.0,0.7844694000000001,47.0,186.322067,6.82,83.0,6.9,136.18
62664,135.44,38.64,103954293134.0,280.0,383874067776.0,195554472.0,0.8011433666666666,48.0,203.596752,6.82,83.0,6.9,144.56
62665,133.29,37.35,101188504060.0,290.0,384069622248.0,202282440.0,0.8178212666666667,49.0,195.554472,8.03,80.0,7.0,156.71
62666,140.63,38.07,109511409083.0,280.0,384271904688.0,204975528.0,0.83449645,50.0,202.28244,8.03,80.0,7.1,139.37
62667,134.9,38.35,104406583520.0,291.0,384476880216.0,188724816.0,0.8511716166666666,51.0,204.975528,8.03,68.0,7.0,156.1
62668,119.3,38.96,77462689401.0,291.0,384665605032.0,174723432.0,0.8678487500000001,52.0,188.724816,8.03,68.0,7.0,171.7
62669,118.06,39.53,72025477286.0,265.0,384840328464.0,165376800.0,0.8845227833333333,53.0,174.723432,8.03,57.0,7.0,146.94
62670,109.72,39.21,60618333416.0,252.0,385005705264.0,169747344.0,0.9011991666666667,54.0,165.3768,8.03,57.0,7.0,142.28
62671,123.65,38.78,84744457468.0,250.0,385175452608.0,195410616.0,0.9178767166666667,55.0,169.747344,8.43,62.0,7.0,126.35
62672,142.18,38.08,110989490251.0,250.0,385370863224.0,200555969.0,0.9345530333333334,56.0,195.410616,8.43,62.0,7.0,107.82
62673,124.53,36.27,88758580152.0,271.0,385571419193.0,-385506267204.0,0.9512356333333333,57.0,200.555969,8.43,55.0,6.9,146.47
62674,114.2,35.15,72176619891.0,284.0,385571419193.0,-385506267204.0,0.9512356333333333,57.0,200.555969,8.43,55.0,6.9,169.8
62675,105.53,35.92,59010941815.0,274.0,222137300.0,155120295.0,0.9846019500000001,59.0,156.995311,8.8,39.0,6.9,168.47
62676,112.26,36.83,63863755617.0,256.0,377257595.0,162138456.0,1.0012822333333333,60.0,155.120295,8.8,39.0,6.9,143.74
62677,100.87,37.22,45589852637.0,261.0,539396051.0,137822956.0,1.0179688666666666,61.0,162.138456,8.8,38.0,6.9,160.13
62678,88.74,37.3,33969293395.0,257.0,677219007.0,139196817.0,1.0346368833333333,62.0,137.822956,8.8,38.0,6.9,168.26
62679,96.18,36.72,50451242206.0,242.0,816415824.0,138503639.0,1.0513175833333332,63.0,139.196817,8.8,33.0,6.8,145.82
62680,87.32,36.81,37514589955.0,236.0,954919463.0,115909971.0,1.0680043499999998,64.0,138.503639,8.8,33.0,6.8,148.68
62681,78.43,35.02,33685248801.0,235.0,1070829434.0,124667588.0,1.0846763833333335,65.0,115.909971,8.73,22.0,6.8,156.57
62682,90.59,34.69,45730351209.0,232.0,1195497022.0,133391174.0,1.1013504166666666,66.0,124.667588,8.73,22.0,6.7,141.41
62683,91.61,35.7,46389303598.0,242.0,1328888196.0,136581828.0,1.1180210166666666,67.0,133.391174,8.73,30.0,6.7,150.39
62684,94.63,36.32,46128258432.0,241.0,1465470024.0,147275688.0,1.1346934,68.0,136.581828,8.73,30.0,6.7,146.37
62685,106.64,36.67,61858447263.0,246.0,1612745712.0,151939152.0,1.1513588166666666,69.0,147.275688,9.08,35.0,6.6,139.36
62686,96.15,35.33,53564327461.0,260.0,1764684864.0,143548842.0,1.1680417666666665,70.0,151.939152,9.08,35.0,6.6,163.85
62687,107.7,35.35,63887455770.0,249.0,1908233706.0,167598160.0,1.1847265,71.0,143.548842,9.08,37.0,6.5,141.3
62688,118.44,36.96,79623514917.0,245.0,2075831866.0,177111655.0,1.20140825,72.0,167.59816,9.08,37.0,6.5,126.56
62689,129.48,36.36,93070717158.0,249.0,2252943521.0,198498883.0,1.2180920666666668,73.0,177.111655,9.08,53.0,6.5,119.52000000000001
62690,125.15,35.98,85252611559.0,262.0,2451442404.0,156443558.0,1.2347713333333334,74.0,198.498883,9.08,53.0,6.5,136.85
62691,87.67,33.55,44149786453.0,269.0,2607885962.0,119974080.0,1.25145705,75.0,156.443558,9.55,28.0,6.5,181.32999999999998
62692,82.7,34.3,34992618217.0,244.0,2727860042.0,141006934.0,1.2681302666666667,76.0,119.97408,9.55,28.0,6.5,161.3
62693,111.72,37.86,63496661864.0,220.0,2868866976.0,161933232.0,1.2847979500000002,77.0,141.006934,9.55,38.0,6.5,108.28
62694,112.02,37.11,69924269795.0,256.0,3030800208.0,172554112.0,1.3014794,78.0,161.933232,9.55,38.0,6.5,143.98000000000002
62695,113.88,36.14,70556848253.0,253.0,3203354320.0,166754951.0,1.3181647166666666,79.0,172.554112,9.83,44.0,6.4,139.12
62696,113.78,37.74,67733011662.0,261.0,3370109271.0,153743130.0,1.3348331,80.0,166.754951,9.83,44.0,6.4,147.22
62697,103.1,36.97,58273350858.0,264.0,3523852401.0,168602216.0,1.3515171833333333,81.0,153.74313,9.83,44.0,6.4,160.9
62698,122.69,39.02,73705388490.0,259.0,3692454617.0,174562299.0,1.3681967499999999,82.0,168.602216,9.83,44.0,6.4,136.31
62699,116.47,37.57,78534652389.0,261.0,3867016916.0,183555220.0,1.38488005,83.0,174.562299,9.83,54.0,6.4,144.53
62700,136.44,38.23,99262687719.0,274.0,4050572136.0,196597274.0,1.4015588833333332,84.0,183.55522,9.83,54.0,6.4,137.56
62701,125.93,36.76,84751811451.0,280.0,4247169410.0,184573246.0,1.4182424333333332,85.0,196.597274,10.56,56.0,6.4,154.07
62702,125.49,37.46,87792690917.0,282.0,4431742656.0,186429304.0,1.4349188,86.0,184.573246,10.56,56.0,6.4,156.51
62703,125.04,38.29,80895963392.0,273.0,4618171960.0,184011392.0,1.4516002000000001,87.0,186.429304,10.56,55.0,6.4,147.95999999999998
62704,124.28,36.35,87820612250.0,282.0,4802183352.0,179147496.0,1.4682813833333335,88.0,184.011392,10.56,55.0,6.4,157.72
62705,121.64,38.35,87344078018.0,279.0,4981330848.0,178789824.0,1.4849603999999998,89.0,179.147496,11.4,54.0,6.4,157.36
62706,120.97,38.1,78393950916.0,277.0,5160120672.0,179709969.0,1.5016416833333333,90.0,178.789824,11.4,54.0,6.4,156.03
62707,117.94,37.39,77988079432.0,262.0,5339830641.0,163297965.0,1.51832185,91.0,179.709969,11.4,46.0,6.4,144.06
62708,109.79,37.29,65078784660.0,249.0,5503128606.0,164408402.0,1.5350046666666666,92.0,163.297965,11.4,46.0,6.4,139.20999999999998
62709,113.78,37.08,72814106353.0,247.0,5667537008.0,171020440.0,1.5516919,93.0,164.408402,11.4,47.0,6.4,133.22
62710,116.11,37.24,79480680825.0,252.0,5838557448.0,169335608.0,1.5683575166666666,94.0,171.02044,11.4,47.0,6.3,135.89
62711,122.16,38.75,79868530190.0,272.0,6007893056.0,181615918.0,1.58503785,95.0,169.335608,11.61,50.0,6.3,149.84
62712,116.86,37.9,73501585246.0,266.0,6189508974.0,173374608.0,1.6017176166666667,96.0,181.615918,11.61,50.0,6.3,149.14
62713,121.84,37.88,84798526436.0,278.0,6362883582.0,172897414.0,1.6184005166666668,97.0,173.374608,11.61,49.0,6.3,156.16
62714,108.46,35.41,65887728946.0,273.0,6535780996.0,155045190.0,1.6350861166666666,98.0,172.897414,11.61,49.0,6.3,164.54000000000002
62715,112.32,35.96,67209853049.0,260.0,6690826186.0,172771300.0,1.6517521166666667,99.0,155.04519,11.64,38.0,6.3,147.68
62716,113.94,35.12,72353735235.0,258.0,6863597486.0,159639925.0,1.6684372166666668,100.0,172.7713,11.64,38.0,6.3,144.06
62717,108.4,36.66,55550929207.0,259.0,7023237411.0,160722723.0,1.6851018000000002,101.0,159.639925,11.64,37.0,6.3,150.6
62718,105.19,37.54,52246107813.0,258.0,7183960134.0,156923802.0,1.7017851166666667,102.0,160.722723,11.64,37.0,6.3,152.81
62719,118.84,39.17,75195084619.0,256.0,7340883936.0,185204664.0,1.7184586666666666,103.0,156.923802,11.64,51.0,6.3,137.16
62720,127.35,39.65,87109656230.0,260.0,7526088600.0,183343584.0,1.7351364999999999,104.0,185.204664,11.64,51.0,6.3,132.65
62721,126.12,39.2,85953780170.0,278.0,7709432184.0,191062086.0,1.7518168833333334,105.0,183.343584,12.31,71.0,6.3,151.88
62722,137.57,40.7,99682674294.0,273.0,7900494270.0,210763998.0,1.7684919833333335,106.0,191.062086,12.31,71.0,6.3,135.43
62723,142.77,40.08,111881266313.0,286.0,8111258268.0,204334716.0,1.7851670833333333,107.0,210.763998,12.31,78.0,6.3,143.23
62724,135.79,38.69,105576431134.0,300.0,8315592984.0,203657980.0,1.8018433666666667,108.0,204.334716,12.31,78.0,6.3,164.21
62725,143.0,38.13,115460414689.0,281.0,8519250964.0,207969740.0,1.8185165333333333,109.0,203.65798,13.0,71.0,6.3,138.0
62726,135.77,37.8,104361295486.0,277.0,8727220704.0,193691344.0,1.8351896333333333,110.0,207.96974,13.0,71.0,6.3,141.23
62727,125.2,36.96,89311824477.0,276.0,8920912048.0,181909652.0,1.8518726333333333,111.0,193.691344,13.0,58.0,6.3,150.8
62728,123.44,37.58,82452787283.0,269.0,9102821700.0,176490828.0,1.8685520666666666,112.0,181.909652,13.0,58.0,6.3,145.56
62729,111.67,37.86,67572262365.0,265.0,9279312528.0,162738543.0,1.8852319166666667,113.0,176.490828,13.0,48.0,6.3,153.32999999999998
62730,116.96,38.04,76480847131.0,273.0,9442051071.0,175099257.0,1.9019387166666666,114.0,162.738543,13.0,48.0,6.3,156.04000000000002
62731,120.4,38.85,76215530428.0,265.0,9617150328.0,174533136.0,1.91858445,115.0,175.099257,13.0,52.0,6.3,144.6
62732,111.22,36.98,70266115101.0,271.0,9791683464.0,166596008.0,1.9352604833333333,116.0,174.533136,13.0,52.0,6.3,159.78
62733,119.81,39.45,80723911547.0,268.0,9958279472.0,181327672.0,1.9519392833333333,117.0,166.596008,13.0,54.0,6.3,148.19
62734,130.16,39.55,95492784203.0,273.0,10139607144.0,193671984.0,1.9686179833333335,118.0,181.327672,13.0,54.0,6.3,142.84
62735,133.58,39.96,93954383819.0,280.0,10333279128.0,200687682.0,1.9852976333333332,119.0,193.671984,13.64,67.0,6.3,146.42
62736,140.65,39.09,108868119638.0,284.0,10533966810.0,202953396.0,2.0019741333333334,120.0,200.687682,13.64,67.0,6.3,143.35
62737,133.32,38.27,90136013237.0,284.0,10736920206.0,190870012.0,2.0186506,121.0,202.953396,13.64,62.0,6.3,150.68
62738,116.61,37.19,66652092484.0,283.0,10927790218.0,159173916.0,2.035332116666667,122.0,190.870012,13.64,62.0,6.3,166.39
62739,114.24,36.51,70552570661.0,278.0,11086964134.0,175658186.0,2.0520167166666665,123.0,159.173916,13.64,43.0,6.3,163.76
62740,114.33,36.28,66971176183.0,251.0,11262622320.0,164616192.0,2.0686979333333335,124.0,175.658186,13.64,43.0,6.3,136.67000000000002
62741,103.53,36.78,59290822736.0,269.0,11427238512.0,150335160.0,2.0853784,125.0,164.616192,14.39,37.0,6.3,165.47
62742,98.49,35.15,51513348430.0,260.0,11577573672.0,135737970.0,2.102060633333333,126.0,150.33516,14.39,37.0,6.3,161.51
62743,90.58,35.03,41197340590.0,258.0,11713311642.0,133933638.0,2.1187497,127.0,135.73797,14.39,26.0,6.2,167.42000000000002
62744,98.53,35.03,54379365904.0,236.0,11847245280.0,151073832.0,2.135419466666667,128.0,133.933638,14.39,26.0,6.2,137.47
62745,110.46,37.45,62571010279.0,238.0,11998319112.0,169678918.0,2.1520846666666666,129.0,151.073832,14.28,43.0,6.2,127.54
62746,117.52,39.04,68581434544.0,248.0,12167998030.0,182910122.0,2.1687695000000002,130.0,169.678918,14.28,43.0,6.2,130.48000000000002
62747,130.46,40.51,85578459705.0,254.0,12350908152.0,189559968.0,2.1854454,131.0,182.910122,14.28,60.0,6.2,123.53999999999999
62748,125.27,38.23,89079591722.0,259.0,12540468120.0,182387400.0,2.2021233666666666,132.0,189.559968,14.28,60.0,6.2,133.73000000000002
62749,122.97,40.36,74724278250.0,282.0,12722855520.0,175639824.0,2.2188051,133.0,182.3874,14.28,60.0,6.2,159.03
62750,118.22,39.72,67830468474.0,280.0,12898495344.0,169495848.0,2.235485033333333,134.0,175.639824,14.28,60.0,6.2,161.78
62751,101.83,38.51,40359649829.0,269.0,13067991192.0,137853408.0,2.25216865,135.0,169.495848,14.58,47.0,6.2,167.17000000000002
62752,88.15,36.06,32562306933.0,265.0,13205844600.0,132987024.0,2.2688467166666664,136.0,137.853408,14.58,47.0,6.3,176.85
62753,101.56,36.99,45961343268.0,244.0,13338831624.0,153535521.0,2.2855280833333333,137.0,132.987024,14.58,30.0,6.3,142.44
62754,103.73,33.13,60628968582.0,247.0,13492367145.0,139617633.0,2.302217183333333,138.0,153.535521,14.58,30.0,6.3,143.26999999999998
62755,77.12,33.04,31796050131.0,251.0,13631984778.0,112026606.0,2.318894333333333,139.0,139.617633,13.73,20.0,6.3,173.88
62756,75.82,33.25,27783567414.0,236.0,13744011384.0,111571678.0,2.3355714,140.0,112.026606,13.73,20.0,6.2,160.18
62757,77.18,35.02,26188154061.0,219.0,13855583062.0,114479218.0,2.3522467666666667,141.0,111.571678,13.73,18.0,6.2,141.82
62758,83.88,36.22,29914922367.0,220.0,13970062280.0,132450213.0,2.3689165500000002,142.0,114.479218,13.73,18.0,6.2,136.12
62759,95.6,36.21,48576112383.0,227.0,14102512493.0,142631443.0,2.3855851666666665,143.0,132.450213,13.73,29.0,6.2,131.4
62760,95.9,35.59,49662183224.0,241.0,14245143936.0,134251866.0,2.402267016666667,144.0,142.631443,13.73,29.0,6.2,145.1
62761,93.28,35.84,43669274101.0,248.0,14379395802.0,146000310.0,2.418951933333333,145.0,134.251866,13.43,31.0,6.2,154.72
62762,104.4,36.45,59726660128.0,235.0,14525396112.0,159920344.0,2.435637483333333,146.0,146.00031,13.43,31.0,6.2,130.6
62763,101.64,37.24,56139360305.0,233.0,14685316456.0,143880920.0,2.4523147833333336,147.0,159.920344,13.43,38.0,6.2,131.36
62764,104.63,37.64,59503577877.0,235.0,14829197376.0,164484456.0,2.4689982,148.0,143.88092,13.43,38.0,6.2,130.37
62765,127.17,38.96,90330453920.0,232.0,14993681832.0,190793184.0,2.485676583333333,149.0,164.484456,14.04,56.0,6.2,104.83
62766,128.51,37.82,95451288163.0,249.0,15184475016.0,186692304.0,2.5023588833333337,150.0,190.793184,14.04,56.0,6.1,120.49000000000001
62767,129.11,38.67,90903834197.0,283.0,15371167320.0,188662179.0,2.5190367666666664,151.0,186.692304,14.04,58.0,6.2,153.89
62768,129.69,37.99,84418858880.0,279.0,15559829499.0,194758761.0,2.535714916666667,152.0,188.662179,14.04,58.0,6.2,149.31
62769,131.02,38.19,87057591378.0,275.0,15754588260.0,187122474.0,2.5523905,153.0,194.758761,14.04,57.0,6.2,143.98
62770,123.62,37.35,78688621646.0,286.0,15941710734.0,179810448.0,2.5690704833333333,154.0,187.122474,14.04,57.0,6.2,162.38
62771,115.88,37.97,65563105654.0,273.0,16121521182.0,166901866.0,2.5857545333333336,155.0,179.810448,14.12,45.0,6.2,157.12
62772,110.63,38.38,56719475275.0,271.0,16288423048.0,151519750.0,2.6024403333333335,156.0,166.901866,14.12,45.0,6.2,160.37
62773,81.14,36.37,28072649902.0,263.0,16439942798.0,112343762.0,2.619111183333333,157.0,151.51975,14.12,29.0,6.2,181.86
62774,88.93,36.64,34891042487.0,239.0,16552286560.0,138171935.0,2.6357802333333336,158.0,112.343762,14.12,29.0,6.2,150.07
62775,87.46,36.45,38643837979.0,224.0,16690458495.0,128542159.0,2.652468333333333,159.0,138.171935,13.71,29.0,6.1,136.54000000000002
62776,89.0,35.66,40680552255.0,241.0,16819000654.0,136855946.0,2.669138766666667,160.0,128.542159,13.71,29.0,6.1,152.0
62777,113.58,38.37,61339618165.0,230.0,16955856600.0,174520750.0,2.6858070166666668,161.0,136.855946,13.71,38.0,6.1,116.42
62778,119.19,36.37,77813181435.0,237.0,17130377350.0,174027540.0,2.7024926166666665,162.0,174.52075,13.71,38.0,6.1,117.81
62779,115.76,33.96,77075034022.0,268.0,17304404890.0,170997326.0,2.7191629666666666,163.0,174.02754,13.71,42.0,6.1,152.24
62780,126.65,37.89,83683543822.0,263.0,17475402216.0,194832744.0,2.7358223833333333,164.0,170.997326,13.71,42.0,6.1,136.35
62781,126.16,38.45,83620625616.0,264.0,17670234960.0,173174112.0,2.7525003833333335,165.0,194.832744,13.97,57.0,6.1,137.84
62782,116.48,37.18,79845621568.0,273.0,17843409072.0,179646894.0,2.769182966666667,166.0,173.174112,13.97,57.0,6.1,156.51999999999998
62783,119.43,38.62,72957777736.0,260.0,18023055966.0,166102818.0,2.7858613,167.0,179.646894,13.97,49.0,6.1,140.57
62784,98.08,36.22,52676181004.0,247.0,18189158784.0,136990265.0,2.80254885,168.0,166.102818,13.97,49.0,6.1,148.92000000000002
62785,94.77,35.8,46021893172.0,245.0,18326149049.0,136336919.0,2.8192215166666665,169.0,136.990265,13.57,28.0,6.1,150.23000000000002
62786,93.14,36.04,44167702636.0,245.0,18462485968.0,143667416.0,2.8358926666666666,170.0,136.336919,13.57,28.0,6.1,151.86
62787,109.3,37.44,57880239650.0,245.0,18606153384.0,165852698.0,2.8525617000000003,171.0,143.667416,13.57,37.0,6.1,135.7
62788,103.61,36.41,55960474290.0,245.0,18772006082.0,155709742.0,2.8692324,172.0,165.852698,13.57,37.0,6.1,141.39
62789,128.29,38.65,81729381017.0,267.0,18927715824.0,191046024.0,2.8858988,173.0,155.709742,13.57,48.0,6.1,138.71
62790,119.2,35.27,75775846274.0,272.0,19118761848.0,173672430.0,2.9025773333333333,174.0,191.046024,13.57,48.0,6.1,152.8
62791,124.17,38.51,73385168434.0,268.0,19292434278.0,183029622.0,2.9192546833333335,175.0,173.67243,13.37,47.0,6.1,143.82999999999998
62792,110.47,36.62,67766941796.0,269.0,19475463900.0,147466482.0,2.9359415166666665,176.0,183.029622,13.37,47.0,6.1,158.53
62793,86.93,36.14,39887536794.0,256.0,19622930382.0,131387572.0,2.952613866666667,177.0,147.466482,13.37,32.0,6.1,169.07
62794,98.83,35.29,56408697260.0,238.0,19754317954.0,151706698.0,2.9692848166666668,178.0,131.387572,13.37,32.0,6.1,139.17000000000002
62795,106.18,37.16,59165853266.0,230.0,19906024652.0,150736632.0,2.9859569166666664,179.0,151.706698,13.34,35.0,6.1,123.82
62796,103.6,35.09,58204182697.0,246.0,20056761284.0,157356724.0,3.002627916666667,180.0,150.736632,13.34,35.0,6.1,142.4
62797,103.51,35.44,61961196569.0,256.0,20214118008.0,138138888.0,3.0192995666666667,181.0,157.356724,13.34,31.0,6.1,152.49
62798,83.16,34.07,40491808805.0,254.0,20352256896.0,118871349.0,3.035970616666667,182.0,138.138888,13.34,31.0,6.1,170.84
62799,85.07,35.13,40895256043.0,232.0,20471128245.0,138538539.0,3.05264125,183.0,118.871349,13.34,26.0,6.1,146.93
62800,111.16,37.41,65687889428.0,223.0,20609666784.0,171209315.0,3.0693098333333335,184.0,138.538539,13.34,26.0,6.1,111.84
62801,117.6,37.3,74415598752.0,235.0,20780876099.0,172078725.0,3.0859923,185.0,171.209315,12.91,49.0,6.1,117.4
62802,120.51,38.83,75084477639.0,251.0,20952954824.0,181037184.0,3.10267505,186.0,172.078725,12.91,49.0,6.1,130.49
62803,125.58,38.39,87753579486.0,257.0,21133992008.0,182105270.0,3.11935785,187.0,181.037184,12.91,54.0,6.1,131.42000000000002
62804,113.34,36.99,70923612982.0,265.0,21316097278.0,163185118.0,3.136041816666667,188.0,182.10527,12.91,54.0,6.1,151.66
62805,116.88,35.36,72895767170.0,273.0,21479282396.0,173302286.0,3.1527267666666665,189.0,163.185118,12.68,39.0,6.1,156.12
62806,100.67,35.87,56653636971.0,264.0,21652584682.0,125852237.0,3.1693954666666664,190.0,173.302286,12.68,39.0,6.0,163.32999999999998
62807,73.73,33.66,25944828411.0,269.0,21778436919.0,108891396.0,3.1860866333333333,191.0,125.852237,12.68,21.0,6.0,195.26999999999998
62808,79.94,34.62,31507195705.0,218.0,21887328315.0,126989797.0,3.2027620333333333,192.0,108.891396,12.68,21.0,6.0,138.06
62809,95.92,34.31,51206328557.0,219.0,22014318112.0,143022704.0,3.219433533333333,193.0,126.989797,12.68,25.0,6.0,123.08
62810,99.87,35.82,51129518865.0,236.0,22157340816.0,156914592.0,3.2361078,194.0,143.022704,12.68,25.0,6.0,136.13
62811,126.38,38.96,88157659445.0,240.0,22314255408.0,193006752.0,3.2527736333333332,195.0,156.914592,12.14,52.0,6.0,113.62
62812,129.62,37.72,96230564636.0,254.0,22507262160.0,184938600.0,3.2694506333333333,196.0,193.006752,12.14,52.0,6.0,124.38
62813,120.56,37.55,78682271201.0,275.0,22692200760.0,183606488.0,3.2861334833333333,197.0,184.9386,12.14,54.0,6.0,154.44
62814,128.51,37.38,90346616750.0,272.0,22875807248.0,178591798.0,3.3028159833333333,198.0,183.606488,12.14,54.0,6.0,143.49
62815,107.53,35.62,64491130888.0,262.0,23054399046.0,156740148.0,3.3195021000000002,199.0,178.591798,12.05,44.0,6.0,154.47
62816,106.43,36.41,57667565932.0,270.0,23211139194.0,160800630.0,3.3361676166666667,200.0,156.740148,12.05,44.0,6.0,163.57
62817,110.2,38.09,58066456511.0,258.0,23371939824.0,154926008.0,3.3528489833333333,201.0,160.80063,12.05,39.0,6.0,147.8
62818,113.52,37.8,68185512035.0,266.0,23526865832.0,173903704.0,3.3695261833333334,202.0,154.926008,12.05,39.0,6.0,152.48000000000002
62819,117.97,37.7,77458168292.0,261.0,23700769536.0,176929728.0,3.3862063333333334,203.0,173.903704,12.05,52.0,6.0,143.03
62820,126.24,39.32,89579877402.0,258.0,23877699264.0,191100624.0,3.4028867999999997,204.0,176.929728,12.05,52.0,6.0,131.76
62821,128.62,39.17,91463144176.0,259.0,24068799888.0,184410924.0,3.4195683,205.0,191.100624,12.29,63.0,6.0,130.38
62822,120.54,39.0,76694208140.0,272.0,24253210812.0,179519676.0,3.4362449666666666,206.0,184.410924,12.29,63.0,6.0,151.45999999999998
62823,143.38,41.53,100929916551.0,281.0,24432730488.0,214468823.0,3.45292105,207.0,179.519676,12.29,68.0,6.0,137.62
