minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1
1148,5.264936522062852,4.334537101938821,2.953425329466275
1149,5.297571760894788,3.9515759669913213,2.698510462404678
1150,4.486005872425703,3.7576104042547542,3.401091844103687
