minutes,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1090,2.6703047448415056,3.933715961499075,4.821334025165427,2.3525695916237255
1091,2.819984853655389,3.416719100250666,4.50674632829017,2.196162719116601
1092,2.57775605894796,3.5658993222902513,4.855889036000439,2.261275376117928
1093,2.7448400357057157,2.5172877160210367,4.014796718062558,1.2965897888883045
1094,3.055184410336385,4.757079027059561,7.459059343828285,2.338563071870643
