minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1120,16.727884599925133,19.24484555426749,7.478068090941869,14.87869732781232
1121,17.868854378491047,17.42765806881954,6.569422307963841,20.465209587882928
1122,17.731644353703214,16.694886188368812,7.818346200907099,22.67480182363398
