minute,perf_rapl,igpm,x_rest
1104,44.91416666666667,74.05074942856317,29.136582761896502
1105,36.732499999999995,60.80276991748234,24.070269917482335
1106,39.43416666666667,65.36698026857303,25.932813601906364
1107,37.62133333333333,63.04269975523851,25.421366421905184
1108,39.26033333333333,65.74213028869676,26.48179695536343
1109,36.03516666666667,62.33856527308261,26.303398606415943
1110,38.774833333333326,61.73915175658718,22.964318423253847
1111,35.61683333333334,62.059041411078205,26.442208077744876
1112,41.3375,65.70232664246059,24.364826642460585
1113,37.135,63.56540361232177,26.43040361232177
1114,38.36066666666667,65.21046358341717,26.849796916750506
1115,39.93183333333333,66.5127408424537,26.58090750912036
1116,43.46101694915254,68.84819228319132,25.387175334038783
1117,34.733333333333334,55.62813466112131,20.894801327787974
