minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1
1140,7.534013312596082,10.814255111758971,2.5702309271578745,22.847931924407277
1141,5.920209118935171,12.702369266387684,2.0111290130817157,36.59744678504668
1142,7.494759803074665,8.546262598436199,2.8284279689311957,24.090035022960734
1143,8.467700320408293,12.828447216030929,3.4703452497131617,17.295321625928405
1144,7.995808859586779,10.062565446177347,3.4622170183670598,16.502364299083972
1145,7.426549029923226,7.415917640089337,4.420331610008655,23.203288233074932
1146,8.24742383630488,9.684329640662051,5.417492818406971,17.748080972341405
1147,7.080323699158693,8.226314900163155,7.776711266102132,20.997366870789488
1148,11.427291557611357,9.097188754743538,4.7418499224917605,23.681272073984868
1149,9.473850863773652,10.255778543068422,5.38937570988403,25.81425772086276
1150,10.119816552345954,12.584493104220238,5.11912392668484,34.43571955809404
