minutes,cnn_image_classification-0-0.0.1,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1140,31.02688595462951,0.38547474223880757,3.563863766811731,2.5504782074042986
1141,43.27401824041569,0.3502343803647304,2.521982546941475,3.937680892826135
1142,27.767641142504974,0.7712731185624091,3.178363577455663,2.4317020016541915
1143,19.174910623660175,0.9408841665252009,3.857084298955384,3.4233848644752514
1144,17.119644219885565,0.9881265691589631,3.7190968028889047,2.621536367450275
1145,24.760136364790018,1.2235875630982356,3.2796871220024424,1.9369486957713558
1146,17.846161380000126,1.4188266629737427,3.798690322753114,2.6023233127431498
1147,20.470268972573823,2.214429717552381,2.9327976382658703,1.9751486456960545
1148,19.703273121989866,1.3406173742172476,4.653410952088113,2.605675702815122
1149,22.245522486360347,1.369767308506346,4.108350460997315,2.6933969446481005
1150,26.78474197784091,1.4615482653830199,3.9220717966876815,3.5358057022082683
