minutes,cnn_image_classification-0-0.0.1,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1140,57.37603990574346,1.939785472531993,11.710757933987232,15.735972342197352
1141,91.90401013686645,1.517824255300423,9.202284762959055,18.48339339053585
1142,60.495226236718125,2.1346500138424713,11.649742864197504,12.435785034506507
1143,43.432248794993704,2.6191130255785424,13.162067094314414,18.666851160677574
1144,41.44096348395966,2.6129785475766054,12.428566045204622,14.642178302268876
1145,58.268415540191704,3.33607963014837,11.543717055677748,10.791004435392702
1146,44.56922427327496,4.088649683440196,12.819672612535093,14.091802144788963
1147,52.728875570877605,5.869181394817994,11.00554956499661,11.97022470890444
1148,59.46873511489476,3.5787335275541503,17.762411575321444,13.23744531241309
1149,64.82511791569037,4.067429349474828,14.726012493614661,14.92332535469251
1150,86.47545108612496,3.8634669438261886,15.730091926270314,18.311870154908238
