timestamp,sensor,target,socket,cpu,INSTRUCTION_RETIRED,UNHALTED_CORE_CYCLES,time_enabled,time_running
1681419783064,sensor,all,0,13,10283,61768,1722619,1722619
1681419783064,sensor,all,0,12,10339,69304,1680925,1680925
1681419783064,sensor,all,0,15,10197,53061,1588179,1588179
1681419783064,sensor,all,0,14,10138,47885,1571277,1571277
1681419783064,sensor,all,0,17,10140,54055,1487666,1487666
1681419783064,sensor,all,0,0,10166,53408,1446382,1446382
1681419783064,sensor,all,0,16,3511,32415,1496701,1496701
1681419783064,sensor,all,0,1,3422,35889,1490732,1490732
1681419783064,sensor,all,0,19,10168,53546,1446971,1446971
1681419783064,sensor,all,0,2,10144,76084,1449867,1449867
1681419783064,sensor,all,0,18,3407,31044,1428175,1428175
1681419783064,sensor,all,0,3,7841,48235,1524779,1524779
1681419783064,sensor,all,0,22,7798,47742,1423236,1423236
1681419783064,sensor,all,0,4,17136,49030,1444063,1444063
1681419783064,sensor,all,0,5,7820,53893,1359096,1359096
1681419783064,sensor,all,0,23,17018,52112,1373377,1373377
1681419783064,sensor,all,0,20,10366,72269,1364140,1364140
1681419783064,sensor,all,0,6,258787,1337237,1345324,1345324
1681419783064,sensor,all,0,7,244080,1370667,1378770,1378770
1681419783064,sensor,all,0,21,7829,47107,1375944,1375944
1681419783064,sensor,all,0,8,7951,48296,1390279,1390279
1681419783064,sensor,all,0,9,50444,125247,1317375,1317375
1681419783064,sensor,all,0,11,7803,48003,1282896,1282896
1681419783064,sensor,all,0,10,7947,51309,1339277,1339277
1681419784064,sensor,all,0,13,288060,703139,969234941,969234941
1681419784064,sensor,all,0,12,84232646,79953404,969234317,969234317
1681419784064,sensor,all,0,15,169064,752457,969192417,969192417
1681419784064,sensor,all,0,14,410374,1730521,969178411,969178411
1681419784064,sensor,all,0,17,103844,514086,969142290,969142290
1681419784064,sensor,all,0,0,4548758,7602094,969146362,969146362
1681419784064,sensor,all,0,16,1270140,4750999,969196696,969196696
1681419784064,sensor,all,0,1,2451123,4557028,969249814,969249814
1681419784064,sensor,all,0,19,6775772,10478115,969196111,969196111
1681419784064,sensor,all,0,2,4563577,8011379,969260908,969260908
1681419784064,sensor,all,0,18,1199053,2710843,969235927,969235927
1681419784064,sensor,all,0,3,125551595,114650501,969233642,969233642
1681419784064,sensor,all,0,22,5571677,10497669,969210946,969210946
1681419784064,sensor,all,0,4,845715,2882364,969204744,969204744
1681419784064,sensor,all,0,5,7655200,10861741,969222524,969222524
1681419784064,sensor,all,0,23,2409786,4947678,969218225,969218225
1681419784064,sensor,all,0,20,2526609,10903483,969254467,969254467
1681419784064,sensor,all,0,6,942943,4756405,969213562,969213562
1681419784064,sensor,all,0,7,670487,3037756,969252844,969252844
1681419784064,sensor,all,0,21,22976257,31892954,969252350,969252350
1681419784064,sensor,all,0,8,2964353,5824027,969313440,969313440
1681419784064,sensor,all,0,9,3583388,10805090,969246345,969246345
1681419784064,sensor,all,0,11,802593,3559979,969184844,969184844
1681419784064,sensor,all,0,10,171308038,74237529,969250660,969250660
1681419785064,sensor,all,0,13,275557,603862,1969598365,1969598365
1681419785064,sensor,all,0,12,84237646,75177103,1969598255,1969598255
1681419785064,sensor,all,0,15,95831,361973,1969557879,1969557879
1681419785064,sensor,all,0,14,275320,1210655,1969544736,1969544736
1681419785064,sensor,all,0,17,37844,154353,1969508266,1969508266
1681419785064,sensor,all,0,0,1463018,2053043,1969512462,1969512462
1681419785064,sensor,all,0,16,1560846,5724506,1969563065,1969563065
1681419785064,sensor,all,0,1,62479,296012,1969613718,1969613718
1681419785064,sensor,all,0,19,45784,160370,1969561381,1969561381
1681419785064,sensor,all,0,2,774093,2572860,1969624508,1969624508
1681419785064,sensor,all,0,18,9287,66265,1969603715,1969603715
1681419785064,sensor,all,0,3,55874,212338,1969600130,1969600130
1681419785064,sensor,all,0,22,19633,115130,1969577240,1969577240
1681419785064,sensor,all,0,4,1067447,3507990,1969572258,1969572258
1681419785064,sensor,all,0,5,7930456,11767220,1969583062,1969583062
1681419785064,sensor,all,0,23,19190,117636,1969580925,1969580925
1681419785064,sensor,all,0,20,65641928,100038593,1969608031,1969608031
1681419785064,sensor,all,0,6,41434305,24006047,1969574128,1969574128
1681419785064,sensor,all,0,7,3220592,4306540,1969606539,1969606539
1681419785064,sensor,all,0,21,80802,322472,1969603260,1969603260
1681419785064,sensor,all,0,8,850745,2111382,1969678124,1969678124
1681419785064,sensor,all,0,9,3595576,11524054,1969610785,1969610785
1681419785064,sensor,all,0,11,1732328,8090346,1969549854,1969549854
1681419785064,sensor,all,0,10,176679,511653,1969610463,1969610463
1681419786065,sensor,all,0,13,259354,588893,2969960795,2969960795
1681419786065,sensor,all,0,12,84190247,73951131,2969959815,2969959815
1681419786065,sensor,all,0,15,121518,527704,2969917531,2969917531
1681419786065,sensor,all,0,14,268945,1206717,2969903956,2969903956
1681419786065,sensor,all,0,17,40658,249452,2969868396,2969868396
1681419786065,sensor,all,0,0,1638777,2245707,2969872252,2969872252
1681419786065,sensor,all,0,16,1299933,4888514,2969922850,2969922850
1681419786065,sensor,all,0,1,125247,579168,2969974666,2969974666
1681419786065,sensor,all,0,19,40593,251142,2969919171,2969919171
1681419786065,sensor,all,0,2,693460,2258797,2969990204,2969990204
1681419786065,sensor,all,0,18,106124,579515,2969973267,2969973267
1681419786065,sensor,all,0,3,185656,765302,2969998776,2969998776
1681419786065,sensor,all,0,22,735349,1499413,2969993820,2969993820
1681419786065,sensor,all,0,4,732783,2573662,2969986338,2969986338
1681419786065,sensor,all,0,5,7659819,10076893,2969997405,2969997405
1681419786065,sensor,all,0,23,39866,253008,2969997257,2969997257
1681419786065,sensor,all,0,20,2537942,10577472,2970027167,2970027167
1681419786065,sensor,all,0,6,430584,2716551,2969986578,2969986578
1681419786065,sensor,all,0,7,558029,2415280,2970031514,2970031514
1681419786065,sensor,all,0,21,1238409,2574632,2970025469,2970025469
1681419786065,sensor,all,0,8,129488,772056,2970074010,2970074010
1681419786065,sensor,all,0,9,3277879,10712167,2970032705,2970032705
