minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1
1212,10.561466311499496,10.6764149256763,6.117973233085993,6.30773971322986
1213,10.057974723959406,7.7110466204596175,8.4298034611492,7.0073951981497204
1214,7.708209579929182,5.764066157335968,7.569171847977878,6.3187451313756995
1215,11.100681538069498,6.166546227566864,4.5031925558109585,5.9086068903432025
