,0
0,0.4351433571665892
1,0.5080143939270184
2,2.925298903608413
3,3.946015174723623
4,5.4792532706798625
5,5.7739924607190405
6,6.60006404288298
7,8.155715858117714
8,11.120221476212892
9,12.208656900772025
10,14.226646079869823
11,14.583664176283943
12,16.206460543777844
13,17.747799034994664
14,18.908307386588387
15,19.348686298195773
16,20.72833665776612
17,24.197921658800816
18,25.01757867926847
19,29.63203400443728
20,30.4026464202832
21,31.814035742099477
22,32.256014511889255
23,32.753913899860954
24,33.20678293439593
25,33.45961349500792
26,38.19022167544739
27,38.706140177871276
28,40.15203138711764
29,40.21569868276646
30,42.98659182007816
31,43.54252137664998
32,45.2153511758281
33,46.97886992239002
34,47.82942558932898
35,48.17272385120938
36,49.75804418705289
37,56.91315970321036
38,61.61886577034398
39,65.4972244070605
40,67.31841886672967
41,72.3314149694161
42,73.24837783521626
43,73.40564157663859
44,75.10911814081433
45,75.21389284985574
46,76.11850022705646
47,77.35066663037372
48,77.7586107227939
49,78.51690221774113
50,79.35423479705764
51,80.78750305104795
52,81.6064149598562
53,84.55135887970746
54,85.39435949534587
55,86.45744682861559
56,88.05166308609918
57,88.21059834346067
58,89.46989880203105
59,92.77872919020609
60,93.04251367438394
61,94.07697421647546
62,94.62083544472493
63,94.85266001546569
64,95.64198767421966
65,95.72012522223538
66,97.87702001178023
67,99.73718889126096
68,101.5058005488124
69,106.76080327408768
70,170.54645708512254
71,173.31339141045186
72,180.50414074150922
73,181.5843114898139
74,181.77820552132997
75,183.8727304263241
76,186.43987885047542
77,186.92936181439575
78,187.81789248833874
79,190.17848517749277
80,190.18240409373738
81,190.22688334769106
82,192.0922530214729
83,192.39152593471496
84,192.5732779740806
85,193.1247341635276
86,193.7831867571365
87,194.3903056776148
88,194.43372728193657
89,194.79466691699326
90,194.9978139485495
91,196.58224463383664
92,199.01186710248302
93,199.12016383727226
94,202.2551548063619
95,319.7008238115557
96,968.0917782788049
97,1031.6658729337069
