minutes,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1287,3.946015174723623,81.6064149598562,16.206460543777844,170.54645708512254
1288,11.120221476212892,76.11850022705646,14.583664176283943,194.9978139485495
1289,0.4351433571665892,78.51690221774113,45.2153511758281,190.18240409373738
1290,75.10911814081433,92.77872919020609,65.4972244070605,194.79466691699326
1291,33.45961349500792,94.85266001546569,8.155715858117714,181.77820552132997
1292,14.226646079869823,94.62083544472493,93.04251367438394,194.3903056776148
1293,73.24837783521626,94.07697421647546,67.31841886672967,193.1247341635276
1294,32.753913899860954,95.72012522223538,38.706140177871276,192.0922530214729
1295,73.40564157663859,89.46989880203105,40.15203138711764,190.22688334769106
1296,29.63203400443728,95.64198767421966,33.20678293439593,180.50414074150922
1297,49.75804418705289,77.35066663037372,12.208656900772025,199.01186710248302
1298,20.72833665776612,72.3314149694161,17.747799034994664,193.7831867571365
1299,30.4026464202832,101.5058005488124,24.197921658800816,173.31339141045186
1300,61.61886577034398,86.45744682861559,40.21569868276646,186.43987885047542
1301,42.98659182007816,75.21389284985574,25.01757867926847,199.12016383727226
1302,5.4792532706798625,88.21059834346067,0.5080143939270184,196.58224463383664
1303,46.97886992239002,97.87702001178023,56.91315970321036,186.92936181439575
1304,192.5732779740806,77.7586107227939,32.256014511889255,202.2551548063619
1305,19.348686298195773,99.73718889126096,38.19022167544739,183.8727304263241
1306,79.35423479705764,88.05166308609918,48.17272385120938,187.81789248833874
1307,5.7739924607190405,84.55135887970746,31.814035742099477,190.17848517749277
1308,18.908307386588387,85.39435949534587,2.925298903608413,192.39152593471496
1309,47.82942558932898,80.78750305104795,43.54252137664998,194.43372728193657
1310,6.60006404288298,106.76080327408768,319.7008238115557,181.5843114898139
1311,1000.0,968.0917782788049,1000.0,1031.6658729337069
