minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1153,1.2416681333333337,6.275796766666668,1.9453582333333335,1.3334847666666663
1154,1.2322051333333335,6.61968465,1.5299808500000003,1.3622520666666664
1155,0.9020021333333335,5.645934500000001,2.5392639500000005,1.0445327999999998
