minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1153,5.913622049760146,22.190152578675963,11.60910529792734,7.46694356359572
1154,5.840062677884229,22.409437005558576,9.266708455065679,7.233009618919003
1155,7.153028229982363,22.553761511678168,12.447309470559343,7.246859195865997
