minutes,2_pyaes_1500-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,5_pyaes_250-0-0.0.1
817,2.8486564471825493,15.634471880232624,2.5682509914487444,3.652418191759798
818,6.570679705584124,6.247733309610048,3.822137407406053,3.117009162806406
819,4.407272465779896,5.614140513880213,4.36132911806394,3.0199235755113083
820,6.420643308983355,5.394158933431894,4.347157770402854,3.44203363911366
821,10.913999648445653,3.925569976746553,5.116048677467098,4.106717390576289
822,,,,
