minutes,2_pyaes_1500-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,5_pyaes_250-0-0.0.1
817,18.731975638613054,14.208251672770249,15.735207532265353,15.200196569810757
818,19.5426087256154,16.89359309624411,17.790638551651384,16.773077785039522
819,16.758217429346566,14.025338287145361,16.98518714275897,16.18168974888655
820,17.627875913438064,16.57961345855386,16.91447823517856,16.82919023423614
821,19.66321981977823,14.512452690422904,18.39260281788574,18.389335747637023
