minutes,pyaes-0-0.0.1,video_processing-0-0.0.1,image_processing-0-0.0.1,dd-0-0.0.1
1166,16.888112321969416,7.704902671415795,16.41769204411544,10.638100231124927
1167,9.192454228102564,11.144554783212557,9.574927686414876,9.424024400910914
1168,7.1995792929855265,10.340498916012482,12.308387596518461,11.508486739423043
1169,8.640594310060838,7.683820709558432,8.837200817750308,7.460091475525988
