minutes,image_processing-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,pyaes-0-0.0.1
1175,5.826948691125968,2.176109878472613,8.870889772229019,4.773121831960597
1176,5.540966119010775,2.2109933935124486,6.5751705454605665,4.774862322922389
1177,4.719533339238476,2.2184753169136853,6.934881054746074,4.141133397220082
1178,4.984461277487564,1.9796714920058185,6.515235641773831,3.953153658066196
1179,6.2688413403235606,3.020505558856861,8.30039216625287,4.049912659086926
1180,5.884705875286641,2.805867479699487,7.7315127339915914,3.9244353166193786
1181,5.522656561018908,2.9234811344146414,7.274628063226787,3.679573359783277
1182,5.507635451570301,3.2817186391423694,7.635011820399384,3.5559864331423814
1183,4.937214823488961,3.2155666160809835,7.692457178791044,3.678044211176213
1184,5.3562664845464445,2.9016415376102436,6.3931695375367426,3.356113754792442
1185,5.182724581892304,3.5197381212516827,8.864399198661474,3.2953043133276583
1186,3.584393720215838,2.830826373251809,2.2839383164399663,2.15117175268387
