minutes,image_processing-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,pyaes-0-0.0.1
1175,5.947328653178479,4.310628977315325,13.169498642745609,6.30018974112584
1176,6.729715502105592,4.204166818843029,9.66097661617394,6.45409014340967
1177,5.68511355107966,4.294320173690882,10.094598920493153,6.325966785788458
1178,6.3237873387278345,4.2186256696895015,10.836012537442945,5.270244197759029
1179,8.861756310954565,6.233287519136638,13.483066041774652,5.7109700380161685
1180,8.463203848938088,5.920859210128021,13.246610383365814,5.420316888433506
1181,7.919886819321906,5.957004805646535,12.998370025506743,5.257070230700637
1182,8.338098752269175,6.917361323124482,13.603474025395071,4.950856496740132
1183,7.316261825975556,6.854324536020749,14.38228608542167,5.936520717766918
1184,8.450157497871718,5.984830008079543,12.869956428751143,5.355376198175781
1185,9.169081104006983,6.473280375966182,19.160244716977935,5.072140616862063
1186,6.124315867726188,5.0570595046956885,4.689627934532084,3.1757816802352163
