minutes,image_processing-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,pyaes-0-0.0.1
1175,17.1810975792917,7.503625492254252,22.96479490916106,18.413171094621823
1176,17.663224364457328,7.751673388139424,16.43341838055201,18.555017574253675
1177,15.281359038799907,7.300326578733495,17.629194143598045,19.028167972383894
1178,14.126927711506895,7.223375039816326,19.116664092495878,18.086878846476246
1179,17.800878637902418,10.245475101072977,24.45416591241222,20.31538552498683
1180,17.728511848521748,9.59580462750138,24.71749273966012,20.683519740680175
1181,16.15033655837682,9.612664176963788,24.054547793247348,19.72822681000588
1182,17.548226260526135,10.477158096412309,27.524139936396402,19.368122234963682
1183,16.33207292992184,10.161060777498633,30.043606753481228,18.77935813429325
1184,16.92531174756294,8.779984269289553,27.484565895983366,19.039440306122717
1185,18.66495163787611,9.661211208023847,40.47327881044148,18.98865213572069
1186,12.188158664399268,7.441370770754893,9.858052556724795,11.302157431182877
