minutes,image_processing-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,pyaes-0-0.0.1
1175,17.38890557216531,5.282527212507083,16.01111537081904,11.483563255929798
1176,17.667358740780468,5.587492309439619,11.569712819754518,12.228362306118068
1177,14.937498279997824,5.194090260713779,11.440332892685547,14.323251148003333
1178,13.103798670298241,5.47552389620852,14.302882245880472,13.478477836383556
1179,15.28318588298352,7.471255128400255,18.811611016410755,16.408695507259445
1180,14.787896190003226,7.030680763245115,20.16180272096324,16.66411857452136
1181,13.110610318312926,7.583945232483043,19.6724855490338,16.009171993266346
1182,14.360334217686818,8.37941719010801,20.192679197075496,17.41273688306186
1183,14.88592421438298,7.694486560329098,23.149972583178602,16.77621261639538
1184,14.46226481137799,6.719725623243537,21.74292942278177,18.260480978774694
1185,16.872038716317224,6.540612816272698,33.08127203749059,18.02843724976262
1186,11.17595497762347,5.095144544256406,8.720244928137149,10.762575966103393
