timestamp,igpm,voltage,current,power_factor,discard
2023-08-01 22:28:03.782169,59.33843613423102,121.23,0.52299,0.9779,0
2023-08-01 22:28:04.032689,57.600405293961714,121.31,0.45928,0.961,0
2023-08-01 22:28:04.283205,48.977683705773195,121.47,0.3156,0.7527,0
2023-08-01 22:28:04.533722,54.984978594041245,121.22,0.61449,0.9263,0
2023-08-01 22:28:04.784246,55.52888501582887,121.28,0.48545,0.9647,0
2023-08-01 22:28:05.034769,59.56961951108021,121.19,0.58621,0.9712,0
2023-08-01 22:28:05.285294,62.055833657756146,121.2,0.57387,0.9756,0
2023-08-01 22:28:05.535818,63.6980835604293,121.22,0.57192,0.9741,0
2023-08-01 22:28:05.786364,66.25165849230052,121.19,0.60898,0.9784,0
2023-08-01 22:28:06.036889,66.94236094461037,121.21,0.58242,0.9711,0
2023-08-01 22:28:06.287415,56.921052661227264,121.44,0.32597,0.8472,0
2023-08-01 22:28:06.537953,55.01093686285908,121.33,0.4491,0.9277,0
2023-08-01 22:28:06.788543,52.206255804001366,121.37,0.39654,0.9488,0
2023-08-01 22:28:07.039076,57.095579062800965,121.21,0.59583,0.9485,0
2023-08-01 22:28:07.289606,63.170405343960674,121.14,0.65288,0.9779,0
2023-08-01 22:28:07.540133,67.69308374077247,121.16,0.66044,0.9779,0
2023-08-01 22:28:07.790661,66.73335861854072,121.25,0.54651,0.9733,0
2023-08-01 22:28:08.041189,61.5774510329785,121.36,0.4246,0.9616,0
2023-08-01 22:28:08.291716,52.944515723084955,121.47,0.32314,0.8357,0
2023-08-01 22:28:08.542257,41.56476100615946,121.58,0.22999,0.5369,0
2023-08-01 22:28:08.792793,47.085732704311624,121.29,0.52105,0.9489,0
2023-08-01 22:28:09.043328,53.38611289301814,121.23,0.57667,0.9739,0
2023-08-01 22:28:09.293868,57.5017790251127,121.22,0.56737,0.9757,0
2023-08-01 22:28:09.544402,59.218745317578886,121.28,0.53301,0.9781,0
2023-08-01 22:28:09.794926,65.00102172230523,121.18,0.6649,0.9742,0
2023-08-01 22:28:10.045451,69.81541520561366,121.17,0.68196,0.9808,0
2023-08-01 22:28:10.295975,74.34709064392956,121.14,0.71456,0.981,0
2023-08-01 22:28:10.546501,75.62776345075069,121.18,0.66344,0.9778,0
2023-08-01 22:28:10.797054,75.75383441552547,121.21,0.64142,0.9782,0
2023-08-01 22:28:11.047582,73.82998409086784,121.24,0.58988,0.9696,0
2023-08-01 22:28:11.298107,74.35528886360748,121.2,0.63934,0.9754,0
2023-08-01 22:28:11.548630,72.17720220452523,121.26,0.56838,0.9735,0
2023-08-01 22:28:11.799153,70.39634154316767,121.26,0.55915,0.977,0
2023-08-01 22:28:12.049678,68.62683908021737,121.27,0.54917,0.9685,0
2023-08-01 22:28:12.300230,69.88508735615216,121.24,0.61623,0.9747,0
2023-08-01 22:28:12.550758,68.10216114930651,121.3,0.54116,0.9741,0
2023-08-01 22:28:12.801280,68.73991280451456,121.25,0.59415,0.9748,0
2023-08-01 22:28:13.051805,68.07993896316019,121.28,0.56363,0.9734,0
2023-08-01 22:28:13.302328,69.89405727421213,121.23,0.62483,0.9786,0
2023-08-01 22:28:13.552853,71.7693400919485,121.21,0.64229,0.9781,0
2023-08-01 22:28:13.803327,73.66523806436395,121.21,0.65732,0.9801,0
2023-08-01 22:28:14.053851,69.97816664505476,121.32,0.53837,0.9397,0
2023-08-01 22:28:14.304376,73.10801665153832,121.19,0.681,0.9743,0
2023-08-01 22:28:14.554898,73.06331165607682,121.23,0.61543,0.9779,0
2023-08-01 22:28:14.805421,71.77861815925378,121.24,0.58274,0.9735,0
2023-08-01 22:28:15.055944,67.80193271147765,121.31,0.50469,0.9559,0
2023-08-01 22:28:15.306411,65.87985289803436,121.29,0.51874,0.9758,0
2023-08-01 22:28:15.556887,64.14979702862405,121.28,0.50688,0.9779,0
2023-08-01 22:28:15.807358,61.76935792003683,121.31,0.48369,0.9581,0
2023-08-01 22:28:16.057887,62.135850544025786,121.27,0.5312,0.9778,0
2023-08-01 22:28:16.308404,64.93219538081804,121.21,0.6028,0.978,0
2023-08-01 22:28:16.558982,65.05933676657263,121.25,0.55338,0.974,0
2023-08-01 22:28:16.809509,67.93293573660084,121.2,0.62962,0.9781,0
2023-08-01 22:28:17.060032,68.91095501562059,121.22,0.60084,0.9775,0
2023-08-01 22:28:17.310558,64.59876851093442,121.31,0.46405,0.9688,0
2023-08-01 22:28:17.561111,61.46893795765409,121.3,0.46356,0.9633,0
2023-08-01 22:28:17.811579,61.77195657035787,121.24,0.52725,0.9774,0
2023-08-01 22:28:18.062098,60.28336959925051,121.3,0.48567,0.9643,0
2023-08-01 22:28:18.312627,64.39385871947536,121.17,0.62528,0.9765,0
2023-08-01 22:28:18.563162,65.75890110363275,121.21,0.58271,0.9761,0
2023-08-01 22:28:18.813687,62.74303077254293,121.32,0.47519,0.9663,0
2023-08-01 22:28:19.064215,60.27552154078005,121.32,0.46995,0.9562,0
2023-08-01 22:28:19.314736,63.673165078546035,121.2,0.60481,0.9768,0
2023-08-01 22:28:19.565262,61.019615554982224,121.32,0.47863,0.9442,0
2023-08-01 22:28:19.815787,56.762130888487555,121.37,0.4003,0.9639,0
2023-08-01 22:28:20.066313,53.89829162194129,121.36,0.40299,0.9655,0
2023-08-01 22:28:20.316832,42.2966041353589,121.59,0.21692,0.5773,0
2023-08-01 22:28:20.567362,32.428612894751225,121.64,0.17818,0.4338,0
2023-08-01 22:28:20.817882,28.465129026325858,121.58,0.25794,0.6128,0
2023-08-01 22:28:21.068407,24.0025903184281,121.61,0.20851,0.536,0
2023-08-01 22:28:21.318717,20.06281322289967,121.63,0.20203,0.4424,0
2023-08-01 22:28:21.569240,19.36476925602977,121.58,0.24869,0.5866,0
2023-08-01 22:28:21.819761,29.546838479220842,121.33,0.4778,0.9195,0
2023-08-01 22:28:22.070287,34.85628693545459,121.38,0.40382,0.9639,0
2023-08-01 22:28:22.320809,36.170500854818215,121.43,0.37322,0.8658,0
2023-08-01 22:28:22.571337,41.93335059837275,121.32,0.47174,0.9676,0
2023-08-01 22:28:22.821852,47.25344541886093,121.29,0.50386,0.9763,0
2023-08-01 22:28:23.072381,49.157711793202644,121.32,0.46067,0.9591,0
2023-08-01 22:28:23.322905,49.52289825524185,121.35,0.43726,0.9494,0
2023-08-01 22:28:23.573430,51.9457287786693,121.3,0.48763,0.9738,0
2023-08-01 22:28:23.823954,50.03661014506851,121.37,0.39027,0.9623,0
2023-08-01 22:28:24.074481,48.686127101547946,121.38,0.38938,0.9635,0
2023-08-01 22:28:24.325034,48.21658897108357,121.16,0.40345,0.9639,0
2023-08-01 22:28:24.575562,37.61291227975849,121.36,0.21399,0.4956,0
2023-08-01 22:28:24.826090,31.99153859583094,121.33,0.26286,0.5918,0
2023-08-01 22:28:25.076614,32.477977017081656,121.23,0.41615,0.6663,0
2023-08-01 22:28:25.327136,36.22438391195716,121.14,0.3905,0.9505,0
2023-08-01 22:28:25.577661,39.729168738370014,121.14,0.4087,0.9676,0
2023-08-01 22:28:25.828195,42.45401811685901,121.14,0.41811,0.9638,0
2023-08-01 22:28:26.078736,39.03491268180131,121.24,0.31181,0.8215,0
2023-08-01 22:28:26.329252,51.65803887726092,120.91,0.70261,0.9548,0
2023-08-01 22:28:26.579771,59.07462721408264,120.96,0.64525,0.9786,0
2023-08-01 22:28:26.830287,68.34353904985785,120.87,0.75725,0.983,0
2023-08-01 22:28:27.080815,75.8184773349005,120.85,0.78424,0.984,0
2023-08-01 22:28:27.331295,81.46103413443035,120.83,0.79608,0.9837,0
2023-08-01 22:28:27.581821,85.39402389410125,120.83,0.79498,0.9846,0
2023-08-01 22:28:27.832339,86.96721672587088,120.86,0.76191,0.9843,0
2023-08-01 22:28:28.082864,79.19685170810962,121.06,0.53389,0.9448,0
2023-08-01 22:28:28.333386,78.12589619567675,120.98,0.64062,0.9758,0
2023-08-01 22:28:28.583912,77.05372733697374,120.98,0.63051,0.9774,0
2023-08-01 22:28:28.834398,77.91000913588161,120.94,0.67462,0.9794,0
2023-08-01 22:28:29.084921,72.72240639511712,121.06,0.53507,0.9358,0
2023-08-01 22:28:29.335382,71.68758447658197,121.0,0.58942,0.9713,0
2023-08-01 22:28:29.585907,66.58920913360738,121.11,0.47534,0.9501,0
2023-08-01 22:28:29.836371,61.577646393525164,121.12,0.4261,0.9666,0
2023-08-01 22:28:30.086898,57.59705247546761,121.12,0.41616,0.9584,0
2023-08-01 22:28:30.337361,55.38903673282732,121.13,0.42853,0.9678,0
2023-08-01 22:28:30.587894,52.80482571297913,121.15,0.39976,0.9658,0
2023-08-01 22:28:30.838420,54.83437799908539,121.08,0.51041,0.9639,0
2023-08-01 22:28:31.088948,57.664164599359765,121.05,0.54879,0.9675,0
2023-08-01 22:28:31.339511,60.92541521955184,121.02,0.58071,0.9752,0
2023-08-01 22:28:31.590034,64.0512906536863,120.99,0.6036,0.9769,0
2023-08-01 22:28:31.840562,65.5920034575804,121.01,0.58577,0.976,0
2023-08-01 22:28:32.091099,64.55190242030628,121.06,0.56879,0.9022,0
2023-08-01 22:28:32.341625,58.201531694214395,121.19,0.38072,0.9403,0
2023-08-01 22:28:32.592150,53.19557218595007,121.21,0.38534,0.8889,0
