timestamp,load_avg_1minute,cpu_pct,hw_cpu_hz_mean,hw_cpu_hz_max,hw_cpu_hz_min,hw_cpu_hz_std,hw_cpu0_hz,hw_cpu1_hz,hw_cpu2_hz,hw_cpu3_hz,hw_cpu4_hz,hw_cpu5_hz,hw_cpu6_hz,hw_cpu7_hz,hw_cpu8_hz,hw_cpu9_hz,hw_cpu10_hz,hw_cpu11_hz,hw_cpu12_hz,hw_cpu13_hz,hw_cpu14_hz,hw_cpu15_hz,hw_cpu16_hz,hw_cpu17_hz,hw_cpu18_hz,hw_cpu19_hz,hw_cpu20_hz,hw_cpu21_hz,hw_cpu22_hz,hw_cpu23_hz,hw_cpu24_hz,hw_cpu25_hz,hw_cpu26_hz,hw_cpu27_hz,hw_cpu28_hz,hw_cpu29_hz,hw_cpu30_hz,hw_cpu31_hz,hw_cpu32_hz,hw_cpu33_hz,hw_cpu34_hz,hw_cpu35_hz,hw_cpu36_hz,hw_cpu37_hz,hw_cpu38_hz,hw_cpu39_hz,hw_cpu40_hz,hw_cpu41_hz,hw_cpu42_hz,hw_cpu43_hz,hw_cpu44_hz,hw_cpu45_hz,hw_cpu46_hz,hw_cpu47_hz,kern_cpu_hz_mean,kern_cpu_hz_max,kern_cpu_hz_min,kern_cpu_hz_std,kern_cpu0_hz,kern_cpu1_hz,kern_cpu2_hz,kern_cpu3_hz,kern_cpu4_hz,kern_cpu5_hz,kern_cpu6_hz,kern_cpu7_hz,kern_cpu8_hz,kern_cpu9_hz,kern_cpu10_hz,kern_cpu11_hz,kern_cpu12_hz,kern_cpu13_hz,kern_cpu14_hz,kern_cpu15_hz,kern_cpu16_hz,kern_cpu17_hz,kern_cpu18_hz,kern_cpu19_hz,kern_cpu20_hz,kern_cpu21_hz,kern_cpu22_hz,kern_cpu23_hz,kern_cpu24_hz,kern_cpu25_hz,kern_cpu26_hz,kern_cpu27_hz,kern_cpu28_hz,kern_cpu29_hz,kern_cpu30_hz,kern_cpu31_hz,kern_cpu32_hz,kern_cpu33_hz,kern_cpu34_hz,kern_cpu35_hz,kern_cpu36_hz,kern_cpu37_hz,kern_cpu38_hz,kern_cpu39_hz,kern_cpu40_hz,kern_cpu41_hz,kern_cpu42_hz,kern_cpu43_hz,kern_cpu44_hz,kern_cpu45_hz,kern_cpu46_hz,kern_cpu47_hz
2023-04-06 15:33:57.8110763,2.4,3,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255897.7291666667,1000015,2100478,346700.0285929069,1000015,1000224,1000218,1000434,1000149,1000031,1000230,1000222,1000185,1000282,1000086,1000109,1000416,1000542,1100085,1087522,1000099,1000209,1000104,1000439,1000388,1000084,1000659,2100478,1217906,1826193,1987282,1109626,1384986,1335427,1920686,1102385,1250101,1022165,1642704,2040821,1200047,1084522,1199785,1745161,1085153,2016876,1339528,1294422,1909687,1383211,1571932,1319275
2023-04-06 15:33:59.811073281,2.4,3,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299933.5,1000009,2100345,377166.35680923343,1000009,1000277,1000304,2000524,1000290,1000076,1000151,1000011,1000034,1000534,1000104,1000134,1000411,1000322,1200907,1000167,1000304,1001005,1000304,2099999,1000160,1000092,1000463,2100345,1217906,1826193,1987282,1109626,1384986,1335427,1920686,1102385,1250101,1022165,1642704,2040821,1200047,1084522,1199785,1745161,1085153,2016876,1339528,1294422,1909687,1383211,1571932,1319275
2023-04-06 15:34:01.811091371,2.21,3,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285326.7708333333,1000005,2100229,364219.5362462979,1000005,1000317,1000254,1000135,1000080,1400532,1000076,1000245,1000521,1000287,1000192,1000135,1000134,1000388,2100064,1000244,1000385,1000227,1000188,1100136,1000286,1000098,1000646,2100229,1217906,1826193,1987282,1109626,1384986,1335427,1920686,1102385,1250101,1022165,1642704,2040821,1200047,1084522,1199785,1745161,1085153,2016876,1339528,1294422,1909687,1383211,1571932,1319275
2023-04-06 15:34:03.81907445,2.21,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247172.625,999967,2040821,327632.1420236819,1000190,1000239,1000098,1000241,1000053,1000470,1127584,1000443,1000159,999967,1090879,1000066,1000125,1000447,1038999,1000085,1000232,1000419,1000369,1000342,1000444,1000181,1612205,1000168,1217906,1826193,1987282,1109626,1384986,1335427,1920686,1102385,1250101,1022165,1642704,2040821,1200047,1084522,1199785,1745161,1085153,2016876,1339528,1294422,1909687,1383211,1571932,1319275
2023-04-06 15:34:05.815051598,2.21,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253387.0,999811,2100469,348097.2826485914,1000510,1000320,1000294,1000194,1000136,999811,1000196,1000134,1000303,1000389,1051529,1000088,1000187,1000127,1016261,1000292,1000404,1000009,1000004,1000085,1000396,2100469,1000234,1000323,1217906,1826193,1987282,1109626,1384986,1335427,1920686,1102385,1250101,1022165,1642704,2040821,1200047,1084522,1199785,1745161,1085153,2016876,1339528,1294422,1909687,1383211,1571932,1319275
2023-04-06 15:34:07.815061018,2.19,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264054.375,999991,2100141,345843.5835232348,1000425,1000305,1000295,1000022,1000615,1000023,1000137,1000105,1000311,1000141,1128044,1000045,1000097,1000691,1032863,1419577,1000305,999991,1000218,1000146,1000013,1000195,1000024,2100141,1217906,1826193,1987282,1109626,1384986,1335427,1920686,1102385,1250101,1022165,1642704,2040821,1200047,1084522,1199785,1745161,1085153,2016876,1339528,1294422,1909687,1383211,1571932,1319275
2023-04-06 15:34:09.827051022,2.19,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246336.7708333333,999991,2040821,328848.2458358921,1000414,1000453,1000166,1000185,1000022,1000155,1000323,1000470,1000079,999991,1218901,1000095,1000172,1000283,1609471,1000219,1000439,1000228,1000645,1000297,1000544,1000117,1000318,1000297,1217906,1826193,1987282,1109626,1384986,1335427,1920686,1102385,1250101,1022165,1642704,2040821,1200047,1084522,1199785,1745161,1085153,2016876,1339528,1294422,1909687,1383211,1571932,1319275
2023-04-06 15:34:11.831076682,2.02,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249268.9583333333,999966,2040821,328559.0782372681,1000232,999999,1000466,1000146,1000461,1000065,1000387,1000405,1000125,999966,1555558,1000098,1000086,1000456,1413953,1000220,1000656,999991,1000387,1000098,1000319,1000259,1000507,1000189,1217906,1826193,1987282,1109626,1384986,1335427,1920686,1102385,1250101,1022165,1642704,2040821,1200047,1084522,1199785,1745161,1085153,2016876,1339528,1294422,1909687,1383211,1571932,1319275
2023-04-06 15:34:13.827067573,2.02,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232938.9166666667,999978,2040821,325863.0633437043,1000467,1000014,1000412,1000150,1000395,1000049,999978,1000499,1000117,1000395,1085278,1000079,1000141,1000421,1100333,1000073,1000377,999978,1000487,1000565,1000228,1000322,1000350,1000079,1217906,1826193,1987282,1109626,1384986,1335427,1920686,1102385,1250101,1022165,1642704,2040821,1200047,1084522,1199785,1745161,1085153,2016876,1339528,1294422,1909687,1383211,1571932,1319275
2023-04-06 15:34:15.819082173,2.02,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231047.7916666667,999954,2040821,326889.99579808686,1000569,1000182,1000298,1000165,1000353,1000387,1000109,1000079,1000139,1000002,1085619,1000077,1000114,1000579,1008111,1000456,1000556,999954,1000347,1000422,1000303,1000514,1000573,1000505,1217906,1826193,1987282,1109626,1384986,1335427,1920686,1102385,1250101,1022165,1642704,2040821,1200047,1084522,1199785,1745161,1085153,2016876,1339528,1294422,1909687,1383211,1571932,1319275
