minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1120,6.999768030970236,4.291814631465406,6.006057562215978,7.67936226154478
1121,8.365808907145178,5.2874418752682475,5.311409379625137,7.585240859879182
1122,7.640767507929988,5.921938068336996,5.406828913271632,8.22745803606881
