timestamp,consumption,pid,fqdn
1693268608.0,45.730821,7818758.0,pyaes-0-0.0.1
1693268608.0,21.081868,5206312.0,image_processing-0-0.0.1
1693268608.0,29.177947,6510690.0,cnn_image_classification-0-0.0.1
1693268612.0,22.567959,11730607.0,pyaes-0-0.0.1
1693268612.0,19.575804,3904860.0,image_processing-0-0.0.1
1693268612.0,13.946492,3911048.0,cnn_image_classification-0-0.0.1
1693268615.0,71.870837,11728277.0,pyaes-0-0.0.1
1693268615.0,12.64957,3911048.0,cnn_image_classification-0-0.0.1
1693268615.0,21.728392,3904860.0,image_processing-0-0.0.1
1693268617.0,3.807159,1304130.0,cnn_image_classification-0-0.0.1
1693268617.0,35.104978,5209945.0,image_processing-0-0.0.1
1693268617.0,39.851568,6516197.0,pyaes-0-0.0.1
1693268620.0,40.772299,6511753.0,image_processing-0-0.0.1
1693268620.0,21.813448,7814586.0,cnn_image_classification-0-0.0.1
1693268620.0,24.506467,6511875.0,pyaes-0-0.0.1
1693268622.0,40.646711,6511753.0,image_processing-0-0.0.1
1693268622.0,15.769773,5207665.0,cnn_image_classification-0-0.0.1
1693268622.0,0.047932,1299263.0,dd-0-0.0.1
1693268622.0,19.6523,3909519.0,pyaes-0-0.0.1
1693268624.0,14.023203,2602622.0,cnn_image_classification-0-0.0.1
1693268624.0,34.777543,6511753.0,image_processing-0-0.0.1
1693268624.0,24.961302,3909519.0,pyaes-0-0.0.1
1693268624.0,0.056092,1305816.0,dd-0-0.0.1
1693268627.0,14.851225,6506018.0,cnn_image_classification-0-0.0.1
1693268627.0,28.48893,6513046.0,image_processing-0-0.0.1
1693268627.0,0.115572,2598988.0,dd-0-0.0.1
1693268627.0,11.09508,2606757.0,pyaes-0-0.0.1
1693268629.0,28.170467,7811478.0,cnn_image_classification-0-0.0.1
1693268629.0,30.731418,6511753.0,image_processing-0-0.0.1
1693268629.0,22.040976,7821237.0,pyaes-0-0.0.1
1693268632.0,49.92856,7821237.0,pyaes-0-0.0.1
1693268632.0,0.088446,2605601.0,dd-0-0.0.1
1693268632.0,24.632601,6512760.0,image_processing-0-0.0.1
1693268632.0,22.598311,3907706.0,cnn_image_classification-0-0.0.1
1693268634.0,26.869691,5214480.0,pyaes-0-0.0.1
1693268634.0,29.449572,5207531.0,image_processing-0-0.0.1
1693268634.0,16.11208,2606918.0,cnn_image_classification-0-0.0.1
1693268637.0,2.714528,1303893.0,cnn_image_classification-0-0.0.1
1693268637.0,54.290575,7821237.0,pyaes-0-0.0.1
1693268637.0,28.084931,5213640.0,image_processing-0-0.0.1
1693268639.0,0.107752,2598988.0,dd-0-0.0.1
1693268639.0,32.379574,7816882.0,cnn_image_classification-0-0.0.1
1693268639.0,16.432229,3908593.0,image_processing-0-0.0.1
1693268639.0,34.96563,5214559.0,pyaes-0-0.0.1
1693268642.0,22.189651,5212198.0,cnn_image_classification-0-0.0.1
1693268642.0,17.82045,2602289.0,image_processing-0-0.0.1
1693268642.0,24.251522,3909519.0,pyaes-0-0.0.1
1693268642.0,0.098184,1301464.0,dd-0-0.0.1
1693268644.0,42.609442,6519120.0,pyaes-0-0.0.1
1693268644.0,9.687949,2602289.0,image_processing-0-0.0.1
1693268644.0,30.335117,6512986.0,cnn_image_classification-0-0.0.1
1693268644.0,0.087672,2605139.0,dd-0-0.0.1
1693268647.0,14.899173,3908593.0,image_processing-0-0.0.1
1693268647.0,0.051554,1301464.0,dd-0-0.0.1
1693268647.0,51.451125,7819916.0,pyaes-0-0.0.1
1693268647.0,23.560283,6512986.0,cnn_image_classification-0-0.0.1
1693268649.0,26.632599,5207297.0,image_processing-0-0.0.1
1693268649.0,32.756975,5213761.0,pyaes-0-0.0.1
1693268649.0,11.293571,3906068.0,cnn_image_classification-0-0.0.1
1693268652.0,41.001507,5213761.0,pyaes-0-0.0.1
1693268652.0,7.905876,1301808.0,image_processing-0-0.0.1
1693268652.0,23.826673,6504879.0,cnn_image_classification-0-0.0.1
1693268652.0,0.163569,3901924.0,dd-0-0.0.1
1693268654.0,7.810385,1301808.0,image_processing-0-0.0.1
1693268654.0,24.780595,3906068.0,cnn_image_classification-0-0.0.1
1693268654.0,35.412533,5213761.0,pyaes-0-0.0.1
1693268657.0,13.704486,2608112.0,image_processing-0-0.0.1
1693268657.0,41.437185,7820299.0,pyaes-0-0.0.1
1693268657.0,24.063783,3906068.0,cnn_image_classification-0-0.0.1
