,timestamp,socket,cpu,INSTRUCTION_RETIRED,UNHALTED_CORE_CYCLES,time_enabled,time_running,target,Contr,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,cpu_time_process,x_rest
0,2023-08-28 17:01:56.102,0.0,276.0,5.184095238095238e-05,5.9330476190476193e-05,129183.0,129183.0,image_processing-0-0.0.1,1.0,68.96,34.42,15556818214.0,169.0,230697742398.0,106054098.0,1.3354090166666666,80.0,89.310124,1.54,23.0,2.6,00:00:02,100.04
1,2023-08-28 17:01:56.102,0.0,276.0,2.748991104761905,4.164539054761905,616138010.5,616138010.5,os_cp,0.0,68.96,34.42,15556818214.0,169.0,230697742398.0,106054098.0,1.3354090166666666,80.0,89.310124,1.54,23.0,2.6,00:00:02,100.04
2,2023-08-28 17:01:56.102,0.0,276.0,0.8956369028571428,1.0981171647619048,1232146838.0,1232146838.0,cnn_image_classification-0-0.0.1,0.0,68.96,34.42,15556818214.0,169.0,230697742398.0,106054098.0,1.3354090166666666,80.0,89.310124,1.54,23.0,2.6,00:00:02,100.04
3,2023-08-28 17:01:57.246,0.0,276.0,4.426555289999999,5.82794703095238,300584475.5,300584475.5,os_cp,0.0,81.29,35.1,28554928844.0,210.0,230803796496.0,120152472.0,1.3520849333333333,81.0,106.054098,1.54,42.0,2.8,00:00:02,128.70999999999998
4,2023-08-28 17:01:57.246,0.0,276.0,0.9141671866666666,0.8956019904761905,2171935603.0,2171935603.0,cnn_image_classification-0-0.0.1,0.0,81.29,35.1,28554928844.0,210.0,230803796496.0,120152472.0,1.3520849333333333,81.0,106.054098,1.54,42.0,2.8,00:00:02,128.70999999999998
5,2023-08-28 17:01:57.246,0.0,552.0,2.1456599085714285,1.0951593552380952,965169917.0,965169917.0,image_processing-0-0.0.1,1.0,81.29,35.1,28554928844.0,210.0,230803796496.0,120152472.0,1.3520849333333333,81.0,106.054098,1.54,42.0,2.8,00:00:02,128.70999999999998
6,2023-08-28 17:01:57.246,0.0,552.0,1.0778628985714287,1.0137600647619047,943082114.0,943082114.0,dd-0-0.0.1,2.0,81.29,35.1,28554928844.0,210.0,230803796496.0,120152472.0,1.3520849333333333,81.0,106.054098,1.54,42.0,2.8,00:00:02,128.70999999999998
7,2023-08-28 17:01:58.250,0.0,552.0,4.679371775238096,2.1442029033333334,2768453460.0,2768453460.0,image_processing-0-0.0.1,2.0,85.0,35.37,31443875379.0,215.0,230923948968.0,126237840.0,1.3687587666666665,82.0,120.152472,1.54,42.0,2.9,00:00:02,130.0
8,2023-08-28 17:01:58.250,0.0,276.0,3.5969656647619046,1.3103923657142857,999695429.0,999695429.0,pyaes-0-0.0.1,1.0,85.0,35.37,31443875379.0,215.0,230923948968.0,126237840.0,1.3687587666666665,82.0,120.152472,1.54,42.0,2.9,00:00:02,130.0
9,2023-08-28 17:01:58.250,0.0,276.0,2.7328570728571435,4.28232004047619,1529118226.0,1529118226.0,os_cp,0.0,85.0,35.37,31443875379.0,215.0,230923948968.0,126237840.0,1.3687587666666665,82.0,120.152472,1.54,42.0,2.9,00:00:02,130.0
