timestamp,load_avg_1minute,cpu_pct
2023-08-29 18:21:39.701346899,2.04,8
2023-08-29 18:21:41.702227208,1.87,8
2023-08-29 18:21:43.704541323,1.87,8
2023-08-29 18:21:45.704993212,1.72,6
2023-08-29 18:21:47.705526242,1.72,5
2023-08-29 18:21:49.704695716,1.72,6
2023-08-29 18:21:51.705567259,1.58,8
2023-08-29 18:21:53.707845688,1.58,7
2023-08-29 18:21:55.70841155,1.46,5
2023-08-29 18:21:57.707714713,1.46,5
2023-08-29 18:21:59.708655381,1.46,6
2023-08-29 18:22:01.709508153,1.34,8
2023-08-29 18:22:03.711607109,1.34,7
2023-08-29 18:22:05.712200475,1.23,5
2023-08-29 18:22:07.712690422,1.23,6
2023-08-29 18:22:09.711697287,1.23,6
2023-08-29 18:22:11.712477837,1.13,8
2023-08-29 18:22:13.713477567,1.13,8
2023-08-29 18:22:15.715768241,1.04,5
2023-08-29 18:22:17.716302306,1.04,5
2023-08-29 18:22:19.715363401,1.04,6
2023-08-29 18:22:21.716182664,0.96,8
2023-08-29 18:22:23.71935296,0.96,7
2023-08-29 18:22:25.71897464,0.88,5
2023-08-29 18:22:27.719499497,0.88,5
2023-08-29 18:22:29.718494277,0.88,6
2023-08-29 18:22:31.719266473,0.89,8
2023-08-29 18:22:33.721748432,0.89,7
2023-08-29 18:22:35.722438542,0.82,5
2023-08-29 18:22:37.723069129,0.82,6
2023-08-29 18:22:39.722196764,0.82,6
2023-08-29 18:22:41.722968687,0.75,8
2023-08-29 18:22:43.725283326,0.75,7
2023-08-29 18:22:45.726012689,0.69,5
2023-08-29 18:22:47.726615593,0.69,7
2023-08-29 18:22:49.72561966,0.69,19
2023-08-29 18:22:51.726949468,4.56,46
2023-08-29 18:22:53.726954077,4.56,44
2023-08-29 18:22:55.727737784,4.52,25
2023-08-29 18:22:57.728566279,4.52,34
2023-08-29 18:22:59.729393888,4.52,29
2023-08-29 18:23:01.731100167,4.39,20
2023-08-29 18:23:03.731193793,4.39,21
2023-08-29 18:23:05.73221432,4.36,47
2023-08-29 18:23:07.733061779,4.36,22
2023-08-29 18:23:09.733920137,4.36,19
2023-08-29 18:23:11.734613887,4.17,32
2023-08-29 18:23:13.735530027,4.17,20
2023-08-29 18:23:15.737575227,4.08,26
2023-08-29 18:23:17.738115189,4.08,8
2023-08-29 18:23:19.737228739,4.08,17
2023-08-29 18:23:21.738063192,3.99,15
2023-08-29 18:23:23.738879419,3.99,18
2023-08-29 18:23:25.739758878,3.91,13
2023-08-29 18:23:27.740469659,3.91,25
2023-08-29 18:23:29.741219497,3.91,79
2023-08-29 18:23:31.742250747,4.0,42
2023-08-29 18:23:33.744227048,4.0,25
2023-08-29 18:23:35.745546186,3.68,11
2023-08-29 18:23:37.744659244,3.68,8
2023-08-29 18:23:39.745587896,3.68,13
2023-08-29 18:23:41.746327142,3.62,30
2023-08-29 18:23:43.747232812,3.62,13
2023-08-29 18:23:45.748116465,3.57,15
2023-08-29 18:23:47.749015749,3.57,35
2023-08-29 18:23:49.749927892,3.57,14
2023-08-29 18:23:51.750710701,3.45,7
2023-08-29 18:23:53.751444866,3.45,19
2023-08-29 18:23:55.752183714,3.25,31
2023-08-29 18:23:57.753002357,3.25,27
2023-08-29 18:23:59.753905692,3.25,18
2023-08-29 18:24:01.754836734,3.23,23
2023-08-29 18:24:03.755985615,3.23,16
2023-08-29 18:24:05.755865501,3.13,21
2023-08-29 18:24:07.756768969,3.13,32
2023-08-29 18:24:09.757580692,3.13,12
2023-08-29 18:24:11.758494687,2.88,12
2023-08-29 18:24:13.759253148,2.88,16
2023-08-29 18:24:15.760010131,2.89,15
2023-08-29 18:24:17.760859314,2.89,25
2023-08-29 18:24:19.76185337,2.89,32
2023-08-29 18:24:21.762731279,2.82,12
2023-08-29 18:24:23.763680061,2.82,18
2023-08-29 18:24:25.764560354,2.83,25
2023-08-29 18:24:27.765503743,2.83,19
2023-08-29 18:24:29.76626549,2.83,33
2023-08-29 18:24:31.76718642,2.93,26
2023-08-29 18:24:33.768020817,2.93,22
2023-08-29 18:24:35.770554124,2.69,15
2023-08-29 18:24:37.76975574,2.69,19
2023-08-29 18:24:39.770546874,2.69,15
2023-08-29 18:24:41.771514016,2.64,14
2023-08-29 18:24:43.772456323,2.64,27
2023-08-29 18:24:45.77333578,2.75,23
2023-08-29 18:24:47.774426604,2.75,25
2023-08-29 18:24:49.775827876,2.75,28
2023-08-29 18:24:51.77710487,2.61,9
2023-08-29 18:24:53.776288943,2.61,11
2023-08-29 18:24:55.777020396,2.72,34
2023-08-29 18:24:57.777894462,2.72,40
2023-08-29 18:24:59.779035002,2.72,21
2023-08-29 18:25:01.779035206,2.74,29
2023-08-29 18:25:03.779914008,2.74,24
2023-08-29 18:25:05.780711474,2.68,16
2023-08-29 18:25:07.781765088,2.68,25
2023-08-29 18:25:09.782551129,2.68,24
2023-08-29 18:25:11.783494348,2.63,14
2023-08-29 18:25:13.784296687,2.63,34
2023-08-29 18:25:15.785217946,2.58,11
2023-08-29 18:25:17.785976055,2.58,23
2023-08-29 18:25:19.78691168,2.58,22
2023-08-29 18:25:21.787805643,2.45,15
2023-08-29 18:25:23.788611086,2.45,26
2023-08-29 18:25:25.789431497,2.33,17
2023-08-29 18:25:27.79013491,2.33,13
2023-08-29 18:25:29.79089251,2.33,16
2023-08-29 18:25:31.791750388,2.15,16
2023-08-29 18:25:33.792463038,2.15,26
2023-08-29 18:25:35.793538497,2.06,27
2023-08-29 18:25:37.794907183,2.06,20
2023-08-29 18:25:39.793941829,2.06,26
2023-08-29 18:25:41.79481555,2.21,28
2023-08-29 18:25:43.795634413,2.21,10
2023-08-29 18:25:45.796402251,2.27,14
2023-08-29 18:25:47.797154769,2.27,29
2023-08-29 18:25:49.798104691,2.27,37
2023-08-29 18:25:51.799014476,2.41,25
2023-08-29 18:25:53.799967542,2.41,13
2023-08-29 18:25:55.800818227,2.46,18
2023-08-29 18:25:57.801573273,2.46,14
2023-08-29 18:25:59.802360173,2.46,10
2023-08-29 18:26:01.803169279,2.26,11
2023-08-29 18:26:03.80397279,2.26,16
2023-08-29 18:26:05.80627614,2.16,19
2023-08-29 18:26:07.805428403,2.16,23
2023-08-29 18:26:09.806223154,2.16,22
2023-08-29 18:26:11.807289161,2.31,36
2023-08-29 18:26:13.807995928,2.31,32
2023-08-29 18:26:15.807961073,2.28,26
2023-08-29 18:26:17.809228352,2.28,21
2023-08-29 18:26:19.809200969,2.28,25
2023-08-29 18:26:21.81002042,2.5,25
2023-08-29 18:26:23.810979619,2.5,17
2023-08-29 18:26:25.811862591,2.62,33
2023-08-29 18:26:27.812691918,2.62,18
2023-08-29 18:26:29.813433572,2.62,12
2023-08-29 18:26:31.81430598,2.49,19
2023-08-29 18:26:33.815118261,2.49,19
2023-08-29 18:26:35.815804904,2.61,37
2023-08-29 18:26:37.8164867,2.61,32
2023-08-29 18:26:39.817305337,2.61,30
2023-08-29 18:26:41.818190717,2.48,34
2023-08-29 18:26:43.819140701,2.48,23
2023-08-29 18:26:45.819981298,2.52,36
2023-08-29 18:26:47.820770551,2.52,23
2023-08-29 18:26:49.821508058,2.52,31
2023-08-29 18:26:51.823047719,2.4,19
2023-08-29 18:26:53.822917839,2.4,27
2023-08-29 18:26:55.823832646,2.29,20
2023-08-29 18:26:57.824669744,2.29,14
2023-08-29 18:26:59.825424991,2.29,14
2023-08-29 18:27:01.826143511,2.27,19
2023-08-29 18:27:03.827112751,2.27,35
2023-08-29 18:27:05.82788555,2.16,8
2023-08-29 18:27:07.828603307,2.16,16
2023-08-29 18:27:09.829387344,2.16,13
2023-08-29 18:27:11.83014537,2.23,21
2023-08-29 18:27:13.831746122,2.23,55
2023-08-29 18:27:15.831704943,2.21,24
2023-08-29 18:27:17.832446901,2.21,31
2023-08-29 18:27:19.833285778,2.21,14
2023-08-29 18:27:21.83465117,2.12,22
2023-08-29 18:27:23.834755689,2.12,34
2023-08-29 18:27:25.835588575,2.11,19
2023-08-29 18:27:27.836339016,2.11,28
2023-08-29 18:27:29.837483614,2.11,19
2023-08-29 18:27:31.838963893,2.1,14
2023-08-29 18:27:33.838153483,2.1,14
2023-08-29 18:27:35.839008251,2.01,11
2023-08-29 18:27:37.839910862,2.01,18
2023-08-29 18:27:39.840815449,2.01,26
2023-08-29 18:27:41.841565016,2.01,22
2023-08-29 18:27:43.842447559,2.01,8
2023-08-29 18:27:45.843269009,1.93,19
2023-08-29 18:27:47.844162675,1.93,10
2023-08-29 18:27:49.845302024,1.93,23
2023-08-29 18:27:51.845136935,1.77,16
2023-08-29 18:27:53.845975775,1.77,25
2023-08-29 18:27:55.846796638,1.79,21
2023-08-29 18:27:57.847667487,1.79,14
2023-08-29 18:27:59.848500977,1.79,14
2023-08-29 18:28:01.849276138,1.65,8
2023-08-29 18:28:03.850142684,1.65,19
2023-08-29 18:28:05.850902086,1.68,21
2023-08-29 18:28:07.851707562,1.68,33
2023-08-29 18:28:09.852693933,1.68,21
2023-08-29 18:28:11.853505933,1.7,20
2023-08-29 18:28:13.85432254,1.7,27
2023-08-29 18:28:15.855093756,1.97,17
2023-08-29 18:28:17.856493487,1.97,17
2023-08-29 18:28:19.856736516,1.97,29
2023-08-29 18:28:21.857605975,1.89,17
2023-08-29 18:28:23.858574172,1.89,26
2023-08-29 18:28:25.859970564,2.06,30
2023-08-29 18:28:27.85995618,2.06,30
2023-08-29 18:28:29.860756013,2.06,21
2023-08-29 18:28:31.861488656,1.97,24
2023-08-29 18:28:33.862439175,1.97,17
2023-08-29 18:28:35.863433047,1.98,17
2023-08-29 18:28:37.864195897,1.98,11
2023-08-29 18:28:39.865086274,1.98,17
2023-08-29 18:28:41.865926536,2.22,32
2023-08-29 18:28:43.86665438,2.22,29
2023-08-29 18:28:45.867962368,2.44,39
2023-08-29 18:28:47.86790634,2.44,33
2023-08-29 18:28:49.86879075,2.44,13
2023-08-29 18:28:51.869590219,2.49,29
2023-08-29 18:28:53.870396184,2.49,36
2023-08-29 18:28:55.871539545,2.53,40
2023-08-29 18:28:57.872047245,2.53,49
2023-08-29 18:28:59.872159787,2.53,65
2023-08-29 18:29:01.87292308,2.57,18
2023-08-29 18:29:03.873630317,2.57,26
2023-08-29 18:29:05.874442125,2.6,18
2023-08-29 18:29:07.875358576,2.6,15
2023-08-29 18:29:09.876178868,2.6,15
2023-08-29 18:29:11.877130596,2.63,17
2023-08-29 18:29:13.878587953,2.63,20
2023-08-29 18:29:15.88014553,2.82,33
2023-08-29 18:29:17.880986008,2.82,23
2023-08-29 18:29:19.88184583,2.82,23
2023-08-29 18:29:21.8825639,3.0,27
2023-08-29 18:29:23.883349062,3.0,19
2023-08-29 18:29:25.884236503,2.92,25
2023-08-29 18:29:27.88512307,2.92,16
2023-08-29 18:29:29.885959734,2.92,27
