,timestamp,socket,cpu,INSTRUCTION_RETIRED,LLC_MISSES,UNHALTED_CORE_CYCLES,UNHALTED_REFERENCE_CYCLES,time_enabled,time_running,target,Contr,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,cpu_time_process,x_rest
0,2023-09-05 18:06:15.401,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,image_processing-0-0.0.1,1.0,35.77,,,71.52571335126989,121.61,0.66654,0.9794,0.0,161821581768.0,25147704.0,1.152652,69.0,4.45144,1.73,19.0,1.7,00:00:01,35.75571335126988
1,2023-09-05 18:06:15.401,0.0,66.0,6.506419542,0.01628283633333333,4.734771783333334,3.958347562,0.0,0.0,os_cp,0.0,35.77,,,71.52571335126989,121.61,0.66654,0.9794,0.0,161821581768.0,25147704.0,1.152652,69.0,4.45144,1.73,19.0,1.7,00:00:01,35.75571335126988
2,2023-09-05 18:06:15.401,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,cnn_image_classification-0-0.0.1,0.0,35.77,,,71.52571335126989,121.61,0.66654,0.9794,0.0,161821581768.0,25147704.0,1.152652,69.0,4.45144,1.73,19.0,1.7,00:00:01,35.75571335126988
3,2023-09-05 18:06:16.401,0.0,132.0,1.7627287416666666,0.0048890290000000005,0.7075818976666667,0.521857284,526816818.0,526816818.0,image_processing-0-0.0.1,2.0,49.51,,,68.53546967563989,121.64,0.62553,0.9746,0.0,161846729472.0,35122044.0,1.1693219333333333,70.0,25.147704,1.73,19.0,1.8,00:00:01,19.02546967563989
4,2023-09-05 18:06:16.401,0.0,66.0,3.304836298333334,0.012906781999999999,2.97866567,2.4491360659999994,528921158.0,528921158.0,os_cp,0.0,49.51,,,68.53546967563989,121.64,0.62553,0.9746,0.0,161846729472.0,35122044.0,1.1693219333333333,70.0,25.147704,1.73,19.0,1.8,00:00:01,19.02546967563989
5,2023-09-05 18:06:16.401,0.0,132.0,1.2179410603333332,0.016522405333333334,1.459775986,1.07377595,1081083965.0,1081083965.0,cnn_image_classification-0-0.0.1,0.0,49.51,,,68.53546967563989,121.64,0.62553,0.9746,0.0,161846729472.0,35122044.0,1.1693219333333333,70.0,25.147704,1.73,19.0,1.8,00:00:01,19.02546967563989
6,2023-09-05 18:06:17.402,0.0,66.0,2.9845243963333328,0.012816594,2.6030342783333342,1.9357004159999995,1459286965.0,1459286965.0,os_cp,0.0,51.12,,,77.27705366912113,121.61,0.61532,0.9745,0.0,161881851516.0,38751536.0,1.1859915833333334,71.0,35.122044,1.73,42.0,1.9,00:00:01,26.157053669121133
7,2023-09-05 18:06:17.402,0.0,198.0,2.865559404,0.019077741000000002,2.522116999,1.8318695200000001,2918573930.0,2918573930.0,cnn_image_classification-0-0.0.1,0.0,51.12,,,77.27705366912113,121.61,0.61532,0.9745,0.0,161881851516.0,38751536.0,1.1859915833333334,71.0,35.122044,1.73,42.0,1.9,00:00:01,26.157053669121133
8,2023-09-05 18:06:17.402,0.0,198.0,9.556791271666667,0.012847916333333334,3.3132085609999997,2.401641034,2937925515.0,2937925515.0,image_processing-0-0.0.1,3.0,51.12,,,77.27705366912113,121.61,0.61532,0.9745,0.0,161881851516.0,38751536.0,1.1859915833333334,71.0,35.122044,1.73,42.0,1.9,00:00:01,26.157053669121133
9,2023-09-05 18:06:18.402,0.0,264.0,1.461698989,0.009364488666666667,1.1734501086666667,0.849128436,3778735682.0,3778735682.0,cnn_image_classification-0-0.0.1,2.0,51.62,,,67.12334488595597,121.71,0.54037,0.9772,0.0,161920603052.0,37256476.0,1.2026662,72.0,38.751536,1.73,42.0,1.9,00:00:01,15.503344885955975
