minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
36,30.372337871800873,38.364367664120415,53.48950977204379
37,30.09919849040621,40.590855033195375,47.96528396863901
38,31.577473737012934,32.49997618092475,51.874470767002705
39,25.23208176715004,34.12151131109751,52.85653151033371
40,32.40088945787419,39.64406238485434,49.708751712929974
