seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
57091,4.0,,,8.3323,,,,,,,,,2.948828,2.68,1.0,9.0,4.3323
57092,3.96,,,8.3323,,,,,143044385652.0,3413200.0,0.03323631666666667,1.0,2.948828,2.68,1.0,5.5,4.3723
57093,4.72,,,8.3323,,,,,143044385652.0,3413200.0,0.03323631666666667,1.0,2.948828,2.68,0.0,4.3,3.6123000000000003
57094,4.02,,,8.3323,,,,,143047798852.0,3012232.0,0.04992565,2.0,3.4132,2.68,0.0,3.5,4.3123000000000005
57095,6.72,,,8.3323,,,,,143050811084.0,4873942.0,0.06659676666666667,3.0,3.012232,2.54,1.0,3.2,1.6123000000000003
57096,5.57,,,8.3323,,,,,143055685026.0,4102446.0,0.08326803333333334,4.0,4.873942,2.54,1.0,3.0,2.7622999999999998
57097,3.89,,,8.3323,121.34,0.16474,0.4168,0.0,143059787472.0,2854605.0,0.09995853333333334,5.0,4.102446,2.54,0.0,2.8,4.4422999999999995
57098,3.86,,,13.999738356164384,121.31,0.23876,0.4956,0.0,143062642077.0,2843339.0,0.11663488333333333,6.0,2.854605,2.54,0.0,2.7,10.139738356164385
57099,4.07,,,14.213211838523298,121.33,0.23044,0.5909,0.0,143065485416.0,2992518.0,0.13330451666666668,7.0,2.843339,2.54,0.0,2.6,10.143211838523298
57100,3.62,,,11.459011625052728,121.37,0.16212,0.4096,0.0,143068477934.0,2664430.0,0.14998295,8.0,2.992518,2.54,0.0,2.5,7.839011625052728
57101,3.5,,,12.605182005557483,121.34,0.19367,0.4392,0.0,143071142364.0,2553104.0,0.16666014999999998,9.0,2.66443,2.34,0.0,2.4,9.105182005557483
57102,3.95,,,11.938779674502053,121.39,0.16538,0.4092,0.0,143073695468.0,2925716.0,0.18333586666666665,11.0,2.553104,2.34,0.0,2.4,7.9887796745020525
57103,3.52,,,14.405359371813242,121.36,0.17006,0.6638,0.0,143076621184.0,2587978.0,0.20000651666666666,12.0,2.925716,2.34,0.0,2.3,10.885359371813243
57104,3.99,,,15.354332144415068,121.31,0.28059,0.652,0.0,143079209162.0,2915638.0,0.2166836,13.0,2.587978,2.34,0.0,2.2,11.364332144415068
57105,3.52,,,11.742716665472862,121.42,0.15975,0.4142,0.0,143082124800.0,2463496.0,0.23335746666666665,14.0,2.915638,2.15,0.0,2.2,8.222716665472863
57106,3.55,,,12.575020524302628,121.38,0.19643,0.5251,0.0,143084588296.0,2731484.0,0.25003433333333336,15.0,2.463496,2.15,0.0,2.1,9.02502052430263
57107,3.41,,,12.314080590548793,121.42,0.22141,0.5492,0.0,143087319780.0,2517862.0,0.26670093333333333,16.0,2.731484,2.15,0.0,2.1,8.904080590548793
57108,3.46,,,10.454963703794148,121.48,0.14743,0.4021,0.0,143089837642.0,2546519.0,0.2833910333333333,17.0,2.517862,2.15,0.0,2.1,6.994963703794148
57109,3.81,,,10.821095104478482,121.45,0.16981,0.4564,0.0,143092384161.0,2784651.0,0.30006325,18.0,2.546519,2.15,0.0,2.1,7.011095104478482
57110,3.89,,,11.450310042506631,121.39,0.19228,0.497,0.0,143095168812.0,2833022.0,0.31675681666666666,19.0,2.784651,2.15,0.0,2.1,7.5603100425066305
57111,3.74,,,11.663852041851312,121.43,0.16653,0.4122,0.0,143098001834.0,2732212.0,0.33342863333333334,20.0,2.833022,1.98,0.0,2.0,7.923852041851312
57112,3.89,,,12.758304776042795,121.39,0.21715,0.5539,0.0,143100734046.0,2865584.0,0.35010501666666666,21.0,2.732212,1.98,0.0,2.0,8.868304776042795
57113,3.58,,,12.729207476722806,121.34,0.23455,0.5692,0.0,143103599630.0,2656565.0,0.36678145,22.0,2.865584,1.98,0.0,2.0,9.149207476722806
57114,3.75,,,12.400304115147385,121.46,0.186,0.5475,0.0,143106256195.0,2693872.0,0.3834576,23.0,2.656565,1.98,0.0,2.0,8.650304115147385
57115,3.93,,,11.148813818034316,121.39,0.16378,0.4163,0.0,143108950067.0,2939404.0,0.4001281166666667,24.0,2.693872,1.82,0.0,2.0,7.218813818034317
57116,3.56,,,11.702811697711375,121.41,0.18631,0.4962,0.0,143111889471.0,2614800.0,0.4168050833333333,25.0,2.939404,1.82,0.0,2.0,8.142811697711375
57117,4.64,,,10.760843788619956,121.39,0.15412,0.4366,0.0,143114504271.0,3406246.0,0.43348098333333335,26.0,2.6148,1.82,0.0,1.9,6.120843788619957
57118,4.04,,,13.19491229364799,121.37,0.22364,0.5477,0.0,143117910517.0,2991173.0,0.45015734999999996,27.0,3.406246,1.82,0.0,2.0,9.154912293647989
57119,3.53,,,13.46220484170489,121.39,0.2312,0.5855,0.0,143120901690.0,2560962.0,0.46683231666666664,28.0,2.991173,1.82,0.0,1.9,9.932204841704891
57120,3.92,,,11.61190718249333,121.39,0.19139,0.4493,0.0,143123462652.0,2898621.0,0.4835039666666667,29.0,2.560962,1.82,0.0,1.9,7.691907182493329
57121,3.69,,,12.57704561451665,121.38,0.16282,0.4123,0.0,143126361273.0,2737008.0,0.5001958833333333,30.0,2.898621,1.67,0.0,1.9,8.88704561451665
57122,3.44,,,11.128136352045448,121.41,0.16292,0.406,0.0,143129098281.0,2498648.0,0.5168705,31.0,2.737008,1.67,0.0,1.9,7.688136352045449
57123,5.28,,,12.130130538126112,121.35,0.23248,0.4998,0.0,143131596929.0,3907365.0,0.5335449166666667,32.0,2.498648,1.67,1.0,1.9,6.850130538126112
57124,4.12,,,14.938050542204081,121.36,0.13551,0.7563,0.0,143135504294.0,3005464.0,0.5502198166666666,33.0,3.907365,1.67,1.0,1.9,10.81805054220408
57125,4.04,,,12.0231914351832,121.43,0.18153,0.4395,0.0,143138509758.0,2974694.0,0.5668893833333333,34.0,3.005464,1.62,0.0,1.9,7.9831914351832
57126,3.93,,,15.217336763587486,121.33,0.26844,0.6539,0.0,143141484452.0,2898644.0,0.58356485,35.0,2.974694,1.62,0.0,1.9,11.287336763587486
57127,3.76,,,13.441827916937354,121.4,0.16319,0.406,0.0,143144383096.0,2752184.0,0.60024005,36.0,2.898644,1.62,0.0,1.9,9.681827916937355
57128,3.95,,,12.11071858285666,121.36,0.21962,0.5232,0.0,143147135280.0,2921444.0,0.6169040333333334,37.0,2.752184,1.62,0.0,1.8,8.16071858285666
57129,3.86,,,13.127834331743884,121.32,0.2659,0.584,0.0,143150056724.0,2837437.0,0.6335925333333333,38.0,2.921444,1.62,0.0,1.9,9.267834331743884
57130,4.18,,,12.032515623051706,121.37,0.16486,0.406,0.0,143152894161.0,2913987.0,0.6502697833333334,39.0,2.837437,1.62,0.0,1.9,7.852515623051707
