minutes,video_processing-0-0.0.1,image_processing-0-0.0.1,dd-0-0.0.1
954,6.169593279457788,11.02649405381293,8.872551429523483
955,18.99006289263704,11.265774330681852,8.532487052900839
956,16.43694408471155,8.343448210162443,8.991409275008165
957,17.664863802898775,10.25195275736892,8.626189378974257
958,22.066514048295964,2.4380746448553317,6.921524902612
959,22.183056828731146,0.0011289455493847269,6.244797731521173
