minutes,image_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1106,1.1738615500000003,0.6300740666666669,1.0527527499999998
1107,1.4742575833333336,0.8402363999999999,0.9493323166666664
1108,1.2157814666666666,0.7117245499999998,1.3264720166666664
1109,1.02764405,0.6047616333333331,0.8254017166666668
1110,1.1578611,0.6721890333333335,1.0208063166666668
1111,1.2474930999999998,0.6248559166666665,1.4272675166666668
1112,1.1613117333333334,0.5563,1.1838035666666669
1113,1.2770953166666668,0.39808133333333334,1.2446962333333333
1114,0.9404058999999999,0.6082185000000001,1.1677025
1115,1.0823244500000002,0.5183330999999999,1.0077092666666667
1116,0.9415287333333338,0.6241152500000002,0.8614794333333332
