timestamp,queue_len,mem_pct,sys_cpu_pct,load_avg,num_running_funcs,num_containers,cpu_us,cpu_sy,cpu_wa,gpu_queue_len
2023-08-05 20:36:54.456032339,0,0.0,1.6400336417157275,0.0525,0,0,1.1774600504625736,0.42052144659377627,0.04205214465937763,0
2023-08-05 20:36:56.455242821,0,0.0,1.0887772194304857,0.0525,0,0,0.628140703517588,0.41876046901172526,0.04187604690117253,0
2023-08-05 20:36:58.457696773,0,0.0,2.1739130434782608,0.04833333333333333,0,0,1.3795986622073577,0.4180602006688963,0.3762541806020067,0
2023-08-05 20:37:00.458230924,0,0.0,1.629072681704261,0.04833333333333333,0,0,1.0442773600668338,0.5430242272347535,0.04177109440267335,0
2023-08-05 20:37:02.458782462,0,0.0,1.0851419031719531,0.045000000000000005,0,0,0.4590984974958264,0.333889816360601,0.2921535893155259,0
2023-08-05 20:37:04.459430162,0,0.0,0.6270903010033445,0.045000000000000005,0,0,0.3762541806020067,0.20903010033444816,0.04180602006688963,0
2023-08-05 20:37:06.460109512,0,0.0,0.6680584551148225,0.045000000000000005,0,0,0.29227557411273486,0.12526096033402923,0.25052192066805845,0
2023-08-05 20:37:08.460783224,0,0.0,0.7525083612040134,0.04083333333333333,0,0,0.4180602006688963,0.20903010033444816,0.1254180602006689,0
2023-08-05 20:37:10.461578337,0,0.0,0.6268282490597576,0.04083333333333333,0,0,0.45967404931048894,0.12536564981195153,0.041788549937317176,0
2023-08-05 20:37:12.462322712,0,0.0,0.4594820384294068,0.0375,0,0,0.29239766081871343,0.1670843776106934,0.0,0
2023-08-05 20:37:14.463034876,0,0.0,0.7525083612040133,0.0375,0,0,0.33444816053511706,0.1254180602006689,0.2926421404682274,0
2023-08-05 20:37:16.463558665,0,0.0,0.37593984962406013,0.0375,0,0,0.2506265664160401,0.12531328320802004,0.0,0
2023-08-05 20:37:18.464073935,0,0.0,0.8357709987463435,0.034999999999999996,0,0,0.29251984956122024,0.20894274968658588,0.3343083994985374,0
2023-08-05 20:37:20.464772625,0,0.0,0.5427974947807933,0.034999999999999996,0,0,0.33402922755741127,0.16701461377870563,0.04175365344467641,0
2023-08-05 20:37:22.465377433,0,0.0,0.5421184320266889,0.03166666666666667,0,0,0.37531276063386154,0.16680567139282734,0.0,0
2023-08-05 20:37:24.465920887,0,0.0,2.003338898163606,0.03166666666666667,0,0,1.1686143572621035,0.4590984974958264,0.3756260434056761,0
2023-08-05 20:37:26.466459691,0,0.0,0.4177109440267335,0.03166666666666667,0,0,0.2506265664160401,0.1670843776106934,0.0,0
2023-08-05 20:37:28.467142983,0,0.0,1.4632107023411371,0.0425,0,0,0.7107023411371237,0.2926421404682274,0.459866220735786,0
2023-08-05 20:37:30.467896183,0,0.0,0.33444816053511706,0.0425,0,0,0.20903010033444816,0.1254180602006689,0.0,0
2023-08-05 20:37:32.468697966,0,0.0,0.4177109440267335,0.03916666666666666,0,0,0.29239766081871343,0.12531328320802004,0.0,0
