,timestamp,target,perf_rapl,minutes
0,2023-07-21 00:45:16.136,dd-0-0.0.1,6.991309597577087,45
1,2023-07-21 00:45:16.136,pyaes-0-0.0.1,19.968737273449975,45
2,2023-07-21 00:45:16.136,video_processing-0-0.0.1,27.436236710650675,45
3,2023-07-21 00:45:17.139,dd-0-0.0.1,19.473389446537936,45
4,2023-07-21 00:45:17.139,pyaes-0-0.0.1,28.96392360099974,45
5,2023-07-21 00:45:17.139,video_processing-0-0.0.1,25.246735911213737,45
6,2023-07-21 00:45:18.141,dd-0-0.0.1,8.826431222803208,45
7,2023-07-21 00:45:18.141,pyaes-0-0.0.1,41.48223801955781,45
8,2023-07-21 00:45:18.141,video_processing-0-0.0.1,27.402790453364762,45
9,2023-07-21 00:45:19.145,dd-0-0.0.1,5.335305577014812,45
10,2023-07-21 00:45:19.145,pyaes-0-0.0.1,39.66444260933761,45
11,2023-07-21 00:45:19.145,video_processing-0-0.0.1,47.42719135793484,45
12,2023-07-21 00:45:20.147,dd-0-0.0.1,14.295806989148605,45
13,2023-07-21 00:45:20.147,pyaes-0-0.0.1,31.543946875187054,45
14,2023-07-21 00:45:20.147,video_processing-0-0.0.1,55.09952921368298,45
15,2023-07-21 00:45:21.150,dd-0-0.0.1,21.242959627156736,45
16,2023-07-21 00:45:21.150,pyaes-0-0.0.1,26.884013616343758,45
17,2023-07-21 00:45:21.150,video_processing-0-0.0.1,49.35987068875869,45
18,2023-07-21 00:45:22.153,dd-0-0.0.1,28.248442155936047,45
19,2023-07-21 00:45:22.153,pyaes-0-0.0.1,37.924090721822765,45
20,2023-07-21 00:45:22.153,video_processing-0-0.0.1,48.27235074573835,45
21,2023-07-21 00:45:23.156,dd-0-0.0.1,14.168790770948293,45
22,2023-07-21 00:45:23.156,pyaes-0-0.0.1,48.24123300680192,45
23,2023-07-21 00:45:23.156,video_processing-0-0.0.1,46.216785356017326,45
24,2023-07-21 00:45:24.159,dd-0-0.0.1,18.198481872724585,45
25,2023-07-21 00:45:24.159,pyaes-0-0.0.1,65.00862371516818,45
26,2023-07-21 00:45:24.159,video_processing-0-0.0.1,43.86255457714793,45
27,2023-07-21 00:45:25.162,dd-0-0.0.1,13.781827114255158,45
28,2023-07-21 00:45:25.162,pyaes-0-0.0.1,63.97717436039566,45
29,2023-07-21 00:45:25.162,video_processing-0-0.0.1,51.80183945175202,45
30,2023-07-21 00:45:26.165,dd-0-0.0.1,17.888544342037605,45
31,2023-07-21 00:45:26.165,pyaes-0-0.0.1,52.85442648169762,45
32,2023-07-21 00:45:26.165,video_processing-0-0.0.1,46.35663204298572,45
33,2023-07-21 00:45:27.168,dd-0-0.0.1,13.798810218993365,45
34,2023-07-21 00:45:27.168,pyaes-0-0.0.1,51.88251758738984,45
35,2023-07-21 00:45:27.168,video_processing-0-0.0.1,34.45682967002776,45
36,2023-07-21 00:45:28.170,dd-0-0.0.1,0.7702145719612977,45
37,2023-07-21 00:45:28.170,pyaes-0-0.0.1,43.76427919456537,45
38,2023-07-21 00:45:28.170,video_processing-0-0.0.1,53.883638567738195,45
39,2023-07-21 00:45:29.173,dd-0-0.0.1,8.137182584067915,45
40,2023-07-21 00:45:29.173,pyaes-0-0.0.1,34.30073133608293,45
41,2023-07-21 00:45:29.173,video_processing-0-0.0.1,50.54517174169456,45
42,2023-07-21 00:45:30.176,dd-0-0.0.1,5.598786571644208,45
43,2023-07-21 00:45:30.176,pyaes-0-0.0.1,28.371709690503266,45
44,2023-07-21 00:45:30.176,video_processing-0-0.0.1,57.91659276081063,45
45,2023-07-21 00:45:32.182,dd-0-0.0.1,0.021589866326477032,45
46,2023-07-21 00:45:32.182,pyaes-0-0.0.1,14.07748623636208,45
47,2023-07-21 00:45:32.182,video_processing-0-0.0.1,44.51119639575376,45
48,2023-07-21 00:45:33.185,dd-0-0.0.1,11.510703549413744,45
49,2023-07-21 00:45:33.185,pyaes-0-0.0.1,18.268160487782403,45
50,2023-07-21 00:45:33.185,video_processing-0-0.0.1,43.50892968097234,45
51,2023-07-21 00:45:34.188,dd-0-0.0.1,1.144898059597868,45
52,2023-07-21 00:45:34.188,pyaes-0-0.0.1,15.501055798348343,45
53,2023-07-21 00:45:34.188,video_processing-0-0.0.1,53.84774576199013,45
54,2023-07-21 00:45:35.191,dd-0-0.0.1,19.08577984733199,45
55,2023-07-21 00:45:35.191,pyaes-0-0.0.1,18.8253706371193,45
56,2023-07-21 00:45:35.191,video_processing-0-0.0.1,34.37736453147461,45
57,2023-07-21 00:45:36.193,dd-0-0.0.1,4.475681639615883,45
58,2023-07-21 00:45:36.193,pyaes-0-0.0.1,19.59371142065137,45
59,2023-07-21 00:45:36.193,video_processing-0-0.0.1,49.20131867089191,45
60,2023-07-21 00:45:37.197,dd-0-0.0.1,10.88148116242067,45
61,2023-07-21 00:45:37.197,pyaes-0-0.0.1,24.027188511255062,45
62,2023-07-21 00:45:37.197,video_processing-0-0.0.1,48.13200854716695,45
63,2023-07-21 00:45:38.199,dd-0-0.0.1,0.35484743300883964,45
