timestamp,sensor,target,socket,cpu,INSTRUCTION_RETIRED,LLC_MISSES,UNHALTED_CORE_CYCLES,UNHALTED_REFERENCE_CYCLES,time_enabled,time_running
1693344582094,sensor,all,0,3,3546,13,27273,16692,460814,460814
1693344582094,sensor,all,0,11,6628,23,32232,20124,445332,445332
1693344582094,sensor,all,0,10,5153496,524,1808998,1287156,434209,434209
1693344582094,sensor,all,0,4,3532,3,41629,43446,431898,431898
1693344582094,sensor,all,0,5,5255,28,29175,36426,364052,364052
1693344582094,sensor,all,0,6,3468,0,16375,15990,366325,366325
1693344582094,sensor,all,0,7,3533,4,11502,35178,361920,361920
1693344582094,sensor,all,0,8,3115,2,30587,11622,339984,339984
1693344582094,sensor,all,0,9,175322,1294,1433019,1001676,337025,337025
1693344582094,sensor,all,0,0,297684,3689,395040,279240,380244,380244
1693344582094,sensor,all,0,1,3576,5,26298,14274,377327,377327
1693344582094,sensor,all,0,2,3130,4,37547,53352,372556,372556
1693344583094,sensor,all,0,3,1573484,118520,5602164,14550276,965232322,965232322
1693344583094,sensor,all,0,11,111524329,521466,63673369,67257996,965271702,965271702
1693344583094,sensor,all,0,10,2056657488,535790,774698370,535583802,965344198,965344198
1693344583094,sensor,all,0,4,10052098,177807,15689476,32073522,965284385,965284385
1693344583094,sensor,all,0,5,38484267,94041,14544016,30281160,965308183,965308183
1693344583094,sensor,all,0,6,24391154,485222,37190738,73952580,965310556,965310556
1693344583094,sensor,all,0,7,155687072,872734,97749718,104166738,965309596,965309596
1693344583094,sensor,all,0,8,3906304,185570,11638239,36201516,965288436,965288436
1693344583094,sensor,all,0,9,8375377,210716,16599651,35982570,965284308,965284308
1693344583094,sensor,all,0,0,7469006,277873,16227517,43233762,965336427,965336427
1693344583094,sensor,all,0,1,65725532,298772,30167630,43944186,965346418,965346418
1693344583094,sensor,all,0,2,1204518749,828630,479903540,378723306,965289199,965289199
1693344584095,sensor,all,0,3,8516468,163741,19129050,22087104,1965806396,1965806396
1693344584095,sensor,all,0,11,4968681,125842,19865697,25540944,1965876173,1965876173
1693344584095,sensor,all,0,10,5697025920,1009455,2175913415,1433935542,1965969382,1965969382
1693344584095,sensor,all,0,4,6039973,242080,19586674,41320188,1965885464,1965885464
1693344584095,sensor,all,0,5,37585593,94715,17596214,20100288,1965993420,1965993420
1693344584095,sensor,all,0,6,12400741,282939,28394721,50136372,1966088305,1966088305
1693344584095,sensor,all,0,7,73609107,457832,50988559,48242922,1966104069,1966104069
1693344584095,sensor,all,0,8,21614481,196197,28760903,50719032,1966112063,1966112063
1693344584095,sensor,all,0,9,6822857,162848,19303173,36081630,1966118551,1966118551
1693344584095,sensor,all,0,0,65517033,703816,64592458,90140778,1966186763,1966186763
1693344584095,sensor,all,0,1,2649887,60866,11965291,10613616,1966218695,1966218695
1693344584095,sensor,all,0,2,4546475576,553915,1719035669,1131182442,1966227815,1966227815
1693344585095,sensor,all,0,3,3689580,134152,10371246,16956966,2965998789,2965998789
1693344585095,sensor,all,0,11,3934384,173553,14658488,33976020,2965991327,2965991327
1693344585095,sensor,all,0,10,3881961890,894782,1491981063,992607408,2965974840,2965974840
1693344585095,sensor,all,0,4,22697621,363114,22663758,44065242,2965971774,2965971774
1693344585095,sensor,all,0,5,36096572,70314,12777003,12311208,2965904627,2965904627
1693344585095,sensor,all,0,6,6593029,290067,21062442,45508164,2965963883,2965963883
1693344585095,sensor,all,0,7,154837744,735156,86700366,85659522,2965966469,2965966469
1693344585095,sensor,all,0,8,2659963,78025,10147750,27311622,2965952391,2965952391
1693344585095,sensor,all,0,9,5464473,186726,13855610,36421788,2965947600,2965947600
1693344585095,sensor,all,0,0,7163027,296990,23428662,56990544,2966037216,2966037216
1693344585095,sensor,all,0,1,2350514,45218,2809159,3032874,2966049862,2966049862
1693344585095,sensor,all,0,2,5756184464,908769,2181055593,1492932168,2966041913,2966041913
1693344586095,sensor,all,0,3,13067071,167481,13236087,41925780,3966176643,3966176643
1693344586095,sensor,all,0,11,7506446,200485,15636763,47532186,3966165985,3966165985
1693344586095,sensor,all,0,10,1888829118,458358,714909940,499699512,3966181929,3966181929
1693344586095,sensor,all,0,4,8527219,475442,19261663,59199660,3966180152,3966180152
