,0
0,0.6838449053049389
1,0.7180650195483629
2,3.1612451234753656
3,6.277283191086674
4,17.50012948246178
5,18.369466964306888
6,24.862917174126466
7,25.282361279259952
8,25.75382832957784
9,32.957081047279786
10,34.00619576245753
11,36.54362306359546
12,37.86005069192652
13,38.04974229049509
14,39.87541779014779
15,40.248787222354494
16,42.828539576337754
17,48.10990930931946
18,48.83972926388499
