,0
0,7.4120198745548675
1,7.776683685713678
2,9.654380835992109
3,11.757134691481355
4,12.369676337279035
5,18.216170671097554
6,20.435728809752323
7,24.30117939175543
8,25.588252931973045
9,29.694645998980164
10,29.846488631013084
11,31.2057323518956
12,37.404961062818444
13,42.298070599640084
14,49.156905823131154
15,49.16811619437323
16,49.60662892247028
17,50.93026470113832
18,54.50915990533572
