minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
1113,6.115763696749785,2.709104127830419,5.025093525616748,
1115,7.962275019494807,5.465668860500235,7.117091584333816,
1116,9.602650000087925,5.555123517958777,6.970918090934586,
1117,9.400261120782904,5.001186675131839,6.378940987823748,
1118,10.313966863742522,6.037524010372258,10.595015753498531,
1119,7.973926895671857,4.654904099135693,8.069577838998983,
1120,8.894404120045792,4.827156975166066,6.847466090689408,
1121,9.441232957624711,5.043151329721082,5.393412576762322,
1122,8.704895414234038,4.254804730122811,6.196686490515829,
1123,8.377211558240885,5.085902092417905,8.164821715753407,
1124,7.620687199556133,3.229817999852925,5.579025743284611,
1125,,,,
