minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
1113,12.122168620066455,7.405222474115302,9.633648376978947,
1115,15.027186166032468,14.225469118294777,12.991522939471857,
1116,17.519960574386744,13.977147005328131,12.301243685446433,
1117,17.703560780696375,12.989025292919452,11.619469777571037,
1118,18.948667171297068,15.296588898489652,18.826585460009195,
1119,15.209388100146013,12.244273407919929,14.887004677806846,
1120,16.90721962321679,12.654050011847131,12.589319166839095,
1121,17.789545453210703,13.104514213701592,9.829168918193078,
1122,16.503534085988523,11.124380077050814,11.362919730404245,
1123,15.728756342037116,13.168784332858337,14.827182223651906,
1124,14.955989464190838,8.741417307854894,10.590010666602728,
1125,,,,
