seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
62873,4.91,,,12.432,,,,,,,,,3.731086,0.23,1.0,3.3,7.522
62874,5.09,,,12.432,,,,,152764471728.0,4096656.0,0.0332386,1.0,3.731086,0.23,1.0,2.7,7.3420000000000005
62875,5.57,,,12.432,,,,,152768568384.0,4329612.0,0.04990343333333334,2.0,4.096656,0.22,0.0,2.6,6.862
62876,6.11,,,12.432,,,,,152772897996.0,5273172.0,0.066582,3.0,4.329612,0.22,0.0,2.3,6.322
62877,6.94,,,12.432,,,,,152778171168.0,4740588.0,0.08326651666666667,4.0,5.273172,0.22,1.0,2.2,5.492
62878,6.43,,,12.432,121.94,0.21015,0.4851,0.0,152782911756.0,3637321.0,0.09994710000000001,5.0,4.740588,0.22,1.0,2.2,6.002000000000001
62879,4.96,,,16.684941176470588,121.91,0.26177,0.6161,0.0,152786549077.0,3748695.0,0.11663563333333334,6.0,3.637321,0.22,2.0,2.2,11.724941176470587
62880,5.11,,,17.058142997514594,121.9,0.26532,0.6462,0.0,152790297772.0,3434404.0,0.13330809999999998,7.0,3.748695,0.22,2.0,2.2,11.948142997514594
62881,4.7,,,15.423530064166645,121.95,0.1469,0.8068,0.0,152793732176.0,3486864.0,0.1499822,8.0,3.434404,0.2,0.0,2.0,10.723530064166646
62882,4.7,,,13.484794919332716,121.98,0.17367,0.4165,0.0,152797219040.0,5011120.0,0.166657,9.0,3.486864,0.2,0.0,2.0,8.784794919332715
62883,6.73,,,15.999940557489685,121.9,0.24334,0.5908,0.0,152802230160.0,3295972.0,0.18333159999999998,10.0,5.01112,0.2,1.0,2.0,9.269940557489685
62884,4.57,,,16.458706697204217,121.91,0.1485,0.8137,0.0,152805526132.0,3642370.0,0.2000037,12.0,3.295972,0.2,1.0,2.0,11.888706697204217
62885,4.96,,,13.431034855899942,122.01,0.19455,0.4528,0.0,152809168502.0,3544702.0,0.21667933333333333,13.0,3.64237,0.26,0.0,1.9,8.47103485589994
62886,4.82,,,14.124469198454191,121.96,0.2071,0.5195,0.0,152812713204.0,3269028.0,0.23335395,14.0,3.544702,0.26,0.0,1.9,9.304469198454191
62887,4.46,,,12.774362448182087,121.98,0.17626,0.4215,0.0,152815982232.0,4018447.0,0.2500220833333333,15.0,3.269028,0.26,0.0,1.9,8.314362448182088
62888,5.45,,,15.258779651931327,121.91,0.2422,0.5883,0.0,152820000679.0,3604869.0,0.26671233333333333,16.0,4.018447,0.26,0.0,1.8,9.808779651931328
62889,4.91,,,15.788896959811254,121.95,0.15479,0.825,0.0,152823605548.0,3261128.0,0.2833887333333333,17.0,3.604869,0.26,0.0,1.8,10.878896959811254
62890,4.43,,,13.44870628475909,121.98,0.17646,0.4155,0.0,152826866676.0,3609114.0,0.30006383333333336,18.0,3.261128,0.26,0.0,1.8,9.01870628475909
62891,4.92,,,16.413445232290453,121.93,0.16572,0.8248,0.0,152830475790.0,3509884.0,0.31673645,19.0,3.609114,0.24,0.0,1.8,11.493445232290453
62892,4.79,,,13.335599486982447,121.97,0.19379,0.4603,0.0,152833985674.0,3478934.0,0.3334093166666667,20.0,3.509884,0.24,0.0,1.8,8.545599486982447
62893,4.73,,,13.365663836855653,121.97,0.20064,0.4599,0.0,152837464608.0,3470229.0,0.3500826333333333,21.0,3.478934,0.24,0.0,1.8,8.635663836855652
62894,4.72,,,13.583340387283227,121.98,0.17302,0.4155,0.0,152840934837.0,3474336.0,0.36675949999999996,22.0,3.470229,0.24,0.0,1.8,8.863340387283227
62895,4.72,,,13.720281326994886,121.96,0.20332,0.4718,0.0,152844409173.0,9182888.0,0.38343418333333334,23.0,3.474336,0.22,0.0,1.8,9.000281326994887
62896,12.48,,,27.582094646810393,121.73,0.5965,0.6514,0.0,152853592061.0,3703890.0,0.4001011166666667,24.0,9.182888,0.22,0.0,1.8,15.102094646810393
62897,5.04,,,19.10830102466998,121.95,0.18951,0.6914,0.0,152857295951.0,3732886.0,0.4167919833333333,25.0,3.70389,0.22,3.0,1.8,14.068301024669982
62898,5.11,,,14.6816871160196,121.97,0.1871,0.4437,0.0,152861028837.0,3433977.0,0.43346521666666665,26.0,3.732886,0.22,3.0,1.7,9.5716871160196
62899,4.66,,,13.6492831765561,122.0,0.19392,0.449,0.0,152864462814.0,3466386.0,0.4501355,27.0,3.433977,0.22,0.0,1.7,8.9892831765561
62900,4.7,,,14.89963659069118,121.93,0.24299,0.5557,0.0,152867929200.0,3510777.0,0.4668100333333333,28.0,3.466386,0.22,0.0,1.7,10.199636590691181
62901,4.78,,,13.616222045424935,121.91,0.23165,0.5232,0.0,152871439977.0,3999651.0,0.483482,29.0,3.510777,0.2,0.0,1.7,8.836222045424936
62902,5.44,,,15.69015281310653,121.9,0.23861,0.5958,0.0,152875439628.0,3641134.0,0.5001510166666666,30.0,3.999651,0.2,0.0,1.7,10.250152813106531
62903,4.96,,,13.998954090426878,121.95,0.18532,0.4748,0.0,152879080762.0,3590860.0,0.5168380666666667,31.0,3.641134,0.2,0.0,1.7,9.038954090426877
62904,4.88,,,13.585769877111495,121.99,0.1729,0.4273,0.0,152882671622.0,3198252.0,0.5335090499999999,32.0,3.59086,0.2,0.0,1.7,8.705769877111496
62905,4.34,,,13.98019484749447,121.93,0.22944,0.5266,0.0,152885869874.0,3457412.0,0.5501825833333334,33.0,3.198252,0.19,0.0,1.7,9.64019484749447
62906,4.7,,,13.047353682883418,121.97,0.18705,0.4346,0.0,152889327286.0,3866321.0,0.5668585833333334,34.0,3.457412,0.19,0.0,1.7,8.34735368288342
62907,5.27,,,13.775753419260308,121.97,0.22919,0.5238,0.0,152893193607.0,3176977.0,0.5835319166666667,35.0,3.866321,0.19,0.0,1.7,8.505753419260309
