minutes,1_pyaes_2000-0-0.0.1,2_pyaes_1500-0-0.0.1,4_pyaes_500-0-0.0.1,5_pyaes_250-0-0.0.1
836,5.016020099000627,4.755078169436761,6.3449810191678555,8.859895709914376
837,4.560052282243466,4.528655119854864,6.009541473553042,7.858240117564829
838,4.550300012450235,5.050825136431969,5.82437621803135,7.376079039671322
839,4.450664793673214,4.603231691926256,5.5067196244893815,7.385080086500966
840,3.429431029111078,3.3284784803278,3.7403491027384157,4.226129198681282
