,1_pyaes_2000-0-0.0.1,2_pyaes_1500-0-0.0.1,4_pyaes_500-0-0.0.1,5_pyaes_250-0-0.0.1
0,50.795859000000014,40.380700999999995,45.459974,50.41780999999999
1,42.641833999999996,37.69658000000001,42.406061,45.340108
2,51.030713000000006,60.852569,45.38579199999999,45.724516
3,45.91832400000001,45.605385,40.712343999999995,43.254155000000004
4,39.19362599999999,22.734808000000005,38.361408,42.12440600000001
