minutes,1_pyaes_2000-0-0.0.1,2_pyaes_1500-0-0.0.1,4_pyaes_500-0-0.0.1,5_pyaes_250-0-0.0.1
836,18.33375855492681,17.038915949220883,27.391236907137504,45.7965423861093
837,16.479431880423725,16.785445126642973,28.17707121463009,43.90237352252326
838,16.246382713165442,21.922444895430207,26.335140778795296,39.35301072763361
839,16.84529599887706,19.21679721887638,26.058749056472756,43.63609914926404
840,13.680189291876534,10.31745989958511,23.44399419007622,39.30974116135547
