# started on Mon Mar 27 21:11:41 2023

     1.001014562,21.88,Joules,power/energy-pkg/,1001029146,100.00,,
     2.002102114,20.33,Joules,power/energy-pkg/,1001064069,100.00,,
     3.002890843,19.97,Joules,power/energy-pkg/,1000791654,100.00,,
     4.003968403,17.66,Joules,power/energy-pkg/,1001056806,100.00,,
     5.005060414,22.17,Joules,power/energy-pkg/,1001095184,100.00,,
     6.006158137,19.64,Joules,power/energy-pkg/,1001085270,100.00,,
     7.006886188,19.95,Joules,power/energy-pkg/,1000714770,100.00,,
     8.007978346,20.69,Joules,power/energy-pkg/,1001084029,100.00,,
     9.009077235,19.29,Joules,power/energy-pkg/,1001086437,100.00,,
    10.010162628,19.08,Joules,power/energy-pkg/,1001073528,100.00,,
    11.010889601,16.33,Joules,power/energy-pkg/,1000720402,100.00,,
    12.012000700,18.86,Joules,power/energy-pkg/,1001101414,100.00,,
    13.013094578,16.90,Joules,power/energy-pkg/,1001084768,100.00,,
    14.014191400,16.30,Joules,power/energy-pkg/,1001084764,100.00,,
    15.014879576,16.42,Joules,power/energy-pkg/,1000740261,100.00,,
    16.016054457,19.99,Joules,power/energy-pkg/,1001107827,100.00,,
    17.017155579,18.72,Joules,power/energy-pkg/,1001073623,100.00,,
    18.018247687,17.20,Joules,power/energy-pkg/,1001097764,100.00,,
    19.018897282,21.17,Joules,power/energy-pkg/,1000628451,100.00,,
    20.019969009,22.61,Joules,power/energy-pkg/,1001053627,100.00,,
    21.020965641,21.74,Joules,power/energy-pkg/,1001030662,100.00,,
    22.022082500,19.62,Joules,power/energy-pkg/,1001080231,100.00,,
    23.022878047,20.71,Joules,power/energy-pkg/,1000770234,100.00,,
    24.023976919,20.32,Joules,power/energy-pkg/,1001097191,100.00,,
    25.025057818,21.85,Joules,power/energy-pkg/,1001062758,100.00,,
    26.026169221,21.95,Joules,power/energy-pkg/,1001108396,100.00,,
    27.026893592,19.89,Joules,power/energy-pkg/,1000717101,100.00,,
    28.028006144,20.84,Joules,power/energy-pkg/,1001094289,100.00,,
    29.029140039,22.22,Joules,power/energy-pkg/,1001130991,100.00,,
    30.030223774,19.29,Joules,power/energy-pkg/,1001061448,100.00,,
    31.030900130,20.41,Joules,power/energy-pkg/,1000674448,100.00,,
    32.031984319,22.98,Joules,power/energy-pkg/,1001065552,100.00,,
    33.033072230,22.47,Joules,power/energy-pkg/,1001086684,100.00,,
    34.034153625,22.55,Joules,power/energy-pkg/,1001067436,100.00,,
    35.034891502,21.89,Joules,power/energy-pkg/,1000726916,100.00,,
    36.035972167,22.52,Joules,power/energy-pkg/,1001064208,100.00,,
    37.037048861,22.18,Joules,power/energy-pkg/,1001070948,100.00,,
    38.038120736,21.20,Joules,power/energy-pkg/,1001055865,100.00,,
    39.038870680,20.10,Joules,power/energy-pkg/,1000742387,100.00,,
    40.039945500,20.20,Joules,power/energy-pkg/,1001064544,100.00,,
    41.041035793,17.79,Joules,power/energy-pkg/,1001075749,100.00,,
    42.042113281,19.31,Joules,power/energy-pkg/,1001074422,100.00,,
    43.042875190,18.35,Joules,power/energy-pkg/,1000747666,100.00,,
    44.043956245,17.36,Joules,power/energy-pkg/,1001068321,100.00,,
    45.045032763,18.79,Joules,power/energy-pkg/,1001093128,100.00,,
    46.046166649,15.96,Joules,power/energy-pkg/,1001106571,100.00,,
    47.046889539,18.25,Joules,power/energy-pkg/,1000713744,100.00,,
    48.047973247,20.66,Joules,power/energy-pkg/,1001076476,100.00,,
    49.049052438,17.33,Joules,power/energy-pkg/,1001063575,100.00,,
    50.050099970,18.69,Joules,power/energy-pkg/,1001061162,100.00,,
    51.050885209,17.18,Joules,power/energy-pkg/,1000755057,100.00,,
    52.051972367,19.00,Joules,power/energy-pkg/,1001078710,100.00,,
    53.053090391,18.58,Joules,power/energy-pkg/,1001106309,100.00,,
