minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1304,20.73116378702119,12.306108378954715,2.4371141477100693,15.266926335445655
1305,21.080401951727588,15.142133043064055,2.212912882513167,14.610603191503092
1306,19.262358750540166,14.970815269607002,2.7178017196144553,14.642921736525102
