minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1166,27.94999066256172,23.145505772192166,12.479755265749361,28.932291653326175
1167,29.19482226944009,25.878016702782457,11.496520287470748,27.506994305344705
1168,28.939152219266784,26.617029432635153,10.389103652108133,29.834826561008995
