seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
79214,4.62,,,16.291,,,,,,,,,5.594201,2.3,1.0,3.0,11.671
79215,7.61,,,16.291,,,,,162371865225.0,5284307.0,0.03323585,1.0,5.594201,2.3,1.0,3.0,8.681000000000001
79216,7.17,,,16.291,,,,,162371865225.0,5284307.0,0.03323585,1.0,5.594201,2.3,2.0,2.6,9.121
79217,5.13,,,16.291,122.57,0.2297,0.5786,0.0,162377149532.0,3752527.0,0.04990773333333333,2.0,5.284307,2.3,2.0,2.4,11.161000000000001
79218,4.4,,,15.971,122.55,0.21815,0.589,0.0,162380902059.0,3231217.0,0.0665819,3.0,3.752527,2.3,0.0,2.3,11.571
79219,3.77,,,13.578668036869683,122.58,0.17352,0.6091,0.0,162384133276.0,2757328.0,0.08325396666666667,4.0,3.231217,2.3,0.0,2.3,9.808668036869683
79220,4.62,,,12.999723032217775,122.56,0.2005,0.5705,0.0,162386890604.0,3407332.0,0.09992031666666666,5.0,2.757328,2.12,0.0,2.5,8.379723032217775
79221,4.05,,,14.65359947164409,122.57,0.14604,0.8015,0.0,162390297936.0,2966928.0,0.11660886666666667,6.0,3.407332,2.12,0.0,2.3,10.603599471644092
79222,3.79,,,13.403544827160538,122.54,0.24327,0.5368,0.0,162393264864.0,2791326.0,0.13327833333333333,7.0,2.966928,2.12,0.0,2.2,9.613544827160538
79223,3.98,,,13.58810197154202,122.58,0.19986,0.5685,0.0,162396056190.0,2924736.0,0.14996535,8.0,2.791326,2.12,0.0,2.2,9.60810197154202
79224,4.11,,,13.777358749810086,122.54,0.25349,0.5604,0.0,162398980926.0,3020304.0,0.16665449999999998,9.0,2.924736,1.95,0.0,2.1,9.667358749810084
79225,4.11,,,13.587885005216195,122.58,0.17484,0.4109,0.0,162402001230.0,3011750.0,0.1833274,10.0,3.020304,1.95,0.0,2.1,9.477885005216194
79226,4.25,,,13.959486900748752,122.55,0.18323,0.6457,0.0,162405012980.0,3129256.0,0.20000526666666665,12.0,3.01175,1.95,0.0,2.1,9.709486900748752
79227,4.27,,,14.683812846021329,122.52,0.22394,0.5978,0.0,162408142236.0,3119516.0,0.21667706666666667,13.0,3.129256,1.95,0.0,2.1,10.41381284602133
79228,4.09,,,15.221527542082448,122.47,0.22089,0.6024,0.0,162411261752.0,2988568.0,0.23334865,14.0,3.119516,1.95,0.0,2.0,11.131527542082448
79229,4.14,,,13.236563514170596,122.52,0.22811,0.5211,0.0,162414250320.0,3033324.0,0.25003815,15.0,2.988568,1.95,0.0,2.0,9.096563514170597
79230,4.45,,,13.343976901684153,122.52,0.19522,0.5697,0.0,162417283644.0,3268074.0,0.2667094166666667,16.0,3.033324,1.79,0.0,2.0,8.893976901684152
