minutes,image_processing-0-0.0.1,dd-0-0.0.1,video_processing-0-0.0.1
1285,-0.00896558280491257,13.191670645293884,-0.011575041536486221
1286,9.987212197629196,8.717531264488024,8.900631843058335
1287,8.728825732904262,6.898783034380357,8.410282641123198
1288,11.12478864529674,5.02205464312818,10.220488757266542
