timestamp,load_avg_1minute,cpu_pct,hw_cpu_hz_mean,hw_cpu_hz_max,hw_cpu_hz_min,hw_cpu_hz_std,hw_cpu0_hz,hw_cpu1_hz,hw_cpu2_hz,hw_cpu3_hz,hw_cpu4_hz,hw_cpu5_hz,hw_cpu6_hz,hw_cpu7_hz,hw_cpu8_hz,hw_cpu9_hz,hw_cpu10_hz,hw_cpu11_hz,hw_cpu12_hz,hw_cpu13_hz,hw_cpu14_hz,hw_cpu15_hz,hw_cpu16_hz,hw_cpu17_hz,hw_cpu18_hz,hw_cpu19_hz,hw_cpu20_hz,hw_cpu21_hz,hw_cpu22_hz,hw_cpu23_hz,hw_cpu24_hz,hw_cpu25_hz,hw_cpu26_hz,hw_cpu27_hz,hw_cpu28_hz,hw_cpu29_hz,hw_cpu30_hz,hw_cpu31_hz,hw_cpu32_hz,hw_cpu33_hz,hw_cpu34_hz,hw_cpu35_hz,hw_cpu36_hz,hw_cpu37_hz,hw_cpu38_hz,hw_cpu39_hz,hw_cpu40_hz,hw_cpu41_hz,hw_cpu42_hz,hw_cpu43_hz,hw_cpu44_hz,hw_cpu45_hz,hw_cpu46_hz,hw_cpu47_hz,kern_cpu_hz_mean,kern_cpu_hz_max,kern_cpu_hz_min,kern_cpu_hz_std,kern_cpu0_hz,kern_cpu1_hz,kern_cpu2_hz,kern_cpu3_hz,kern_cpu4_hz,kern_cpu5_hz,kern_cpu6_hz,kern_cpu7_hz,kern_cpu8_hz,kern_cpu9_hz,kern_cpu10_hz,kern_cpu11_hz,kern_cpu12_hz,kern_cpu13_hz,kern_cpu14_hz,kern_cpu15_hz,kern_cpu16_hz,kern_cpu17_hz,kern_cpu18_hz,kern_cpu19_hz,kern_cpu20_hz,kern_cpu21_hz,kern_cpu22_hz,kern_cpu23_hz,kern_cpu24_hz,kern_cpu25_hz,kern_cpu26_hz,kern_cpu27_hz,kern_cpu28_hz,kern_cpu29_hz,kern_cpu30_hz,kern_cpu31_hz,kern_cpu32_hz,kern_cpu33_hz,kern_cpu34_hz,kern_cpu35_hz,kern_cpu36_hz,kern_cpu37_hz,kern_cpu38_hz,kern_cpu39_hz,kern_cpu40_hz,kern_cpu41_hz,kern_cpu42_hz,kern_cpu43_hz,kern_cpu44_hz,kern_cpu45_hz,kern_cpu46_hz,kern_cpu47_hz
2023-04-13 15:04:41.827083035,6.27,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629460.2708333333,999992,2100635,532286.1718174077,999992,1050252,1000113,1000091,1000215,1000128,2100000,1000236,2100172,2100635,1000343,1000222,1000221,1000302,1000390,1000315,1000103,1000678,1000139,1000092,1000031,1000120,2099999,1000318,1912692,2100000,2099999,2099999,2099999,2100001,2100000,2100000,2099999,1817162,2100000,2099999,2099999,2099999,1929145,2099999,2099999,2099998,2100000,2099999,2099999,2099999,2100000,2100000
2023-04-13 15:04:43.831077219,5.77,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590770.1458333333,1000000,2100001,529562.8146851809,1000013,1988930,1000144,1000312,1000169,1000255,1000101,1501384,1000263,1000653,1000705,1000000,1000651,1000541,1000025,1000690,1000511,1000191,1000474,1000480,1000580,1000239,2100000,1000670,1912692,2100000,2099999,2099999,2099999,2100001,2100000,2100000,2099999,1817162,2100000,2099999,2099999,2099999,1929145,2099999,2099999,2099998,2100000,2099999,2099999,2099999,2100000,2100000
2023-04-13 15:04:45.835067933,5.77,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538849.2083333333,1000043,2100001,537100.3642698743,1000350,1000189,1000043,1000068,1000068,1000258,1000056,1000244,1000112,1000439,1000088,1000214,1000098,1000422,1000406,1000264,1000187,1000403,1000374,1000658,1000195,1100244,1000275,1000121,1912692,2100000,2099999,2099999,2099999,2100001,2100000,2100000,2099999,1817162,2100000,2099999,2099999,2099999,1929145,2099999,2099999,2099998,2100000,2099999,2099999,2099999,2100000,2100000
2023-04-13 15:04:47.831086853,5.77,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544211.7916666667,1000042,2100001,532481.0617876846,1000215,1000116,1000150,1000042,1000067,1000098,1000185,1000147,1000150,1000048,1000203,1000070,1100581,1000602,1065232,1193151,1000068,1000107,1000104,1000346,1000499,1000386,1000418,1000195,1912692,2100000,2099999,2099999,2099999,2100001,2100000,2100000,2099999,1817162,2100000,2099999,2099999,2099999,1929145,2099999,2099999,2099998,2100000,2099999,2099999,2099999,2100000,2100000
2023-04-13 15:04:49.831094799,5.38,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1564134.1875,1000002,2100001,529405.6648341081,1000401,1000123,1000153,1000383,1000175,1000424,1000459,1000002,1441568,1871679,1000493,1000128,1000394,1000512,1000248,1000029,1000080,1000077,1000426,1000135,1000774,1000567,1000125,1000100,1912692,2100000,2099999,2099999,2099999,2100001,2100000,2100000,2099999,1817162,2100000,2099999,2099999,2099999,1929145,2099999,2099999,2099998,2100000,2099999,2099999,2099999,2100000,2100000
2023-04-13 15:04:51.83107894,5.38,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545768.625,1000032,2100001,533506.7091060736,1000566,1000265,1000200,1000371,1000134,1000158,1000390,1000379,1430824,1000032,1000265,1000580,1000427,1000413,1000082,1000058,1000120,1000079,1000619,1000264,1000440,1000454,1000417,1000371,1912692,2100000,2099999,2099999,2099999,2100001,2100000,2100000,2099999,1817162,2100000,2099999,2099999,2099999,1929145,2099999,2099999,2099998,2100000,2099999,2099999,2099999,2100000,2100000
2023-04-13 15:04:53.83509208,4.95,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538071.3541666667,1000039,2100001,537762.8933865544,1000065,1000106,1000186,1000197,1000149,1000174,1000046,1000622,1063421,1000280,1000548,1000219,1000170,1000525,1000329,1000039,1000136,1000073,1000319,1000047,1000147,1000349,1000150,1000142,1912692,2100000,2099999,2099999,2099999,2100001,2100000,2100000,2099999,1817162,2100000,2099999,2099999,2099999,1929145,2099999,2099999,2099998,2100000,2099999,2099999,2099999,2100000,2100000
2023-04-13 15:04:55.835087328,4.95,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536778.7083333333,1000024,2100001,538975.4657291523,1000080,1000094,1000136,1000434,1000138,1000081,1000424,1000184,1000392,1000024,1000458,1000303,1000712,1000147,1000278,1000083,1000143,1000120,1000143,1000402,1000605,1000035,1000426,1000550,1912692,2100000,2099999,2099999,2099999,2100001,2100000,2100000,2099999,1817162,2100000,2099999,2099999,2099999,1929145,2099999,2099999,2099998,2100000,2099999,2099999,2099999,2100000,2100000
2023-04-13 15:04:57.839071266,4.95,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547201.1458333333,1000000,2100001,533316.2325917269,1000375,1000096,1000202,1000059,1000198,1000193,1000193,1000521,1501009,1000000,1000660,1000222,1000247,1000235,1000209,1000141,1000056,1000067,1000140,1000140,1000499,1000431,1000340,1000436,1912692,2100000,2099999,2099999,2099999,2100001,2100000,2100000,2099999,1817162,2100000,2099999,2099999,2099999,1929145,2099999,2099999,2099998,2100000,2099999,2099999,2099999,2100000,2100000
2023-04-13 15:04:59.835081358,4.64,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540757.6041666667,1000002,2100001,535696.4577492689,1000344,1000226,1000168,1000336,1000175,1000254,1000392,1000668,1191444,1000223,1000253,1000537,1000310,1000378,1000082,1000020,1000091,1000002,1000229,1000179,1000207,1000339,1000311,1000211,1912692,2100000,2099999,2099999,2099999,2100001,2100000,2100000,2099999,1817162,2100000,2099999,2099999,2099999,1929145,2099999,2099999,2099998,2100000,2099999,2099999,2099999,2100000,2100000
2023-04-13 15:05:01.839064598,4.64,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542301.3541666667,999829,2100001,534287.7297915535,1000225,1000080,1000235,1000298,1000128,1000444,1000582,1000261,1063847,1000119,1000496,1000485,1000057,1201189,1000256,1000069,1000081,999829,1000151,1000545,1000444,1000558,1000614,1000486,1912692,2100000,2099999,2099999,2099999,2100001,2100000,2100000,2099999,1817162,2100000,2099999,2099999,2099999,1929145,2099999,2099999,2099998,2100000,2099999,2099999,2099999,2100000,2100000
2023-04-13 15:05:03.839075567,4.26,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536756.1041666667,999894,2100001,538997.9600210793,1000447,1000136,1000210,1000287,1000067,1000293,1000387,1000034,1000412,1000369,1000385,1000253,1000210,1000150,1000160,1000050,1000040,1000104,1000076,1000501,1000336,999894,1000188,1000318,1912692,2100000,2099999,2099999,2099999,2100001,2100000,2100000,2099999,1817162,2100000,2099999,2099999,2099999,1929145,2099999,2099999,2099998,2100000,2099999,2099999,2099999,2100000,2100000
2023-04-13 15:05:05.839073855,4.26,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1539816.8541666667,999952,2100001,536343.1965899568,1000424,1000111,1000259,1000351,1000349,1000198,1000160,1000540,1145380,999952,1000104,1000119,1000408,1000491,1000689,1000074,1000064,1000104,1000098,1000526,1000448,1000458,1000503,1000413,1912692,2100000,2099999,2099999,2099999,2100001,2100000,2100000,2099999,1817162,2100000,2099999,2099999,2099999,1929145,2099999,2099999,2099998,2100000,2099999,2099999,2099999,2100000,2100000
2023-04-13 15:05:07.839071363,4.26,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545398.7916666667,1000095,2100001,533596.3852301334,1000343,1000117,1000277,1000370,1000435,1000239,1000259,1000218,1413319,1000413,1000562,1000213,1000304,1000607,1000373,1000095,1000188,1000433,1000124,1000189,1000205,1000492,1000203,1000178,1912692,2100000,2099999,2099999,2099999,2100001,2100000,2100000,2099999,1817162,2100000,2099999,2099999,2099999,1929145,2099999,2099999,2099998,2100000,2099999,2099999,2099999,2100000,2100000
2023-04-13 15:05:09.847089201,4.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551640.125,1000028,2100001,533769.7076545756,1000028,1000143,1000238,1000398,1000602,1000158,1000080,1000601,1712999,1000083,1000195,1000461,1000167,1000421,1000222,1000187,1000151,1000277,1000162,1000679,1000522,1000224,1000443,1000299,1912692,2100000,2099999,2099999,2099999,2100001,2100000,2100000,2099999,1817162,2100000,2099999,2099999,2099999,1929145,2099999,2099999,2099998,2100000,2099999,2099999,2099999,2100000,2100000
